year,bevoegdgezag,bestuur_key,onderwijstype,personen,personeninvastedienst,personenintijdeldienst,vrouwen,mannen,geslachtonbekend,personenjongerdan15jaar,personen1525jaar,personen2535jaar,personen3545jaar,personen4555jaar,personen5565jaar,personen65jaarenouder,leeftijdonbekend,personen005ftes,personen0508ftes,personenmeerdan08ftes,gemiddeldeleeftijd,gemiddeldeleeftijdvrouw,gemiddeldeleeftijdman,gemiddeldeftes
2016,74154,74154-2016,BAO,46,34,12,40,6,0,0,4,9,9,11,11,2,0,14,11,21,43.97826086956522,42.425,54.33333333333334,.6547760869565217
2017,74154,74154-2017,BAO,64,51,13,56,8,0,0,8,15,9,17,14,1,0,27,17,20,42.109375,40.60714285714285,52.625,.5719343749999999
2011,74531,74531-2011,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,74531,74531-2012,BAO,12,7,5,6,6,0,0,0,0,3,4,5,0,0,1,1,10,50.16666666666666,47,53.33333333333334,.8916666666666666
2013,74531,74531-2013,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,74531,74531-2014,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,74531,74531-2015,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,74531,74531-2016,BAO,26,13,13,24,2,0,0,5,12,5,0,4,0,0,4,9,13,33.73076923076923,31.625,59,.7850461538461541
2017,74531,74531-2017,BAO,31,19,12,29,2,0,0,5,13,7,1,5,0,0,4,15,12,35.58064516129032,35,44,.7536225806451613
2011,75375,75375-2011,BAO,12,11,1,5,7,0,0,0,0,2,4,6,0,0,1,5,6,51.83333333333334,47,55.28571428571429,.7773250000000002
2012,75375,75375-2012,BAO,12,12,0,5,7,0,0,0,0,2,4,6,0,0,1,5,6,52.83333333333334,48,56.28571428571429,.7919333333333335
2013,75375,75375-2013,BAO,12,11,1,6,6,0,0,0,0,3,4,5,0,0,1,6,5,51.91666666666666,47.66666666666666,56.16666666666666,.7569750000000001
2014,75375,75375-2014,BAO,12,12,0,7,5,0,0,0,0,1,7,4,0,0,1,6,5,52,49.28571428571429,55.8,.7489250000000002
2015,75375,75375-2015,BAO,13,12,1,7,6,0,0,0,0,2,6,5,0,0,2,6,5,52.07692307692308,48.42857142857143,56.33333333333334,.7198538461538462
2016,75375,75375-2016,BAO,36,30,6,30,6,0,0,6,7,5,10,8,0,0,15,16,5,42.80555555555556,40.86666666666667,52.5,.5310138888888889
2017,75375,75375-2017,BAO,57,28,29,48,9,0,0,13,13,7,11,11,2,0,25,24,8,39.45614035087719,37.22916666666666,51.33333333333334,.5141578947368423
2011,75388,75388-2011,BAO,20,20,0,15,5,0,0,0,2,3,9,6,0,0,6,7,7,48.65,48.2,50,.6315700000000001
2012,75388,75388-2012,BAO,24,24,0,19,5,0,0,0,3,5,7,9,0,0,9,8,7,48.5,45.8421052631579,58.6,.559675
2013,75388,75388-2013,BAO,19,16,3,14,5,0,0,0,2,4,6,7,0,0,8,4,7,49.73684210526316,48.07142857142857,54.4,.6173473684210526
2014,75388,75388-2014,BAO,17,14,3,12,5,0,0,0,2,3,5,7,0,0,7,3,7,50.35294117647059,46.66666666666666,59.2,.630035294117647
2015,75388,75388-2015,BAO,15,15,0,10,5,0,0,0,0,3,4,8,0,0,4,5,6,53.93333333333333,50.8,60.2,.6448533333333334
2016,75388,75388-2016,BAO,29,17,12,23,6,0,0,2,6,8,6,5,2,0,15,7,7,43.62068965517241,41.73913043478261,50.83333333333334,.4124551724137931
2017,75388,75388-2017,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,75531,75531-2011,BAO,8,8,0,6,2,0,0,0,0,0,5,3,0,0,7,0,1,53.75,52,59,.3271375
2012,75531,75531-2012,BAO,8,8,0,6,2,0,0,0,0,0,3,5,0,0,7,0,1,54.75,53,60,.3271375
2013,75531,75531-2013,BAO,8,8,0,6,2,0,0,0,0,0,3,5,0,0,7,0,1,55.75,54,61,.3271375
2014,75531,75531-2014,BAO,8,7,1,6,2,0,0,0,0,0,4,4,0,0,7,0,1,55,55,55,.3271375
2015,75531,75531-2015,BAO,8,7,1,6,2,0,0,0,0,0,3,5,0,0,7,0,1,56,56,56,.3271375
2016,75531,75531-2016,BAO,9,9,0,7,2,0,0,0,1,0,2,6,0,0,8,0,1,53,51.85714285714285,57,.3421777777777778
2017,75531,75531-2017,BAO,8,8,0,6,2,0,0,0,0,0,2,6,0,0,6,1,1,57.625,57.5,58,.3985125000000001
2011,75597,75597-2011,BAO,38,35,3,30,8,0,0,0,4,14,12,8,0,0,10,15,13,46.23684210526316,43.8,55.375,.6665
2012,75597,75597-2012,BAO,36,34,2,30,6,0,0,0,3,13,10,10,0,0,7,16,13,46.27777777777778,44.36666666666667,55.83333333333334,.7001805555555555
2013,75597,75597-2013,BAO,42,40,2,34,8,0,0,0,3,13,13,13,0,0,6,21,15,47.5,44.94117647058823,58.375,.7059166666666666
2014,75597,75597-2014,BAO,45,44,1,36,9,0,0,0,3,12,13,16,1,0,7,19,19,48.95555555555556,46.27777777777778,59.66666666666666,.7214400000000001
2015,75597,75597-2015,BAO,80,53,27,63,17,0,0,7,23,10,16,23,1,0,26,33,21,43,39.53968253968254,55.8235294117647,.6073237500000003
2016,75597,75597-2016,BAO,56,32,24,42,14,0,0,12,12,6,10,14,2,0,1,17,38,41.17857142857143,35.80952380952381,57.28571428571429,.8968625000000001
2017,75597,75597-2017,BAO,60,37,23,47,13,0,0,6,15,11,12,15,1,0,2,21,37,42.38333333333333,37.93617021276596,58.46153846153846,.8670500000000004
2011,76715,76715-2011,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,76715,76715-2012,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,76715,76715-2013,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,76715,76715-2014,BAO,2,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,32,32,0,.3225
2015,76715,76715-2015,BAO,3,1,2,3,0,0,0,2,0,1,0,0,0,0,3,0,0,26,26,0,.286
2016,76715,76715-2016,BAO,3,2,1,3,0,0,0,2,0,1,0,0,0,0,3,0,0,27.66666666666667,27.66666666666667,0,.2158333333333333
2017,76715,76715-2017,BAO,3,1,2,3,0,0,0,1,1,1,0,0,0,0,3,0,0,31,31,0,.2158333333333333
2011,76806,76806-2011,BAO,4,4,0,,,0,0,0,0,2,1,1,0,0,3,0,1,,,,.424275
2012,76806,76806-2012,BAO,2,2,0,,,0,0,0,0,0,1,1,0,0,1,0,1,,,,.625
2013,76806,76806-2013,BAO,3,2,1,,,0,0,0,0,1,1,1,0,0,2,0,1,,,,.4167
2014,76806,76806-2014,BAO,3,2,1,,,0,0,0,0,1,1,1,0,0,2,0,1,,,,.4167
2015,76806,76806-2015,BAO,2,0,2,2,0,0,0,0,1,0,1,0,0,0,2,0,0,39,39,0,.10005
2016,76806,76806-2016,BAO,1,0,1,,,0,0,0,0,1,0,0,0,0,1,0,0,,,,.0001
2017,76806,76806-2017,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,76961,76961-2011,BAO,4,2,2,2,2,0,0,1,0,1,1,1,0,0,0,3,1,43.75,39,48.5,.7627999999999999
2012,76961,76961-2012,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,76961,76961-2013,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,76961,76961-2014,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,76961,76961-2015,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,76961,76961-2016,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,76961,76961-2017,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,77195,77195-2011,BAO,127,105,22,97,30,0,0,7,34,27,31,26,2,0,12,41,74,43.06299212598425,41.04123711340206,49.6,.8133868766404199
2012,77195,77195-2012,BAO,29,25,4,16,13,0,0,0,2,9,4,13,1,0,0,6,23,50.48275862068966,48.5625,52.84615384615385,.9006068965517241
2013,77195,77195-2013,BAO,31,24,7,17,14,0,0,0,3,5,11,10,2,0,3,9,19,50.16129032258065,47.64705882352941,53.21428571428572,.8066935483870968
2014,77195,77195-2014,BAO,30,26,4,16,14,0,0,0,2,6,9,12,1,0,3,10,17,50.36666666666667,47.9375,53.14285714285715,.78811
2015,77195,77195-2015,BAO,28,23,5,15,13,0,0,0,2,7,8,10,1,0,0,1,27,49.5,44.46666666666667,55.30769230769231,1.151117121165169
2016,77195,77195-2016,BAO,27,24,3,14,13,0,0,0,2,8,7,10,0,0,1,10,16,47.92592592592592,44.14285714285715,52,.8111111111111112
2017,77195,77195-2017,BAO,38,23,15,24,14,0,0,3,3,8,10,12,2,0,3,14,21,47.81578947368421,43.75,54.78571428571429,.7705578947368421
2011,77196,77196-2011,BAO,7,6,1,2,5,0,0,0,0,0,5,2,0,0,2,2,3,53,49,54.6,.6111428571428572
2012,77196,77196-2012,BAO,6,5,1,,,0,0,0,0,0,3,3,0,0,2,1,3,,,,.6503
2013,77196,77196-2013,BAO,6,6,0,,,0,0,0,0,0,3,3,0,0,2,1,3,,,,.6503
2014,77196,77196-2014,BAO,5,5,0,2,3,0,0,0,0,1,2,2,0,0,0,2,3,50.2,42.5,55.33333333333334,.8314600000000001
2015,77196,77196-2015,BAO,7,5,2,4,3,0,0,0,0,3,1,3,0,0,2,2,3,47.71428571428572,41.25,56.33333333333334,.6457428571428572
2016,77196,77196-2016,BAO,6,6,0,3,3,0,0,0,0,3,0,3,0,0,2,1,3,48.16666666666666,39,57.33333333333334,.6921166666666667
2017,77196,77196-2017,BAO,6,5,1,3,3,0,0,0,0,2,1,3,0,0,2,1,3,49.66666666666666,41,58.33333333333334,.72125
2011,77338,77338-2011,BAO,44,36,8,29,15,0,0,2,10,5,13,14,0,0,21,10,13,45.61363636363637,40.89655172413793,54.73333333333333,.5165181818181819
2012,77338,77338-2012,BAO,34,33,1,21,13,0,0,0,5,4,13,12,0,0,16,5,13,49.11764705882353,45.85714285714285,54.38461538461539,.5790176470588236
2013,77338,77338-2013,BAO,28,28,0,17,11,0,0,0,4,4,8,12,0,0,14,3,11,49.39285714285715,45.23529411764706,55.81818181818182,.5803250000000001
2014,77338,77338-2014,BAO,24,24,0,15,9,0,0,0,2,4,6,12,0,0,12,3,9,51.20833333333334,48.06666666666667,56.44444444444444,.57635
2015,77338,77338-2015,BAO,32,32,0,24,8,0,0,2,6,5,7,12,0,0,11,9,12,47.0625,43.91666666666666,56.5,.5723562500000001
2016,77338,77338-2016,BAO,31,25,6,22,9,0,0,1,9,3,8,10,0,0,8,10,13,45.61290322580645,41.86363636363637,54.77777777777778,.6000548387096775
2017,77338,77338-2017,BAO,37,27,10,27,10,0,0,2,8,4,8,14,1,0,13,4,20,47.27027027027027,43.92592592592592,56.3,.6509864864864865
2011,77533,77533-2011,BAO,8,8,0,4,4,0,0,0,1,0,4,3,0,0,2,4,2,49.5,51.25,47.75,.61175
2012,77533,77533-2012,BAO,8,8,0,4,4,0,0,0,1,0,4,3,0,0,2,4,2,50.5,52.25,48.75,.63675
2013,77533,77533-2013,BAO,10,9,1,5,5,0,0,0,3,1,3,3,0,0,4,2,4,45.4,44.2,46.6,.61979
2014,77533,77533-2014,BAO,10,10,0,6,4,0,0,0,2,2,3,3,0,0,4,2,4,47,44.5,50.75,.63144
2015,77533,77533-2015,BAO,14,12,2,8,6,0,0,1,3,2,3,5,0,0,6,4,4,45,41.125,50.16666666666666,.6010142857142858
2016,77533,77533-2016,BAO,18,13,5,10,8,0,0,3,4,1,4,6,0,0,6,2,10,42.44444444444444,41.1,44.125,.6964555555555557
2017,77533,77533-2017,BAO,22,18,4,11,11,0,0,5,3,2,4,8,0,0,10,2,10,43.13636363636363,40.18181818181818,46.09090909090909,.6147681818181821
2011,77975,77975-2011,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,77975,77975-2012,BAO,6,5,1,2,4,0,0,0,1,0,0,4,1,0,2,0,4,55.5,43,61.75,.7612666666666668
2013,77975,77975-2013,BAO,4,3,1,2,2,0,0,0,1,0,0,2,1,0,2,0,2,54,44,64,.6204000000000001
2014,77975,77975-2014,BAO,4,3,1,2,2,0,0,0,1,0,0,2,1,0,2,0,2,55,45,65,.6204000000000001
2015,77975,77975-2015,BAO,4,3,1,2,2,0,0,0,1,0,0,2,1,0,2,0,2,56,46,66,.6204000000000001
2016,77975,77975-2016,BAO,33,22,11,18,15,0,0,0,8,1,15,8,1,0,4,16,13,47.81818181818182,48.16666666666666,47.4,.7353151515151516
2017,77975,77975-2017,BAO,34,26,8,22,12,0,0,0,10,2,15,7,0,0,5,10,19,45.20588235294117,45.72727272727273,44.25,.7456382352941179
2011,78066,78066-2011,BAO,3,3,0,,,0,0,0,0,1,2,0,0,0,1,1,1,,,,.7475999999999999
2012,78066,78066-2012,BAO,4,4,0,0,4,0,0,0,0,0,1,3,0,0,3,0,1,56.5,0,56.5,.5690000000000001
2013,78066,78066-2013,BAO,2,2,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,52.5,0,52.5,.7735000000000001
2014,78066,78066-2014,BAO,5,4,1,3,2,0,0,0,0,1,3,1,0,0,2,2,1,48.4,45,53.5,.64591
2015,78066,78066-2015,BAO,4,3,1,,,0,0,0,0,1,0,2,1,0,3,1,0,,,,.43245
2016,78066,78066-2016,BAO,2,1,1,,,0,0,0,0,1,0,1,0,0,1,1,0,,,,.5344
2017,78066,78066-2017,BAO,1,0,1,,,0,0,0,0,0,0,0,1,0,0,1,0,,,,.7
2011,78782,78782-2011,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,78782,78782-2012,BAO,5,4,1,3,2,0,0,0,0,1,3,1,0,0,1,2,2,49,45.33333333333334,54.5,.7289000000000001
2013,78782,78782-2013,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,78782,78782-2014,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,78782,78782-2015,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,78782,78782-2016,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,78782,78782-2017,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,78912,78912-2011,BAO,6,2,4,,,0,0,0,2,2,2,0,0,0,1,3,2,,,,.6333333333333334
2012,78912,78912-2012,BAO,10,7,3,7,3,0,0,0,1,2,4,3,0,0,5,2,3,47.8,43.42857142857143,58,.59024
2013,78912,78912-2013,BAO,12,10,2,10,2,0,0,1,1,4,3,3,0,0,8,2,2,44.16666666666666,41,60,.4490916666666667
2014,78912,78912-2014,BAO,9,7,2,7,2,0,0,1,1,3,2,2,0,0,5,2,2,43.11111111111111,38,61,.4692777777777777
2015,78912,78912-2015,BAO,13,11,2,10,3,0,0,0,2,2,4,5,0,0,5,5,3,47.92307692307692,43.7,62,.5606615384615384
2016,78912,78912-2016,BAO,19,11,8,14,5,0,0,1,3,4,5,6,0,0,10,5,4,46.1578947368421,42.78571428571429,55.6,.4849105263157895
2017,78912,78912-2017,BAO,20,11,9,13,7,0,0,1,3,3,2,9,2,0,11,4,5,50.45,46.23076923076923,58.28571428571429,.525865
2011,79016,79016-2011,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79016,79016-2012,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,79016,79016-2013,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,79016,79016-2014,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,79016,79016-2015,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,79016,79016-2016,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,79016,79016-2017,BAO,3,2,1,,,0,0,0,0,1,1,1,0,0,1,1,1,,,,.6416666666666667
2011,79536,79536-2011,BAO,4,4,0,4,0,0,0,0,0,3,1,0,0,0,0,3,1,40.25,40.25,0,.65
2012,79536,79536-2012,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,79536,79536-2013,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,79536,79536-2014,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,79536,79536-2015,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,79536,79536-2016,BAO,5,4,1,3,2,0,0,1,0,0,2,1,1,0,1,2,2,48.4,51.33333333333334,44,.6844
2017,79536,79536-2017,BAO,16,10,6,16,0,0,0,2,2,6,5,1,0,0,9,6,1,40.4375,40.4375,0,.46075
2011,80095,80095-2011,BAO,7,4,3,2,5,0,0,0,0,3,2,2,0,0,5,2,0,46.85714285714285,44,48,.2931285714285715
2012,80095,80095-2012,BAO,5,4,1,2,3,0,0,0,0,1,2,2,0,0,3,2,0,50.6,45,54.33333333333334,.3835840158634365
2013,80095,80095-2013,BAO,5,5,0,3,2,0,0,0,1,1,1,2,0,0,3,2,0,48,40.33333333333334,59.5,.4609511587205794
2014,80095,80095-2014,BAO,4,4,0,2,2,0,0,0,0,0,2,2,0,0,2,2,0,53.75,47,60.5,.4814889484007242
2015,80095,80095-2015,BAO,4,4,0,2,2,0,0,0,0,0,2,2,0,0,2,2,0,54.75,48,61.5,.4794800198292956
2016,80095,80095-2016,BAO,4,4,0,2,2,0,0,0,0,0,2,2,0,0,2,2,0,55.75,49,62.5,.4865785714285715
2017,80095,80095-2017,BAO,5,5,0,3,2,0,0,0,1,0,2,2,0,0,3,2,0,51.8,44,63.5,.45662
2011,82526,82526-2011,BAO,16,16,0,8,8,0,0,0,3,5,1,7,0,0,0,4,12,47.0625,41.75,52.375,.8779937499999999
2012,82526,82526-2012,BAO,19,17,2,10,9,0,0,0,4,6,1,8,0,0,1,4,14,46.21052631578947,43.1,49.66666666666666,.8784999999999998
2013,82526,82526-2013,BAO,22,19,3,12,10,0,0,0,4,9,2,7,0,0,3,7,12,45.45454545454545,42.75,48.7,.7963954545454545
2014,82526,82526-2014,BAO,26,18,8,16,10,0,0,0,7,10,4,5,0,0,8,7,11,42.88461538461539,41.125,45.7,.6809807692307691
2015,82526,82526-2015,BAO,51,46,5,40,11,0,0,1,21,14,9,6,0,0,18,12,21,38.47058823529412,37.225,43,.663986274509804
2016,82526,82526-2016,BAO,36,30,6,28,8,0,0,2,6,15,8,5,0,0,16,10,10,41.16666666666666,39.32142857142857,47.625,.5564222222222222
2017,82526,82526-2017,BAO,38,26,12,29,9,0,0,0,5,19,8,5,1,0,14,11,13,42.92105263157895,41.62068965517241,47.11111111111111,.621936842105263
2011,83149,83149-2011,BAO,2,2,0,,,0,0,0,0,0,1,0,1,0,0,1,1,,,,.75
2012,83149,83149-2012,BAO,2,2,0,,,0,0,0,0,0,1,0,1,0,0,1,1,,,,.75
2013,83149,83149-2013,BAO,2,1,1,,,0,0,0,0,0,2,0,0,0,1,0,1,,,,.717
2014,83149,83149-2014,BAO,3,3,0,,,0,0,0,1,0,2,0,0,0,1,1,1,,,,.6779999999999999
2015,83149,83149-2015,BAO,3,3,0,,,0,0,0,0,1,1,1,0,0,1,1,1,,,,.6779999999999999
2016,83149,83149-2016,BAO,3,3,0,,,0,0,0,0,1,0,2,0,0,2,0,1,,,,.6196666666666667
2017,83149,83149-2017,BAO,4,4,0,,,0,0,0,0,1,0,3,0,0,1,2,1,,,,.6535
2011,83163,83163-2011,BAO,6,6,0,2,4,0,0,0,0,0,3,3,0,0,0,0,6,53.5,48.5,56,1.1829
2012,83163,83163-2012,BAO,8,8,0,2,6,0,0,0,0,0,3,5,0,0,0,3,5,56.25,49.5,58.5,.8669750000000001
2013,83163,83163-2013,BAO,5,5,0,2,3,0,0,0,0,0,2,3,0,0,0,2,3,56,50.5,59.66666666666666,.8771599999999999
2014,83163,83163-2014,BAO,7,5,2,3,4,0,0,0,0,1,2,3,1,0,2,1,4,54.42857142857143,49,58.5,.6857857142857142
2015,83163,83163-2015,BAO,7,6,1,3,4,0,0,0,0,1,3,2,1,0,2,1,4,51.85714285714285,50,53.25,.6857285714285715
2016,83163,83163-2016,BAO,13,12,1,7,6,0,0,0,1,2,3,4,3,0,6,3,4,53.76923076923077,48.57142857142857,59.83333333333334,.5009000000000001
2017,83163,83163-2017,BAO,12,11,1,7,5,0,0,0,3,2,1,4,2,0,4,3,5,49.91666666666666,46.71428571428572,54.4,.5936750000000001
2011,83579,83579-2011,BAO,4,4,0,,,0,0,0,0,0,1,3,0,0,3,0,1,,,,.465475
2012,83579,83579-2012,BAO,20,20,0,12,8,0,0,0,3,1,3,13,0,0,19,0,1,52.55,54.75,49.25,.204095
2013,83579,83579-2013,BAO,25,22,3,17,8,0,0,2,5,1,4,13,0,0,23,1,1,48.04,47,50.25,.237492
2014,83579,83579-2014,BAO,19,19,0,13,6,0,0,0,6,3,3,7,0,0,18,0,1,46.05263157894737,45.61538461538461,47,.2249494632485651
2015,83579,83579-2015,BAO,10,8,2,5,5,0,0,0,3,1,3,3,0,0,9,0,1,45.9,43.2,48.6,.28841
2016,83579,83579-2016,BAO,12,4,8,8,4,0,0,4,0,2,3,3,0,0,10,0,2,41.33333333333334,37.875,48.25,.4946166666666667
2017,83579,83579-2017,BAO,13,5,8,9,4,0,0,3,2,0,5,3,0,0,11,1,1,41.76923076923077,39.11111111111111,47.75,.4508
2011,83968,83968-2011,BAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
