year,bevoegdgezag,bestuur_key,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb
2015,30044,30044-2015,Stichting Schoolbestuur St. Jozef,2636,1,221,1,225.8,1,0,0,0,0,0,0,0,0,,14.7,2.2,11.3,0,1.2,0,19.6,,5.6999998,5.5999999,0,0,0,0,50.099998,49.900002,0,0,0,0,,,,,,,11.29,37263.75,3299.22,.69,.83,-.01,4.27,4.27,.25,.4,.88999999,.82999998,.81999999,.079999998,.94,.02,.08,.5600000000000001,.39,.02,.31,1,0
2016,30044,30044-2016,Stichting Schoolbestuur St. Jozef,2636,1,205,1,209.8,1,0,0,0,0,0,0,0,0,,14,2.2,11,0,.80000001,0,18.6,,6.5,4.5999999,0,0,0,0,58.700001,41.299999,0,0,0,0,,,,,,,11.04,36904.68,3341.3899,.67,.85,.01,5.01,5.01,.28,.42,.86000001,.81,.81,.11,.94,.02,.08,.61,.41,0,.38,1,0
2017,30044,30044-2017,Stichting Schoolbestuur St. Jozef,2636,1,223,1,231.39999,1,0,0,0,0,0,0,0,0,,14.9,2.2,11.9,0,.80000001,0,18.799999,,8,3.9000001,0,0,0,0,67,33,0,0,0,0,,,,,,,11.87,38277,3225.6101,,,,,,,,,,,,,,,,,,,1,0
2012,30051,30051-2012,Ver v. Pr.-Christ. Bas.onderw. te Bakkeveen,9243,1,111,1,113.4,1,0,0,0,0,0,0,0,0,,8.6999998,1.4,7.0999999,0,.2,0,15.7,,6.5999999,.5,0,0,0,0,92.900002,7.0999999,0,0,0,0,,,,,,,7.0900002,21501.1,3032.8899,.7,.86,-.12,4.94,4.94,.3,.48,.99000001,.89999998,.79000002,.11,.91000003,.02,.05,.64,.15,.01,.38,1,0
2013,30051,30051-2013,Ver v. Pr.-Christ. Bas.onderw. te Bakkeveen,9243,1,93,1,96.599998,1,0,0,0,0,0,0,0,0,,9.8000002,1,8.6000004,0,.2,0,10.8,,8.1000004,.5,0,0,0,0,94.099998,5.9000001,0,0,0,0,,,,,,,8.5900002,24624.08,2867.8999,.83,.9,.11,7.65,7.65,.42,.5600000000000001,.77999997,.69999999,.77999997,.050000001,.89999998,.06,.07,.63,.25,.02,.43,1,0
2014,30051,30051-2014,Ver v. Pr.-Christ. Bas.onderw. te Bakkeveen,9243,1,73,1,75.400002,1,0,0,0,0,0,0,0,0,,7.5,1.4,5.8000002,0,.2,0,12.6,,4.5,1.3,0,0,0,0,77.599998,22.4,0,0,0,0,58,40,2,0,0,0,5.79,18163.961,3138.8601,.85,.92,-.04,10.72,10.72,.54,.61,.80000001,.76999998,.74000001,.050000001,.95999998,.01,.02,.7,.37,.02,.57,1,0
2015,30051,30051-2015,Ver v. Pr.-Christ. Bas.onderw. te Bakkeveen,9243,1,72,1,74.400002,1,0,0,0,0,0,0,0,0,,8,1.6,6.1999998,0,.2,0,11.6,,5.1999998,1,0,0,0,0,83.800003,16.200001,0,0,0,0,,,,,,,6.1799998,19586.1,3168.45,.83,.9300000000000001,-.01,11.82,11.82,.58,.69,.81999999,.80000001,.80000001,.079999998,.99000001,0,.08,.82,.43,.03,.66,1,0
2016,30051,30051-2016,Ver v. Pr.-Christ. Bas.onderw. te Bakkeveen,9243,1,66,1,68.699997,1,0,0,0,0,0,0,0,0,,6.5999999,.60000002,5.8000002,0,.2,0,11.4,,4.8000002,1,0,0,0,0,82.699997,17.299999,0,0,0,0,,,,,,,5.7800002,19362.471,3348.6299,.82,.94,.08,13.86,13.86,.71,.8100000000000001,.73000002,.72000003,.79000002,.12,.99000001,0,.08,.98,.54,.01,.82,1,0
2017,30051,30051-2017,Ver v. Pr.-Christ. Bas.onderw. te Bakkeveen,9243,1,73,1,74.5,1,0,0,0,0,0,0,0,0,,7.3000002,.60000002,6.5,0,.2,0,11.2,,4.9000001,1.6,0,0,0,0,74.699997,25.299999,0,0,0,0,,,,,,,6.52,21288.09,3265.2,,,,,,,,,,,,,,,,,,,1,0
2012,30090,30090-2012,Stichting Jenaplan Onderwijs Uithoorn,1422,1,284,1,306.20001,1.1,0,0,0,0,0,0,0,0,,18.6,1.9,16.200001,0,.5,0,17.5,,13,3.3,0,0,0,0,79.900002,20.1,0,0,0,0,,,,,,,13.96,40027.27,2868.21,.39,.57,-.04,1.47,1.47,.01,.09,.91000003,.85000002,.81999999,.039999999,.94,0,.05,.24,.07,0,.05,1,0
2013,30090,30090-2013,Stichting Jenaplan Onderwijs Uithoorn,1422,1,280,1,301.89999,1.1,0,0,0,0,0,0,0,0,,17.299999,1.9,14.9,0,.5,0,18.799999,,10.5,4.3000002,0,0,0,0,70.800003,29.200001,0,0,0,0,,,,,,,14.88,45264.121,3041.98,.53,.6800000000000001,.06,2.34,2.34,.08,.15,.81999999,.76999998,.81999999,.039999999,.94,0,.05,.29,.13,0,.12,1,0
2014,30090,30090-2014,Stichting Jenaplan Onderwijs Uithoorn,1422,1,296,1,319.39999,1.1,0,0,0,0,0,0,0,0,,16.9,1.9,14.3,0,.69999999,0,20.700001,,10,4.3000002,0,0,0,0,69.900002,30.1,0,0,0,0,58,40,2,0,0,0,14.27,44381.219,3109.3,.62,.76,.04,2.76,2.76,.1,.2,.83999997,.76999998,.81,.039999999,.92000002,.03,.05,.32,.18,.04,.14,1,0
2015,30090,30090-2015,Stichting Jenaplan Onderwijs Uithoorn,1422,1,279,1,298.20001,1.1,0,0,0,0,0,0,0,0,,18.200001,1.9,14.8,0,1.6,0,18.799999,,11.9,3,0,0,0,0,80.099998,19.9,0,0,0,0,,,,,,,14.83,45733.77,3084.3899,.62,.74,.03,2.58,2.58,.11,.22,.81999999,.77999997,.80000001,.039999999,.94,0,.05,.34,.2,.01,.14,1,0
2016,30090,30090-2016,Stichting Jenaplan Onderwijs Uithoorn,1422,1,273,1,291.89999,1.1,0,0,0,0,0,0,0,0,,16.700001,1.9,13.5,0,1.3,0,20.200001,,10.5,3,0,0,0,0,77.900002,22.1,0,0,0,0,,,,,,,13.5,44486.34,3295.02,.49,.6800000000000001,-.08,1.84,1.84,.03,.14,.91000003,.87,.81,.050000001,.95999998,0,.05,.28,.13,.01,.08,1,0
2017,30090,30090-2017,Stichting Jenaplan Onderwijs Uithoorn,1422,1,242,1,257.29999,1.1,0,0,0,0,0,0,0,0,,15.6,1.8,12.5,0,1.3,0,19.299999,,10.2,2.4000001,0,0,0,0,81.199997,18.799999,0,0,0,0,,,,,,,12.55,41481.781,3305.5601,,,,,,,,,,,,,,,,,,,1,0
2012,30124,30124-2012,Montessori-Vereniging Tholen,4691,1,98,1,102.5,1,0,0,0,0,0,0,0,0,,7.0999999,1,5.8000002,0,.30000001,0,16.9,,5.8000002,0,0,0,0,0,100,0,0,0,0,0,,,,,,,5.79,17212.32,2973.4299,.75,.78,.03,3.54,3.54,.24,.36,.80000001,.75999999,.79000002,.0099999998,.95999998,0,.06,.45,.36,.02,.25,1,0
2013,30124,30124-2013,Montessori-Vereniging Tholen,4691,1,93,1,96.900002,1,0,0,0,0,0,0,0,0,,7.5,1,6.3000002,0,.30000001,0,14.8,,5.4000001,.89999998,0,0,0,0,86.400002,13.6,0,0,0,0,,,,,,,6.27,18763.199,2993.73,.79,.82,.06,4.7,4.7,.34,.43,.76999998,.74000001,.77999997,.02,.95999998,0,.06,.52,.43,0,.35,1,0
2014,30124,30124-2014,Montessori-Vereniging Tholen,4691,1,72,1,76.5,1.1,0,0,0,0,0,0,0,0,,7,1,5.5999999,0,.40000001,0,13,,4.5999999,1,0,0,0,0,82,18,0,0,0,0,58,40,2,0,0,0,5.5599999,17371.6,3125.5701,.79,.83,-.05,4.9,4.9,.33,.42,.88,.83999997,.80000001,.02,.94999999,0,.06,.51,.42,0,.33,1,0
2015,30124,30124-2015,Montessori-Vereniging Tholen,4691,1,66,1,71.699997,1.1,0,0,0,0,0,0,0,0,,5.5999999,1,4.3000002,0,.30000001,0,15.3,,3.5,.89999998,0,0,0,0,80.300003,19.700001,0,0,0,0,,,,,,,4.3299999,14273.45,3300.22,.77,.78,0,3.93,3.93,.36,.46,.77999997,.76999998,.76999998,.0099999998,.99000001,0,.07,.58,.46,0,.37,1,0
2016,30124,30124-2016,Montessori-Vereniging Tholen,4691,1,62,1,65,1,0,0,0,0,0,0,0,0,,4.8000002,.89999998,3.7,0,.30000001,0,16.700001,,2,1.7,0,0,0,0,53.400002,46.599998,0,0,0,0,,,,,,,3.72,12092.95,3250.0901,.76,.78,-.01,3.88,3.88,.37,.46,.77999997,.75999999,.75,.0099999998,.98000002,0,.06,.58,.46,0,.37,1,0
2017,30124,30124-2017,Montessori-Vereniging Tholen,4691,1,64,1,66.099998,1,0,0,0,0,0,0,0,0,,5.5999999,0,5.3000002,0,.30000001,0,12,,4,1.3,0,0,0,0,75.300003,24.700001,0,0,0,0,,,,,,,5.3200002,16988.891,3193.28,,,,,,,,,,,,,,,,,,,1,0
2012,30128,30128-2012,Ver. tot het verstrekken van basisonderw. Geref. grondslag,3851,1,273,1,284.70001,1,0,0,0,0,0,0,0,0,,15.3,.69999999,13.1,0,1.4,0,20.799999,,12.3,.89999998,0,0,0,0,93.5,6.5,0,0,0,0,,,,,,,12.13,33861.828,2792.5,.6,.77,.02,2.58,2.58,.09,.27,.87,.81,.82999998,.07,.93000001,0,.05,.44,.19,.03,.16,1,0
2013,30128,30128-2013,Ver. tot het verstrekken van basisonderw. Geref. grondslag,3851,1,251,1,259.70001,1,0,0,0,0,0,0,0,0,,15.8,.60000002,13.3,0,1.9,0,18.9,,7,6.1999998,0,0,0,0,53,47,0,0,0,0,,,,,,,13.28,37835.961,2848.1499,.64,.83,.06,3.37,3.37,.12,.32,.80000001,.75999999,.81,.1,.95999998,0,.06,.5,.24,.05,.21,1,0
2014,30128,30128-2014,Ver. tot het verstrekken van basisonderw. Geref. grondslag,3851,1,250,1,256.60001,1,0,0,0,0,0,0,0,0,,16,.80000001,13.5,0,1.7,0,18.5,,7.5999999,5.9000001,0,0,0,0,56.299999,43.700001,0,0,0,0,58,40,2,0,0,0,13.52,39655.531,2932.8401,.58,.8100000000000001,-.03,3.06,3.06,.09,.3,.88999999,.83999997,.81,.12,.94999999,0,.05,.51,.21,.03,.2,1,0
2015,30128,30128-2015,Ver. tot het verstrekken van basisonderw. Geref. grondslag,3851,1,253,1,265.60001,1,0,0,0,0,0,0,0,0,,14.7,.80000001,11.1,0,2.9000001,0,22.9,,6.6999998,4.4000001,0,0,0,0,60.700001,39.299999,0,0,0,0,,,,,,,11.07,33656.23,3041.1599,.6,.84,.01,3.78,3.78,.11,.31,.81999999,.77999997,.79000002,.12,.95999998,0,.05,.51,.23,.02,.23,1,0
2016,30128,30128-2016,Ver. tot het verstrekken van basisonderw. Geref. grondslag,3851,1,242,1,253.10001,1,0,0,0,0,0,0,0,0,,15.6,.80000001,11.5,0,3.4000001,0,21.1,,7,4.5,0,0,0,0,61.200001,38.799999,0,0,0,0,,,,,,,11.48,36036.801,3139.7,.55,.82,.01,3.72,3.72,.13,.31,.81,.77999997,.79000002,.15000001,.95999998,0,.07,.5600000000000001,.24,.01,.27,1,0
2017,30128,30128-2017,Ver. tot het verstrekken van basisonderw. Geref. grondslag,3851,1,234,1,244.2,1,0,0,0,0,0,0,0,0,,16.200001,.80000001,11.4,0,4,0,20.5,,7,4.5,0,0,0,0,60.900002,39.099998,0,0,0,0,,,,,,,11.4,36805.25,3227.3999,,,,,,,,,,,,,,,,,,,1,0
2012,30133,30133-2012,Vereniging voor Chr. Onderwijs op Reformatorische Grondslag in de Hoeksche Waard,3262,0,865,2,893.20001,1,0,0,0,0,0,0,0,0,,47.099998,3.3,37.599998,0,6.1999998,0,23,,30.799999,6.8000002,0,0,0,0,82,18,0,0,0,0,,,,,,,37.16,108572.65,2922,.85,.91,.04,8.050000000000001,8.050000000000001,.6,.83,.83999997,.80000001,.81999999,.059999999,.94999999,0,.05,.89,.44,.01,.63,5,1.4808781
2013,30133,30133-2013,Vereniging voor Chr. Onderwijs op Reformatorische Grondslag in de Hoeksche Waard,3262,0,844,2,866.79999,1,0,0,0,0,0,0,0,0,,49.200001,3.3,40,0,5.9000001,0,21.1,,33.400002,6.6999998,0,0,0,0,83.400002,16.6,0,0,0,0,,,,,,,40.02,117787.88,2943.3601,.84,.9,.09,7.85,7.85,.65,.88,.77999997,.74000001,.81,.07,.94999999,0,.05,.95,.49,.01,.69,5,1.4380542
2014,30133,30133-2014,Vereniging voor Chr. Onderwijs op Reformatorische Grondslag in de Hoeksche Waard,3262,0,849,2,873,1,0,0,0,0,0,0,0,0,,51.200001,3.3,40.700001,0,7.1999998,0,20.9,,34,6.6999998,0,0,0,0,83.599998,16.4,0,0,0,0,58,40,2,0,0,0,40.720001,121509.57,2984.3899,.73,.91,.05,8.73,8.73,.61,.8100000000000001,.81,.75,.77999997,.2,.93000001,0,.07,1.08,.37,.02,.74,5,1.4380542
2015,30133,30133-2015,Vereniging voor Chr. Onderwijs op Reformatorische Grondslag in de Hoeksche Waard,3262,0,835,2,854.20001,1,0,0,0,0,0,0,0,0,,52.200001,3.3,41.5,0,7.4000001,0,20.1,,34.799999,6.6999998,0,0,0,0,83.800003,16.200001,0,0,0,0,,,,,,,41.540001,126893.74,3054.52,.73,.92,.04,9.68,9.68,.64,.8,.79000002,.75,.77999997,.2,.94,0,.09,1.04,.39,.02,.78,5,1.4380542
2016,30133,30133-2016,Vereniging voor Chr. Onderwijs op Reformatorische Grondslag in de Hoeksche Waard,3262,0,804,2,823.5,1,0,0,0,0,0,0,0,0,,53.099998,2.2,42,0,8.8999996,0,19.1,,34.400002,7.5999999,0,0,0,0,81.900002,18.1,0,0,0,0,,,,,,,41.990002,135169.33,3219.1899,.71,.92,.03,9.74,9.74,.63,.82,.81,.75999999,.77999997,.23,.94999999,0,.08,1.12,.41,.03,.8100000000000001,5,1.3685759
2017,30133,30133-2017,Vereniging voor Chr. Onderwijs op Reformatorische Grondslag in de Hoeksche Waard,3262,0,824,2,846.5,1,0,0,0,0,0,0,0,0,,52.599998,1.4,43.200001,0,8,0,19.1,,35,8.1999998,0,0,0,0,81.099998,18.9,0,0,0,0,,,,,,,43.169998,139177.97,3224.1201,,,,,,,,,,,,,,,,,,,5,1.3758633
2012,30145,30145-2012,Stichting tot het verstrekken Onderwijs Gereform. Grondslag,4341,1,92,1,96.199997,1,0,0,0,0,0,0,0,0,,7,1,3.4000001,0,2.5,0,26.9,,2.4000001,1,0,0,0,0,71.400002,28.6,0,0,0,0,,,,,,,3.0599999,9008.54,2940.1201,.78,.88,-.04,4.83,4.83,.32,.61,.92000002,.85000002,.80000001,.079999998,.92000002,0,.05,.65,.31,.05,.37,1,0
2013,30145,30145-2013,Stichting tot het verstrekken Onderwijs Gereform. Grondslag,4341,1,97,1,100.9,1,0,0,0,0,0,0,0,0,,7.1999998,1,4.3000002,0,1.9,0,22.700001,,3.3,1,0,0,0,0,77.300003,22.700001,0,0,0,0,,,,,,,4.27,12318.65,2884.3201,.75,.84,.01,3.94,3.94,.32,.59,.88,.82999998,.82999998,.07,.94,0,.04,.67,.33,.01,.37,1,0
2014,30145,30145-2014,Stichting tot het verstrekken Onderwijs Gereform. Grondslag,4341,1,103,1,108.1,1,0,0,0,0,0,0,0,0,,7.0999999,1,4.5,0,1.7,0,23,,3.5,1,0,0,0,0,78.300003,21.700001,0,0,0,0,58,40,2,0,0,0,4.4699998,13265.37,2966.45,.83,.87,.03,4.58,4.58,.32,.6,.88999999,.82999998,.85000002,.029999999,.94,0,.03,.6,.33,0,.33,1,0
2015,30145,30145-2015,Stichting tot het verstrekken Onderwijs Gereform. Grondslag,4341,1,113,1,117.5,1,0,0,0,0,0,0,0,0,,8.6999998,1,6.0999999,0,1.6,0,18.5,,5.0999999,1,0,0,0,0,84.099998,15.9,0,0,0,0,,,,,,,6.1100001,18234.961,2984.3501,.8100000000000001,.86,.03,3.98,3.98,.27,.57,.81999999,.79000002,.81999999,.039999999,.97000003,0,.05,.59,.3,.07,.29,1,0
2016,30145,30145-2016,Stichting tot het verstrekken Onderwijs Gereform. Grondslag,4341,1,106,1,109.6,1,0,0,0,0,0,0,0,0,,7.6999998,1,5.0999999,0,1.5,0,20.700001,,4.3000002,.80000001,0,0,0,0,83.900002,16.1,0,0,0,0,,,,,,,5.1199999,15828.45,3091.1299,.82,.91,.06,6.94,6.94,.33,.59,.75999999,.75,.80000001,.07,.99000001,0,.08,.63,.32,.01,.39,1,0
2017,30145,30145-2017,Stichting tot het verstrekken Onderwijs Gereform. Grondslag,4341,1,111,1,114,1,0,0,0,0,0,0,0,0,,7.6999998,1,4.6999998,0,1.9,0,23.5,,3.9000001,.80000001,0,0,0,0,82.5,17.5,0,0,0,0,,,,,,,4.7199998,14740.47,3122.5801,,,,,,,,,,,,,,,,,,,1,0
2012,30235,30235-2012,Stichting Prot.-Chr. Onderwijs Boxmeer,5831,1,307,1,319.89999,1,0,0,0,0,0,0,0,0,,19.5,2,15.5,0,2,0,19.799999,,12.8,2.7,0,0,0,0,82.5,17.5,0,0,0,0,,,,,,,5.8099999,17918.48,3085.1899,.63,.8,.01,6.38,6.38,.44,.46,.91000003,.81999999,.81999999,.12,.89999998,.01,.07,.72,.45,.02,.55,1,0
2013,30235,30235-2013,Stichting Prot.-Chr. Onderwijs Boxmeer,5831,1,326,1,337.39999,1,0,0,0,0,0,0,0,0,,19.299999,2,15.5,0,1.8,0,21.1,,12.8,2.7,0,0,0,0,82.699997,17.299999,0,0,0,0,,,,,,,15.48,50279.148,3248.78,.64,.8100000000000001,0,6.32,6.32,.46,.46,.91000003,.82999998,.81999999,.12,.91000003,0,.08,.72,.46,0,.57,1,0
2014,30235,30235-2014,Stichting Prot.-Chr. Onderwijs Boxmeer,5831,1,347,1,360.79999,1,0,0,0,0,0,0,0,0,,20.5,2,16.6,0,1.9,0,20.9,,13.8,2.8,0,0,0,0,83.099998,16.9,0,0,0,0,58,40,2,0,0,0,16.620001,54814.328,3297.1599,.62,.8100000000000001,-.06,5.8,5.8,.4,.4,.97000003,.88,.81999999,.12,.91000003,0,.08,.64,.4,.01,.5,1,0
2015,30235,30235-2015,Stichting Prot.-Chr. Onderwijs Boxmeer,5831,1,355,1,373.60001,1.1,0,0,0,0,0,0,0,0,,19.5,2,15.6,0,1.9,0,22.700001,,12.8,2.8,0,0,0,0,82,18,0,0,0,0,,,,,,,15.63,52408.289,3352.24,.61,.82,.01,5.88,5.88,.38,.37,.88999999,.82999998,.82999998,.12,.93000001,0,.07,.61,.37,0,.49,1,0
2016,30235,30235-2016,Stichting Prot.-Chr. Onderwijs Boxmeer,5831,1,358,1,381.39999,1.1,0,0,0,0,0,0,0,0,,19.9,2,16,0,1.9,0,22.4,,13.2,2.8,0,0,0,0,82.400002,17.6,0,0,0,0,,,,,,,15.98,55243.27,3457.3701,.69,.82,.01,5.2,5.2,.3,.37,.80000001,.77999997,.79000002,.07,.95999998,.01,.11,.54,.37,.07,.37,1,0
2017,30235,30235-2017,Stichting Prot.-Chr. Onderwijs Boxmeer,5831,1,350,1,370.39999,1.1,0,0,0,0,0,0,0,0,,21.1,2.9000001,16.299999,0,1.8,0,21.4,,14.4,1.9,0,0,0,0,88.400002,11.6,0,0,0,0,,,,,,,16.33,55271.969,3384.71,,,,,,,,,,,,,,,,,,,1,0
2012,30240,30240-2012,Stichting QliQ Primair Onderwijs,5702,0,4320,3,4705.2002,1.1,0,0,0,0,0,0,0,0,,260.89999,23.200001,214.10001,0,23.6,0,20.200001,,145.2,68.900002,0,0,0,0,67.800003,32.200001,0,0,0,0,,,,,,,205.08,633961.5,3091.25,.5600000000000001,.74,-.03,1.27,1.27,.14,.24,.94999999,.86000001,.82999998,.079999998,.91000003,.02,.07,.43,.21,.02,.03,13,7.5489645
2013,30240,30240-2013,Stichting QliQ Primair Onderwijs,5702,0,4225,3,4627.6001,1.1,0,0,0,0,0,0,0,0,,249.89999,22.1,207.3,0,20.5,0,20.4,,132.5,74.800003,0,0,0,0,63.900002,36.099998,0,0,0,0,,,,,,,207.27,654622.88,3158.3799,.5600000000000001,.74,.01,1.38,1.38,.15,.25,.91000003,.82999998,.82999998,.079999998,.91000003,.02,.07,.44,.22,.02,.04,13,4.6095996
2014,30240,30240-2014,Stichting QliQ Primair Onderwijs,5702,0,4143,3,4534.7998,1.1,0,0,0,0,0,0,0,0,,263.20001,22.1,219.7,0,21.299999,0,18.9,,145.5,74.199997,0,0,0,0,66.199997,33.799999,0,0,0,0,58,40,2,0,0,0,219.74001,698776.44,3180,.5600000000000001,.73,-.02,1.1,1.1,.13,.23,.94,.85000002,.82999998,.07,.91000003,.03,.06,.42,.21,.02,.01,13,4.3861985
2015,30240,30240-2015,Stichting QliQ Primair Onderwijs,5702,0,4118,3,4490.8999,1.1,0,0,0,0,0,0,0,0,,258.5,20.1,215.89999,0,22.5,0,19.1,,144.7,71.199997,0,0,0,0,67,33,0,0,0,0,,,,,,,215.92,697476.06,3230.2,.5600000000000001,.72,0,1.08,1.08,.13,.23,.86000001,.81,.81,.07,.94,.03,.08,.41,.23,.01,.01,13,3.8155265
2016,30240,30240-2016,Stichting QliQ Primair Onderwijs,5702,0,4018,3,4346.7998,1.1,0,0,0,0,0,0,0,0,,259.10001,19.1,217.3,0,22.700001,0,18.5,,146.10001,70.599998,0,0,0,.60000002,67.199997,32.5,0,0,0,.30000001,,,,,,,216.75,724354.44,3341.9399,.58,.74,-.01,1.18,1.18,.14,.24,.87,.81999999,.81999999,.059999999,.94,.03,.08,.42,.24,.04,.02,13,4.0247655
2017,30240,30240-2017,Stichting QliQ Primair Onderwijs,5702,0,3915,3,4242,1.1,0,0,0,0,0,0,0,0,,257.5,23,209.5,0,25,0,18.700001,,145,64.5,0,0,0,0,69.199997,30.799999,0,0,0,0,,,,,,,209.48,690426.75,3295.8501,,,,,,,,,,,,,,,,,,,13,4.224009
2012,30263,30263-2012,Stichting tot het verstrekken onderw. op Gereform. grondslag,4311,1,124,1,128.5,1,0,0,0,0,0,0,0,0,,7.9000001,1.1,4.3000002,.5,2,0,29,,3,1.3,0,0,0,0,70.699997,29.299999,0,0,0,0,,,,,,,4.2800002,12601.44,2944.54,.73,.79,-.01,2.7,2.7,.17,.38,.88,.81,.80000001,.029999999,.92000002,.01,.04,.5,.18,.04,.18,1,0
2013,30263,30263-2013,Stichting tot het verstrekken onderw. op Gereform. grondslag,4311,1,130,1,134.8,1,0,0,0,0,0,0,0,0,,8.1000004,1.1,5.1999998,0,1.8,0,24.799999,,3.9000001,1.3,0,0,0,0,74.199997,25.799999,0,0,0,0,,,,,,,5.2399998,15147.18,2893.1101,.76,.82,.06,3.5,3.5,.24,.42,.81,.75,.80000001,.029999999,.93000001,.01,.04,.54,.23,.02,.25,1,0
2014,30263,30263-2014,Stichting tot het verstrekken onderw. op Gereform. grondslag,4311,1,134,1,138.2,1,0,0,0,0,0,0,0,0,,8.6000004,1.1,5.5999999,0,1.9,0,24,,4.0999999,1.5,0,0,0,0,73.300003,26.700001,0,0,0,0,58,40,2,0,0,0,5.5900002,16769.029,2997.5701,.76,.8100000000000001,.05,3.64,3.64,.29,.46,.85000002,.77999997,.81,.029999999,.92000002,.01,.04,.59,.26,.03,.3,1,0
2015,30263,30263-2015,Stichting tot het verstrekken onderw. op Gereform. grondslag,4311,1,143,1,148.7,1,0,0,0,0,0,0,0,0,,9.8999996,1.1,6.6999998,0,2.2,0,21.4,,4.1999998,2.5,0,0,0,0,62.299999,37.700001,0,0,0,0,,,,,,,6.6700001,19928.561,2988.1499,.8,.83,.04,4.21,4.21,.32,.48,.81,.77999997,.81999999,.02,.95999998,.02,.04,.59,.28,.02,.32,1,0
2016,30263,30263-2016,Stichting tot het verstrekken onderw. op Gereform. grondslag,4311,1,135,1,141.60001,1,0,0,0,0,0,0,0,0,,9.1999998,1.1,5.8000002,0,2.3,0,23.200001,,4.1999998,1.7,0,0,0,0,71.5,28.5,0,0,0,0,,,,,,,5.8099999,19304.82,3324.23,.78,.84,-.02,4.4,4.4,.28,.45,.85000002,.81,.79000002,.039999999,.94999999,.02,.05,.57,.25,.02,.3,1,0
2017,30263,30263-2017,Stichting tot het verstrekken onderw. op Gereform. grondslag,4311,1,135,1,141.60001,1,0,0,0,0,0,0,0,0,,9.6999998,1.1,5.5999999,0,3.0999999,0,24.200001,,4.1999998,1.4,0,0,0,0,74.5,25.5,0,0,0,0,,,,,,,5.5799999,18894.76,3387.1899,,,,,,,,,,,,,,,,,,,1,0
2012,30320,30320-2012,Stichting De Buitenveldertse Montessorischool,1082,1,203,1,203,1,0,0,0,0,0,0,0,0,,13.9,1,10.8,0,2.0999999,0,18.700001,,6.5999999,4.3000002,0,0,0,0,60.700001,39.299999,0,0,0,0,,,,,,,10.83,33983.73,3137.72,.36,.44,0,1.23,1.23,.02,.12,1.01,.75999999,.75999999,.029999999,.75,.08,.09,.33,.1,.02,.04,1,0
2013,30320,30320-2013,Stichting De Buitenveldertse Montessorischool,1082,1,202,1,202,1,0,0,0,0,0,0,0,0,,14,1,11.6,0,1.3,0,17.4,,6.9000001,4.6999998,0,0,0,0,59.700001,40.299999,0,0,0,0,,,,,,,11.63,36682.609,3154.25,.35,.46,.02,1.39,1.39,.05,.14,.95999998,.75,.76999998,.039999999,.79000002,.05,.1,.39,.11,.01,.08,1,0
2014,30320,30320-2014,Stichting De Buitenveldertse Montessorischool,1082,1,208,1,208,1,0,0,0,0,0,0,0,0,,13.6,1,11.7,0,.89999998,0,17.799999,,6.9000001,4.8000002,0,0,0,0,59.099998,40.900002,0,0,0,0,58,40,2,0,0,0,11.66,37604.672,3225.3999,.35,.41,-.01,1.3,1.3,.05,.13,.95999998,.79000002,.77999997,.02,.81999999,.04,.08,.36,.1,.01,.06,1,0
2015,30320,30320-2015,Stichting De Buitenveldertse Montessorischool,1082,1,205,1,205,1,0,0,0,0,0,0,0,0,,13.6,1,10.6,0,1.9,0,19.299999,,6.9000001,3.7,0,0,0,0,65.199997,34.799999,0,0,0,0,,,,,,,10.63,35232.379,3313.03,.47,.61,.05,2.1,2.1,.13,.17,.88,.74000001,.77999997,.050000001,.83999997,.04,.11,.3,.09,0,.16,1,0
