Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
20905,PO,BO1,Vereniging Instituut Schreuder,2012,20905-2012,790475,91879,95720,65742,1056489,0.75,0.09,0.09,0.06,14986,14986,,49173,18936,36002,2643,2242,108996,31088,10709,60038,101835,11497,11497
20905,PO,BO1,Vereniging Instituut Schreuder,2013,20905-2013,816068,97284,110673,44822,1064183,0.77,0.09,0.10,0.04,17654,17654,,39375,23475,34276,3548,3307,103981,38266,11240,58765,108271,15537,15537
20905,PO,BO1,Vereniging Instituut Schreuder,2014,20905-2014,860166,106697,111871,29305,1056394,0.81,0.10,0.11,0.03,19562,19562,,2948,20385,37839,2612,3887,101671,34009,12221,59910,106140,7500,4789
20905,PO,BO1,Vereniging Instituut Schreuder,2015,20905-2015,728357,95448,84877,63115,1014752,0.72,0.09,0.08,0.06,22616,22616,,4574,20533,40770,1622,5433,106932,32570,8732,54105,95407,6500,5325
20905,PO,BO1,Vereniging Instituut Schreuder,2016,20905-2016,692679,92529,75337,46001,940464,0.74,0.10,0.08,0.05,23558,23558,,27202,23755,42626,2736,16023,141192,29853,7756,70209,107818,7143,7143
20970,PO,BO1,A'damse Sch.ver. Ond. en Ond.,2012,20970-2012,1110560,118830,253208,165754,1688920,0.66,0.07,0.15,0.10,68578,68578,,14073,22264,46664,2323,4024,124348,64433,171968,,236401,3652,3652
20970,PO,BO1,A'damse Sch.ver. Ond. en Ond.,2013,20970-2013,1260377,139937,168597,25747,1554499,0.81,0.09,0.11,0.02,74364,74364,,12488,18354,48592,2213,3621,127768,50108,179905,,230013,3767,3767
20970,PO,BO1,A'damse Sch.ver. Ond. en Ond.,2014,20970-2014,1272471,147116,163366,54421,1635092,0.78,0.09,0.10,0.03,82435,82435,,14482,19084,50175,2453,3231,131925,46125,196119,,242244,3921,3921
20970,PO,BO1,A'damse Sch.ver. Ond. en Ond.,2015,20970-2015,1654362,,,41790,1639434,1.01,0.00,0.00,0.03,66402,66402,,77565,21382,46394,2214,17939,207994,52400,38825,,253680,3708,3708
20970,PO,BO1,A'damse Sch.ver. Ond. en Ond.,2016,20970-2016,1585451,,,91489,1631810,0.97,0.00,0.00,0.06,58202,58202,,16900,17564,44613,2257,5079,131830,72031,35205,95572,276870,20953,20953
21428,PO,SWV,Stichting Amstelronde,2014,21428-2014,99299,12562,14884,149018,282690,0.35,0.04,0.05,0.53,,,,,,,,,,9280,,86573,95853,5500,5500
21428,PO,SWV,Stichting Amstelronde,2015,21428-2015,131039,23048,22511,219223,425077,0.31,0.05,0.05,0.52,,,,,,,,,,38372,,127809,166181,7810,7810
21428,PO,SWV,Stichting Amstelronde,2016,21428-2016,271157,31510,28504,431443,791838,0.34,0.04,0.04,0.54,,,,,,,,,,37787,,143292,181079,6655,6655
21429,PO,SWV,SWV PO Zuid-Kennemerland,2014,21429-2014,97972,,,,4600869,0.02,0.00,0.00,0.00,,,37538,,,,,,37538,107732,178,138063,245973,,
21429,PO,SWV,SWV PO Zuid-Kennemerland,2015,21429-2015,419781,90352,53376,,768846,0.55,0.12,0.07,0.00,227,227,40637,,,,,-8163,32474,23198,101,314513,338756,4550,4550
21429,PO,SWV,SWV PO Zuid-Kennemerland,2016,21429-2016,550871,120425,66084,0,999800,0.55,0.12,0.07,0.00,545,545,48200,0,0,0,0,0,48200,37829,0,203060,242833,4429,4429
21438,PO,SWV,Stg. SWV PPO Zeeuws-Vlaanderen,2014,21438-2014,21858,5057,3155,,54258,0.40,0.09,0.06,0.00,,,5385,,,,,-2692,2693,9935,5124,225,15284,3000,3000
21438,PO,SWV,Stg. SWV PPO Zeeuws-Vlaanderen,2015,21438-2015,53284,12377,6692,,86756,0.61,0.14,0.08,0.00,157,157,10643,,,,,-5322,5321,27064,,3304,31820,3659,6599
21438,PO,SWV,Stg. SWV PPO Zeeuws-Vlaanderen,2016,21438-2016,55305,12642,6481,0,59161,0.93,0.21,0.11,0.00,94,94,5700,0,0,0,0,-2850,2850,28935,494,2123,34998,6778,6778
21440,PO,SWV,St. S.w.v. Waterland PO (2706),2014,21440-2014,220701,48764,32527,,387040,0.57,0.13,0.08,0.00,384,384,14385,,,,,,14385,46456,,79610,126066,4000,4000
21440,PO,SWV,St. S.w.v. Waterland PO (2706),2015,21440-2015,574244,126931,75647,187458,983538,0.58,0.13,0.08,0.19,1835,1835,36150,,,,,,36150,161096,,865261,1026357,5211,5211
21440,PO,SWV,St. S.w.v. Waterland PO (2706),2016,21440-2016,633223,142568,81334,310065,1160009,0.55,0.12,0.07,0.27,2964,2964,39674,0,0,0,0,0,39674,144251,0,1001270,1145521,5520,5520
21446,PO,SWV,Vereniging SWV PO De Eem,2014,21446-2014,323384,38156,47000,13964,567275,0.57,0.07,0.08,0.02,5185,5185,18035,,,762,,3493,22290,112695,,,112695,7500,7500
21446,PO,SWV,Vereniging SWV PO De Eem,2015,21446-2015,623538,80891,65800,40612,1182698,0.53,0.07,0.06,0.03,9655,9655,34870,,965,1987,,,37822,190188,,,190188,7500,7500
21446,PO,SWV,Vereniging SWV PO De Eem,2016,21446-2016,728339,149389,85569,23293,1348902,0.54,0.11,0.06,0.02,13431,13431,47975,,10016,1215,,,59206,549481,,,549481,7988,9541
21447,PO,SWV,SWV Twente Noord PO,2014,21447-2014,,,,44762,90012,0.00,0.00,0.00,0.50,46,46,3716,,,,,,3716,14772,132,11208,26112,1573,1573
21447,PO,SWV,SWV Twente Noord PO,2015,21447-2015,,,,833066,979906,0.00,0.00,0.00,0.85,240,240,16891,,,,,,16891,53063,27895,236814,328417,1900,1900
21447,PO,SWV,SWV Twente Noord PO,2016,21447-2016,,,,1483930,1582000,0.00,0.00,0.00,0.94,2540,2540,18700,13170,1640,970,,13530,48010,42240,37260,367380,449300,1936,1936
21449,PO,SWV,St SWV PO Midden Holland,2014,21449-2014,79365,12776,11058,89161,193624,0.41,0.07,0.06,0.46,914,914,5376,,,,,143,5519,51764,5480,12240,69484,,
21449,PO,SWV,St SWV PO Midden Holland,2015,21449-2015,83385,13571,9975,70551,177904,0.47,0.08,0.06,0.40,1432,1432,9814,,,,,,9814,30746,,120168,150914,3335,3335
21449,PO,SWV,St SWV PO Midden Holland,2016,21449-2016,78515,9415,9082,200994,317814,0.25,0.03,0.03,0.63,1486,1486,9882,,,,,,9882,25259,,78182,103441,9320,9502
21450,PO,SWV,Stichting SWV 23-02,2014,21450-2014,,,,79733,79733,0.00,0.00,0.00,1.00,,,,,,,,,,17153,43,10729,27925,,
21450,PO,SWV,Stichting SWV 23-02,2015,21450-2015,,,,305767,307913,0.00,0.00,0.00,0.99,,,363,,,,,,363,28823,3478,6289,38590,1900,1900
21450,PO,SWV,Stichting SWV 23-02,2016,21450-2016,0,0,0,451170,451170,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,32870,610,47250,80730,1936,1936
21455,PO,SWV,"Sine Limite, CPO Deventer UA",2014,21455-2014,,,,,561276,0.00,0.00,0.00,0.00,1340,1340,11714,,,,,,11714,29659,1438,1823138,1854235,1289,1289
21455,PO,SWV,"Sine Limite, CPO Deventer UA",2015,21455-2015,,,,54768,1241376,0.00,0.00,0.00,0.04,3856,3856,13394,,487,188,,,14069,66962,,1285967,1359154,2420,17999
21455,PO,SWV,"Sine Limite, CPO Deventer UA",2016,21455-2016,,,,48994,1291890,0.00,0.00,0.00,0.04,4337,4337,26784,,,757,,,27541,86293,,1451111,1539889,2493,3068
21457,PO,SWV,Stichting SWVPO De Meijerij,2014,21457-2014,,,,812826,1812926,0.00,0.00,0.00,0.45,,,12485,,,,,6320,18805,66675,2007,76908,145590,5000,5000
21457,PO,SWV,Stichting SWVPO De Meijerij,2015,21457-2015,,,,2345521,5049023,0.00,0.00,0.00,0.46,5265,5265,64332,,,,,51853,116185,81494,8309,42809,132612,4991,4991
21457,PO,SWV,Stichting SWVPO De Meijerij,2016,21457-2016,,,,2650859,6265216,0.00,0.00,0.00,0.42,18076,18076,95419,,,,,14728,110147,96242,10959,35145,142346,5670,5670
21458,PO,SWV,Stichting Passenderwijs,2014,21458-2014,248628,54718,35917,131956,488914,0.51,0.11,0.07,0.27,2134,2134,9286,,1460,,,,10746,23450,,137606,161056,3500,3500
21458,PO,SWV,Stichting Passenderwijs,2015,21458-2015,594523,134691,74043,559831,1378808,0.43,0.10,0.05,0.41,6150,6150,19113,,3829,,,,22942,47056,,229310,276366,4000,4000
21458,PO,SWV,Stichting Passenderwijs,2016,21458-2016,626089,135528,72706,807513,1648403,0.38,0.08,0.04,0.49,6770,6770,13884,0,3756,0,0,0,17640,59218,0,833608,892826,3933,3933
21459,PO,SWV,Stg SWV Ond op maat de Liemers,2014,21459-2014,172898,31107,27021,144060,397686,0.43,0.08,0.07,0.36,,,14698,,,,,,14698,3568,3344,10640,17552,634,634
21459,PO,SWV,Stg SWV Ond op maat de Liemers,2015,21459-2015,367274,75989,45809,388820,965478,0.38,0.08,0.05,0.40,3881,3881,31414,,,,,,31414,10849,6079,64224,81152,1964,1964
21459,PO,SWV,Stg SWV Ond op maat de Liemers,2016,21459-2016,350598,46178,41086,377791,883868,0.40,0.05,0.05,0.43,3506,3506,29743,,,,,,29743,10462,4825,32815,48102,3490,3490
21460,PO,SWV,Bestuur SWV PO,2014,21460-2014,,,,166689,235244,0.00,0.00,0.00,0.71,106,106,5518,372,266,,,1174,7380,14621,,1596623,1611244,,
21460,PO,SWV,Bestuur SWV PO,2015,21460-2015,,,,475979,478406,0.00,0.00,0.00,0.99,2285,2285,25958,0,1245,0,,1579,28782,27193,,4447626,4474819,4780,4780
21460,PO,SWV,Bestuur SWV PO,2016,21460-2016,,,,691853,710650,0.00,0.00,0.00,0.97,2017,2017,27293,,0,,,0,27293,27924,,1459022,1486946,4970,4970
21478,PO,BO3,Vereniging Eben Haezerschool,2012,21478-2012,1558984,340704,202216,2843,2062281,0.76,0.17,0.10,0.00,95752,95752,697,2822,32923,39173,9703,422,102240,66017,115323,66977,248317,,
21478,PO,BO3,Vereniging Eben Haezerschool,2013,21478-2013,1537964,301129,207976,14576,2059960,0.75,0.15,0.10,0.01,130166,130166,4437,5003,41163,35744,3317,9055,40947,59601,124916,73404,257921,4755,4755
21478,PO,BO3,Vereniging Eben Haezerschool,2014,21478-2014,1434037,290134,211371,1684,1964971,0.73,0.15,0.11,0.00,73761,73761,14735,9548,34229,30850,2757,5129,155248,59297,122954,78397,260648,4507,4507
21478,PO,BO3,Vereniging Eben Haezerschool,2015,21478-2015,1460701,304571,173654,6660,1972755,0.74,0.15,0.09,0.00,76637,76637,16472,3981,30549,29015,2129,4396,170542,52395,11611,61239,240074,2700,2700
21478,PO,BO3,Vereniging Eben Haezerschool,2016,21478-2016,1601021,300245,168710,7787,2067561,0.77,0.15,0.08,0.00,74465,74465,16666,6721,29863,41888,2657,7605,189400,52554,10961,74337,255984,3955,3955
21572,PO,SWV, SWV  Aan den IJssel,2015,21572-2015,177620,,,106569,305393,0.58,0.00,0.00,0.35,,,,,,,,,,36668,76690,,113358,5913,5913
21572,PO,SWV, SWV  Aan den IJssel,2016,21572-2016,127799,,,104206,233513,0.55,0.00,0.00,0.45,735,735,,,,,,,,42357,77859,,120216,4637,4637
21573,PO,SWV,Stg. Swv Kop van Noord Holland,2014,21573-2014,,,,310536,310536,0.00,0.00,0.00,1.00,,,,,,,,,,20256,2269,11903,34428,,
21573,PO,SWV,Stg. Swv Kop van Noord Holland,2015,21573-2015,,,,742048,742048,0.00,0.00,0.00,1.00,,,,,,,,,,31755,5204,16516,53475,4635,4635
21573,PO,SWV,Stg. Swv Kop van Noord Holland,2016,21573-2016,,,,783442,783442,0.00,0.00,0.00,1.00,,,,,,,,,,54005,4518,18067,76590,5596,5596
21579,PO,SWV,Best SWV Passend Ond.Eindhoven,2014,21579-2014,,,,22887,22887,0.00,0.00,0.00,1.00,,,,,,,,5596,5596,13940,,461174,475114,2511,2511
21579,PO,SWV,Best SWV Passend Ond.Eindhoven,2015,21579-2015,,,,42469,43601,0.00,0.00,0.00,0.97,,,,,,,,13564,13564,24919,,98548,123467,2571,2571
21579,PO,SWV,Best SWV Passend Ond.Eindhoven,2016,21579-2016,,,,1316,2993,0.00,0.00,0.00,0.44,130,130,,,,,,12886,12886,22867,,584390,607257,3315,3315
21580,PO,SWV,SSPO Heerlen e.o. P.O. 31.06,2015,21580-2015,68973,18201,10636,9046,135512,0.51,0.13,0.08,0.07,601,601,,,,,,8121,8121,23554,,172920,196474,4574,4574
21580,PO,SWV,SSPO Heerlen e.o. P.O. 31.06,2016,21580-2016,60664,14876,8273,6353,106015,0.57,0.14,0.08,0.06,1179,1179,,,,,,5922,5922,18660,,80110,98770,3315,3315
21583,PO,SWV,Bestuur SWV PO N Drenthe,2015,21583-2015,,,,207376,210229,0.00,0.00,0.00,0.99,,,2017,,,,,,2017,19940,,373637,394083,2420,2420
21583,PO,SWV,Bestuur SWV PO N Drenthe,2016,21583-2016,,,,131435,131760,0.00,0.00,0.00,1.00,,,2538,,,,,,2538,12387,,476449,489442,2493,2493
21585,PO,SWV,Stg.SWV Oost Achterhoek,2015,21585-2015,,,,317666,317666,0.00,0.00,0.00,1.00,,,,,,,,,,18146,4478,12390,35014,,
21585,PO,SWV,Stg.SWV Oost Achterhoek,2016,21585-2016,,,,248780,248780,0.00,0.00,0.00,1.00,,,,,,,,,,8240,1440,6130,15810,1936,1936
21586,PO,SWV,Stg. SWV PPO D'chem,2014,21586-2014,13125,2207,1652,66821,84215,0.16,0.03,0.02,0.79,323,323,8333,,,,,,8333,5082,1260,954,7296,1966,1966
21586,PO,SWV,Stg. SWV PPO D'chem,2015,21586-2015,32391,5438,3382,507749,556917,0.06,0.01,0.01,0.91,775,775,20000,,,,,,20000,9802,5369,24361,39532,1964,1964
21586,PO,SWV,Stg. SWV PPO D'chem,2016,21586-2016,41886,5853,3708,616464,675768,0.06,0.01,0.01,0.91,775,775,20000,,,,,,20000,9113,3408,13123,25644,1630,1630
21587,PO,SWV,SWV PO 31-02 Midden Limburg,2014,21587-2014,44923,,,,59706,0.75,0.00,0.00,0.00,,,,,,,,,,27099,,11144,38243,2511,2511
21587,PO,SWV,SWV PO 31-02 Midden Limburg,2015,21587-2015,46254,10275,5760,28975,94788,0.49,0.11,0.06,0.31,,,,,,,,,,13472,115,34560,48147,4755,4755
21587,PO,SWV,SWV PO 31-02 Midden Limburg,2016,21587-2016,42512,9966,5619,34638,106428,0.40,0.09,0.05,0.33,,,,,,,,,,14885,553,37430,52868,6177,6177
21588,PO,SWV,Samenwerkingsverband Driegang,2015,21588-2015,2759957,366766,338699,107187,4601095,0.60,0.08,0.07,0.02,32959,32959,37019,1047,-2,11920,507,,50533,352913,52856,272599,678368,3711,13452
21588,PO,SWV,Samenwerkingsverband Driegang,2016,21588-2016,2453088,114663,246778,12268,3686073,0.67,0.03,0.07,0.00,20242,20242,42307,,3404,13103,,5751,117534,114083,36813,114164,265060,5455,5455
21589,PO,SWV,Ver. Betuws Prim. Pass. Ondrw.,2014,21589-2014,43477,12156,7103,47429,122251,0.36,0.10,0.06,0.39,390,390,2725,,,,,,2725,76461,853,771235,848549,4114,4114
21589,PO,SWV,Ver. Betuws Prim. Pass. Ondrw.,2015,21589-2015,107292,27779,14553,10789,161786,0.66,0.17,0.09,0.07,526,526,5817,,,,,4575,10392,73476,4658,12802,90936,2851,3210
21589,PO,SWV,Ver. Betuws Prim. Pass. Ondrw.,2016,21589-2016,117884,29797,15403,2280,167176,0.71,0.18,0.09,0.01,609,609,,,,,,6392,6392,71448,1932,107455,180835,5540,5540
21590,PO,SWV,SWV PO 27-05 Zaanstreek,2014,21590-2014,,,,135958,135958,0.00,0.00,0.00,1.00,,,,,,,,,,9899,,34382,44281,4000,4000
21590,PO,SWV,SWV PO 27-05 Zaanstreek,2015,21590-2015,,,,398846,401806,0.00,0.00,0.00,0.99,,,,,,,,,,29803,,53763,83566,9310,10310
21590,PO,SWV,SWV PO 27-05 Zaanstreek,2016,21590-2016,,,,418064,432470,0.00,0.00,0.00,0.97,,,,,,,,,,32797,,123794,156591,6563,7563
21591,PO,SWV,Stg. Optimale Onderwijs Kans,2014,21591-2014,,,,78624,81855,0.00,0.00,0.00,0.96,,,1667,,,,,,1667,12100,13029,245,25374,3630,12100
21591,PO,SWV,Stg. Optimale Onderwijs Kans,2015,21591-2015,,,,320239,324382,0.00,0.00,0.00,0.99,,,7083,,,,,3151,10234,16211,13374,211268,240853,3195,3195
21591,PO,SWV,Stg. Optimale Onderwijs Kans,2016,21591-2016,,,,310217,330567,0.00,0.00,0.00,0.94,2766,2766,7500,,,,,,7500,38724,10515,109664,158903,3300,3300
21592,PO,SWV,V. Samenw.verb. Pr. Pr. O.w.,2015,21592-2015,,,,147703,327819,0.00,0.00,0.00,0.45,356,356,3933,,,,,,3933,74544,1149,4146,79839,9075,9075
21592,PO,SWV,V. Samenw.verb. Pr. Pr. O.w.,2016,21592-2016,,,,139424,190619,0.00,0.00,0.00,0.73,1029,1029,5046,364,,899,,,6309,276249,14815,9666,300730,6988,6988
21596,PO,SWV,Stg. SWV PO Apeldoorn Pr. Ond.,2015,21596-2015,,,,523487,1459779,0.00,0.00,0.00,0.36,3951,3951,16361,2004,,1616,,,19981,112354,,423851,542773,2420,2420
21596,PO,SWV,Stg. SWV PO Apeldoorn Pr. Ond.,2016,21596-2016,,,,652324,1175762,0.00,0.00,0.00,0.55,5050,5050,27526,5803,,2112,,,35441,61821,,623658,707965,2493,2493
21598,PO,SWV,SWV De Westfriese Knoop,2015,21598-2015,314307,68349,39988,30169,533750,0.59,0.13,0.07,0.06,2320,2320,24711,,,,,119,24830,36623,1202,6331478,6369303,5990,5990
21598,PO,SWV,SWV De Westfriese Knoop,2016,21598-2016,405774,88796,49856,57887,622182,0.65,0.14,0.08,0.09,9595,9595,36842,,,788,,2613,40243,62126,1134,1831909,1895169,5990,5990
21599,PO,SWV,SWV PO De Kempen,2014,21599-2014,,,,43442,43442,0.00,0.00,0.00,1.00,,,,,,,,6332,6332,5692,1688,2374571,2381951,,
21599,PO,SWV,SWV PO De Kempen,2015,21599-2015,,,,157115,158137,0.00,0.00,0.00,0.99,980,980,5833,,,,,,5833,9849,4937,819287,834073,4840,4840
21599,PO,SWV,SWV PO De Kempen,2016,21599-2016,,,,168851,170884,0.00,0.00,0.00,0.99,1736,1736,-4026,,,,,,-4026,18908,4494,1753298,1776700,12403,12403
21600,PO,SWV,Stg.Samenwerkingsverband 22-02,2015,21600-2015,,,,154283,198024,0.00,0.00,0.00,0.78,,,,,,,,,,24371,,125699,150070,2420,2420
21600,PO,SWV,Stg.Samenwerkingsverband 22-02,2016,21600-2016,,,,138958,219186,0.00,0.00,0.00,0.63,,,,,,,,,,15259,,436970,452229,2493,2493
21602,PO,SWV,Stg. SWV Passend Ond. IJmond,2014,21602-2014,233101,15468,9798,,438225,0.53,0.04,0.02,0.00,696,696,8402,,,,,5846,14248,33918,,107618,141536,5445,5445
21602,PO,SWV,Stg. SWV Passend Ond. IJmond,2015,21602-2015,413861,89706,50778,,974698,0.42,0.09,0.05,0.00,,3594,26585,,,,,7799,34384,40827,,551993,592820,8410,8410
21602,PO,SWV,Stg. SWV Passend Ond. IJmond,2016,21602-2016,740538,164978,91438,0,1190406,0.62,0.14,0.08,0.00,4912,4912,38272,0,0,0,0,6289,44561,44922,0,4322009,4366931,8899,12469
21603,PO,SWV,SWV Passend Ond Haarlemmermeer,2014,21603-2014,43900,8600,7900,45600,106000,0.41,0.08,0.07,0.43,,,15000,,,,,,15000,34200,,408000,442200,,
21603,PO,SWV,SWV Passend Ond Haarlemmermeer,2015,21603-2015,106000,23000,16000,121000,266000,0.40,0.09,0.06,0.45,,,39000,,,,,,39000,58000,,709000,767000,4000,13000
21603,PO,SWV,SWV Passend Ond Haarlemmermeer,2016,21603-2016,116553,22346,13695,804271,965626,0.12,0.02,0.01,0.83,,,23204,,,,,56,23260,19277,,804987,824264,10125,14629
21605,PO,SWV,Stichting PPO Hoeksche Waard,2015,21605-2015,,,,,289395,0.00,0.00,0.00,0.00,369,369,21250,,,,,,21250,84829,6875,13443,105147,9075,9075
21605,PO,SWV,Stichting PPO Hoeksche Waard,2016,21605-2016,,,,273609,273609,0.00,0.00,0.00,1.00,295,295,15000,,,,,,15000,31227,46312,10820,88359,6353,6353
21606,PO,SWV,Best.Stg Passend PO Haaglanden,2014,21606-2014,,,,815095,1049044,0.00,0.00,0.00,0.78,4136,4136,13422,1883,,3607,,149,19061,4235,,63018,67253,4235,4235
21606,PO,SWV,Best.Stg Passend PO Haaglanden,2015,21606-2015,,,,1830231,3345973,0.00,0.00,0.00,0.55,8954,8954,32802,415,,4243,,889,38349,17186,,268086,285272,17186,17186
21606,PO,SWV,Best.Stg Passend PO Haaglanden,2016,21606-2016,,,,1932440,4990671,0.00,0.00,0.00,0.39,10028,10028,29564,1274,,4685,,320,35843,12968,,154440,167408,10981,12968
21609,PO,SWV,SWV IJssel/Berkel,2014,21609-2014,275331,54565,43478,1105933,1555292,0.18,0.04,0.03,0.71,1574,1574,10490,,,,,,10490,4608,71650,160214,236472,484,484
21609,PO,SWV,SWV IJssel/Berkel,2015,21609-2015,734118,95218,92785,456484,1603764,0.46,0.06,0.06,0.28,14599,14599,28585,,,,,,28585,12225,64645,80776,157646,2327,2327
21609,PO,SWV,SWV IJssel/Berkel,2016,21609-2016,863220,190196,102313,805401,2289829,0.38,0.08,0.04,0.35,15034,15034,37400,,,,,,37400,14432,70994,92676,178102,2990,4442
21610,PO,SWV,Stg. Samenw.verband Utrecht PO,2014,21610-2014,174828,19519,24307,374773,621106,0.28,0.03,0.04,0.60,7539,7539,22251,54,,4454,,1597,28356,53464,21402,330666,405532,,
21610,PO,SWV,Stg. Samenw.verband Utrecht PO,2015,21610-2015,287211,61689,36415,,1104461,0.26,0.06,0.03,0.00,24064,24064,38193,,,10673,,19062,67928,154666,,1424351,1579017,8349,9801
21610,PO,SWV,Stg. Samenw.verband Utrecht PO,2016,21610-2016,363426,72934,40259,,1573791,0.23,0.05,0.03,0.00,29411,29411,38373,0,0,8473,0,1813,48659,168971,0,1689328,1858299,6484,6484
21612,PO,SWV,Stg. Passend Ond. 23-05,2015,21612-2015,,,,124150,134465,0.00,0.00,0.00,0.92,,,,,,,,,,39186,,1323461,1367883,2420,2420
21612,PO,SWV,Stg. Passend Ond. 23-05,2016,21612-2016,,,,82116,131875,0.00,0.00,0.00,0.62,,,,,,,,,,23913,,2049579,2073492,2493,3643
21614,PO,SWV,Stg. SWV Pr. Pas.Ond N-Limburg,2015,21614-2015,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,9103544,9103544,20000,20000
21614,PO,SWV,Stg. SWV Pr. Pas.Ond N-Limburg,2016,21614-2016,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,139440,,12922490,13061930,8893,8893
21625,PO,SWV,Stg. PO Maastricht-Heuvelland,2015,21625-2015,87787,22888,12999,8647,153999,0.57,0.15,0.08,0.06,606,606,,,,,,8121,8121,21089,,110612,131701,4574,4574
21625,PO,SWV,Stg. PO Maastricht-Heuvelland,2016,21625-2016,60383,14868,8308,4756,104786,0.58,0.14,0.08,0.05,1179,1179,,,,,,6402,6402,14206,,58457,72663,3316,3316
21626,PO,SWV,STG. SWV Passend Wijs,2014,21626-2014,,,,278517,280762,0.00,0.00,0.00,0.99,,,10025,,,,,,10025,146878,61920,,208798,3550,3550
21626,PO,SWV,STG. SWV Passend Wijs,2015,21626-2015,,,,346310,350126,0.00,0.00,0.00,0.99,,,23895,,,,,,23895,84729,1818,65679,174677,3550,3550
21626,PO,SWV,STG. SWV Passend Wijs,2016,21626-2016,,,,617009,620466,0.00,0.00,0.00,0.99,,,20894,,,,,,20894,22548,2872,79505,124891,3550,3550
21627,PO,SWV,SWV Passend Pr. Ond. Walcheren,2015,21627-2015,,,,170872,177099,0.00,0.00,0.00,0.96,137,137,6120,,,,,8393,14513,23258,,14590,37848,3500,3500
21627,PO,SWV,SWV Passend Pr. Ond. Walcheren,2016,21627-2016,,,,106814,106814,0.00,0.00,0.00,1.00,299,299,5136,,,,,,5136,16988,742,10261,27991,4849,4849
21628,PO,SWV,Stg.SWV PO 2808,2014,21628-2014,175356,32616,26610,129751,375918,0.47,0.09,0.07,0.35,1792,1792,,2462,2721,1566,,424,7173,72621,863,134025,207509,4792,4792
21628,PO,SWV,Stg.SWV PO 2808,2015,21628-2015,460015,84387,59569,211591,958411,0.48,0.09,0.06,0.22,5491,5491,,267,3363,5293,,22758,31681,318729,4988,101355,425072,5771,5771
21628,PO,SWV,Stg.SWV PO 2808,2016,21628-2016,519620,96554,62636,246283,1050371,0.49,0.09,0.06,0.23,6047,6047,21482,2069,,4399,738,3172,31860,173581,27274,6338,207193,5264,5264
21629,PO,SWV,Sticht. S.w.v. PO Langstr. HA,2014,21629-2014,15930,3656,2541,,209257,0.08,0.02,0.01,0.00,29,29,1856,,,,,29,1885,28827,3793,20045,52665,3000,3000
21629,PO,SWV,Sticht. S.w.v. PO Langstr. HA,2015,21629-2015,31981,3465,3156,324605,362807,0.09,0.01,0.01,0.89,263,263,7819,,,,,414,8233,80704,2671,87780,171155,1937,1937
21629,PO,SWV,Sticht. S.w.v. PO Langstr. HA,2016,21629-2016,16344,2094,1927,387832,413397,0.04,0.01,0.00,0.94,591,591,9366,,,,,3889,13255,72739,5098,10020,87857,6050,6050
21630,PO,SWV,Stg. SWV Noord-Kennemerland PO,2015,21630-2015,257113,53148,32217,753142,1134636,0.23,0.05,0.03,0.66,1006,1006,21605,,,,,12711,34316,91208,,123870,215078,5454,5454
