bevoegdgezag,sector,groepering,naam,year,bestuur_key,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnummer,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,_merge
42564,PO,BO1,Stg. Kathol. Onderw. Breukelen,2016,42564-2016,1405193,250896,164488,,1847369,0.76,0.14,0.09,0.00,80926,80926,,12352,27030,53244,7417,1661,221779,41126,33709,23986,136243,4325,4325,42564,Stichting Katholiek Onderwijs Breukelen,5281,1,471,1,492,1,0,0,0,0,0,0,0,0,,26.6,2.0999999,22.1,0,2.4000001,0,21.299999,,14.9,7.1999998,0,0,0,0,67.300003,32.700001,0,0,0,0,,,,,,,22.1,75966.109,3438.0701,0.79,0.90,0.01,9.06,9.06,0.61,0.68,0.84,0.80,0.81,0.10,0.96,0.02,0.10,0.86,0.68,0.03,0.68,1,0,matched (3)
42567,PO,BO3,Stichting Openbaar Onderwijs,2012,42567-2012,2724568,585262,371847,,3738718,0.73,0.16,0.10,0.00,103495,103495,19995,25031,92042,102973,4998,7243,287282,183286,183038,174392,540716,17531,17531,42567,Stichting Openbaar Onderwijs Wijk bij Duurstede,3962,0,969,2,1035.9,1.1,0,0,0,0,0,0,0,0,,57.700001,8.3999996,45.599998,0,3.5999999,0,21.200001,,35,10.6,0,0,0,0,76.800003,23.200001,0,0,0,0,,,,,,,45.639999,138338.23,3030.8101,0.74,0.86,0.00,5.47,5.47,0.38,0.51,0.86,0.81,0.80,0.08,0.94,0.00,0.06,0.69,0.22,0.05,0.44,5,1.8520259,matched (3)
42567,PO,BO3,Stichting Openbaar Onderwijs,2013,42567-2013,2764577,613711,401724,2300,3840053,0.72,0.16,0.10,0.00,117769,117769,25605,24418,98029,102544,2293,6282,309171,136521,177975,269551,584047,10000,10000,42567,Stichting Openbaar Onderwijs Wijk bij Duurstede,3962,0,930,2,983.70001,1.1,0,0,0,0,0,0,0,0,,56.700001,7.8000002,44.400002,0,4.5,0,21,,33.200001,11.1,0,0,0,0,74.900002,25.1,0,0,0,0,,,,,,,44.369999,136547.78,3077.8201,0.72,0.84,-0.02,4.82,4.82,0.34,0.48,0.85,0.81,0.79,0.08,0.95,0.00,0.06,0.67,0.46,0.04,0.40,5,1.934425,matched (3)
42567,PO,BO3,Stichting Openbaar Onderwijs,2014,42567-2014,2804270,679246,396947,4346,3894134,0.72,0.17,0.10,0.00,126287,126287,30035,19526,84540,101344,803,6321,277569,88145,170173,176445,434763,8067,8067,42567,Stichting Openbaar Onderwijs Wijk bij Duurstede,3962,0,893,2,947.29999,1.1,0,0,0,0,0,0,0,0,,55.400002,7.5999999,42.799999,0,5,0,20.9,,30.200001,12.6,0,0,0,0,70.5,29.5,0,0,0,0,58,40,2,0,0,0,42.810001,134387.08,3138.8,0.72,0.85,-0.04,4.96,4.96,0.32,0.47,0.89,0.86,0.82,0.09,0.96,0.00,0.06,0.65,0.44,0.02,0.39,5,1.8242807,matched (3)
42567,PO,BO3,Stichting Openbaar Onderwijs,2015,42567-2015,2689314,631156,324163,137787,3816920,0.70,0.17,0.08,0.04,127918,127918,28027,25385,84802,105264,694,6715,427744,109142,1752,134848,445274,9075,11132,42567,Stichting Openbaar Onderwijs Wijk bij Duurstede,3962,0,871,2,918.40002,1.1,0,0,0,0,0,0,0,0,,52.099998,6.0999999,43.099998,0,3,0,20.200001,,31.4,11.6,0,0,0,0,73,27,0,0,0,0,,,,,,,43.07,135826.66,3153.77,0.67,0.85,-0.04,4.97,4.97,0.27,0.42,0.84,0.82,0.79,0.11,0.98,0.00,0.09,0.62,0.39,0.02,0.38,5,1.4956604,matched (3)
42567,PO,BO3,Stichting Openbaar Onderwijs,2016,42567-2016,2635546,602960,306103,133330,3619384,0.73,0.17,0.08,0.04,139971,139971,39742,13793,61402,106186,1225,7820,339326,116213,4870,166539,462343,8470,9196,42567,Stichting Openbaar Onderwijs Wijk bij Duurstede,3962,0,866,2,913.40002,1.1,0,0,0,0,0,0,0,0,,52.900002,7.3000002,41.700001,0,3.9000001,0,20.700001,,30.4,11.3,0,0,0,0,72.900002,27.1,0,0,0,0,,,,,,,41.740002,137726.41,3299.3101,0.66,0.83,0.02,4.55,4.55,0.29,0.44,0.80,0.77,0.79,0.12,0.97,0.00,0.07,0.66,0.41,0.04,0.39,5,1.4258331,matched (3)
42569,PO,BO2,Stg. Openbaar Basisonderwijs,2012,42569-2012,1676839,346570,227964,2000,2149528,0.78,0.16,0.11,0.00,68964,68964,69280,10979,24942,40734,8481,1390,158806,68079,84385,81334,233798,9499,9499,42569,Stg. Openbaar Basisonderwijs Alblasserdam,2951,0,585,2,657,1.1,0,0,0,0,0,0,0,0,,32.200001,1.8,29.700001,0,.69999999,0,19.700001,,20.1,9.6000004,0,0,0,0,67.599998,32.400002,0,0,0,0,,,,,,,29.700001,94904.289,3195.79,0.52,0.68,0.00,2.41,2.41,0.08,0.17,0.88,0.82,0.82,0.05,0.94,0.02,0.06,0.31,0.13,0.00,0.13,2,1.767767,matched (3)
42569,PO,BO2,Stg. Openbaar Basisonderwijs,2013,42569-2013,1524672,322115,223361,4250,2142877,0.71,0.15,0.10,0.00,58366,58366,69280,11423,28971,41017,9012,5476,218179,96500,71749,66231,234480,15276,15276,42569,Stg. Openbaar Basisonderwijs Alblasserdam,2951,0,573,2,641.09998,1.1,0,0,0,0,0,0,0,0,,32,1.8,28.799999,0,1.4,0,19.9,,19.5,9.3000002,0,0,0,0,67.699997,32.299999,0,0,0,0,,,,,,,28.84,91651.813,3178.48,0.54,0.72,0.05,2.80,2.80,0.13,0.20,0.80,0.77,0.81,0.07,0.96,0.01,0.08,0.38,0.20,0.01,0.19,2,1.9798989,matched (3)
42569,PO,BO2,Stg. Openbaar Basisonderwijs,2014,42569-2014,1517978,361564,213281,1375,2078775,0.73,0.17,0.10,0.00,59854,59854,69280,6794,31458,40288,9642,,175809,100453,89717,63265,253435,14271,14271,42569,Stg. Openbaar Basisonderwijs Alblasserdam,2951,0,567,2,630.90002,1.1,0,0,0,0,0,0,0,0,,31,1.8,28,0,1.2,0,20.200001,,18.700001,9.3000002,0,0,0,0,66.699997,33.299999,0,0,0,0,58,40,2,0,0,0,28.01,90701.547,3238.76,0.65,0.81,0.06,4.35,4.35,0.20,0.27,0.80,0.76,0.81,0.07,0.95,0.00,0.07,0.42,0.27,0.01,0.26,2,1.9798989,matched (3)
42569,PO,BO2,Stg. Openbaar Basisonderwijs,2015,42569-2015,1567191,203877,191557,,2073713,0.76,0.10,0.09,0.00,60398,60398,73892,196550,25692,47840,10264,6678,461402,84492,100361,62464,247317,10082,10082,42569,Stg. Openbaar Basisonderwijs Alblasserdam,2951,0,557,2,608.59998,1.1,0,0,0,0,0,0,0,0,,30.9,2,27.4,0,1.5,0,20.4,,16.5,10.9,0,0,0,0,60.299999,39.700001,0,0,0,0,,,,,,,27.360001,89751.242,3280.6001,0.71,0.78,0.03,3.76,3.76,0.24,0.29,0.76,0.70,0.73,0.03,0.92,0.06,0.16,0.40,0.29,0.01,0.25,2,2.7577164,matched (3)
42569,PO,BO2,Stg. Openbaar Basisonderwijs,2016,42569-2016,1616559,208586,186530,95485,2177437,0.74,0.10,0.09,0.04,67914,67914,70819,16806,23685,45624,10495,10224,223653,86778,96577,68033,251388,13429,13429,42569,Stg. Openbaar Basisonderwijs Alblasserdam,2951,0,546,2,602.09998,1.1,0,0,0,0,0,0,0,0,,31.799999,1,29.299999,0,1.5,0,18.6,,18.5,10.8,0,0,0,0,63.099998,36.900002,0,0,0,0,,,,,,,29.34,95993.398,3272.04,0.72,0.81,0.04,4.01,4.01,0.23,0.33,0.80,0.77,0.80,0.04,0.97,0.00,0.08,0.46,0.33,0.04,0.27,2,2.2627418,matched (3)
42570,PO,BO3,Mantum onderwijs,2012,42570-2012,1530664,319837,196095,5752,2069382,0.74,0.15,0.09,0.00,97966,97966,,25466,50395,31935,11218,4012,160526,70558,144407,118989,333954,5250,5250,42570,Mantum onderwijs,3132,0,597,2,612.90002,1,0,0,0,0,0,0,0,0,,36.5,4,27.700001,0,4.8000002,0,21.5,,22.700001,5,0,0,0,0,81.900002,18.1,0,0,0,0,,,,,,,27.709999,76957.5,2777.4199,0.67,0.83,0.03,4.25,4.25,0.27,0.44,0.81,0.76,0.78,0.10,0.94,0.01,0.06,0.63,0.09,0.03,0.36,4,.32015622,matched (3)
42570,PO,BO3,Mantum onderwijs,2013,42570-2013,1750187,363498,242331,7918,2306471,0.76,0.16,0.11,0.00,99884,99884,398,30054,59141,37062,9906,3687,160248,69078,160800,118208,348086,6112,6112,42570,Mantum onderwijs,3132,0,618,2,628.20001,1,0,0,0,0,0,0,0,0,,41.5,4,32.200001,0,5.3000002,0,19.200001,,27.200001,5,0,0,0,0,84.5,15.5,0,0,0,0,,,,,,,32.16,89214.82,2774.1399,0.65,0.80,0.02,3.94,3.94,0.29,0.42,0.83,0.78,0.79,0.10,0.94,0.01,0.06,0.63,0.10,0.01,0.37,4,.28867513,matched (3)
42570,PO,BO3,Mantum onderwijs,2014,42570-2014,1779575,412644,238492,58431,2523915,0.71,0.16,0.09,0.02,102136,102136,,20908,53825,30260,10257,3514,135264,74472,164474,113952,352898,7199,7199,42570,Mantum onderwijs,3132,0,599,2,608.90002,1,0,0,0,0,0,0,0,0,,42.599998,3.9000001,31,0,7.6999998,0,19.299999,,26,5,0,0,0,0,83.800003,16.200001,0,0,0,0,58,40,2,0,0,0,30.98,86925.133,2805.4099,0.52,0.66,-0.05,2.26,2.26,0.23,0.37,0.91,0.86,0.81,0.10,0.94,0.01,0.05,0.71,0.04,0.05,0.31,4,.45092496,matched (3)
42570,PO,BO3,Mantum onderwijs,2015,42570-2015,1866825,407376,206668,0,2462096,0.76,0.17,0.08,0.00,101923,101923,,22269,53019,28142,11424,7393,185580,72812,424,114006,337539,5566,5566,42570,Mantum onderwijs,3132,0,581,2,588.5,1,0,0,0,0,0,0,0,0,,42.299999,3.9000001,32.299999,0,6.1999998,0,18,,28.1,4.1999998,0,0,0,0,87.099998,12.9,0,0,0,0,,,,,,,32.259998,90243.063,2797.3,0.55,0.71,0.00,2.65,2.65,0.23,0.36,0.84,0.80,0.80,0.10,0.95,0.01,0.06,0.65,0.04,0.02,0.31,4,.67577118,matched (3)
42570,PO,BO3,Mantum onderwijs,2016,42570-2016,1757697,399852,194370,14741,2428087,0.72,0.16,0.08,0.01,96155,96155,0,20184,64122,28900,13461,15017,169377,69454,616,127116,365171,5357,5357,42570,Mantum onderwijs,3132,0,595,2,601.90002,1,0,0,0,0,0,0,0,0,,38.799999,3.9000001,28.4,0,6.5,0,20.9,,24.6,3.8,0,0,0,0,86.599998,13.4,0,0,0,0,,,,,,,28.41,85120.344,2996.5701,0.65,0.83,0.00,3.56,3.56,0.16,0.36,0.84,0.79,0.79,0.10,0.94,0.00,0.06,0.55,0.03,0.04,0.24,4,.35939765,matched (3)
42572,PO,SPEC,Stichting Oosterwijs,2012,42572-2012,3738303,764711,517426,329213,5201560,0.72,0.15,0.10,0.06,47078,47078,324,57459,66630,94603,12887,14805,246708,141454,210095,179090,530639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42572,PO,SPEC,Stichting Oosterwijs,2013,42572-2013,3899662,669228,564586,257905,5426099,0.72,0.12,0.10,0.05,53072,53072,254,32891,86340,102894,10010,12080,244469,130661,172080,66036,368777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42572,PO,SPEC,Stichting Oosterwijs,2014,42572-2014,3777279,888486,541557,564115,5603074,0.67,0.16,0.10,0.10,41168,41168,,23307,69572,105050,11540,18830,428299,142846,223502,56023,422371,3146,3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42572,PO,SPEC,Stichting Oosterwijs,2015,42572-2015,4036341,879232,492168,580779,5785521,0.70,0.15,0.09,0.10,51796,51796,0,47968,75634,115123,4789,33051,439065,143634,8337,75832,453320,8712,8712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42572,PO,SPEC,Stichting Oosterwijs,2016,42572-2016,4444662,936888,499526,252390,5822778,0.76,0.16,0.09,0.04,55574,55574,0,15015,70834,115255,2528,24304,390436,217214,17531,63807,502463,15385,15385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42573,PO,SPEC,Stichting RESPONZ,2012,42573-2012,6671106,2354838,,,9554120,0.70,0.25,0.00,0.00,147492,147492,63217,,169527,184271,32737,158898,823650,153486,424492,227879,805857,6817,6817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42573,PO,SPEC,Stichting RESPONZ,2013,42573-2013,6784156,2408340,,,9662325,0.70,0.25,0.00,0.00,150788,150788,65461,,209927,157014,32807,177351,829118,158625,436881,133146,728652,9075,9075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42573,PO,SPEC,Stichting RESPONZ,2014,42573-2014,6841835,2549407,,254183,9914999,0.69,0.26,0.00,0.03,167518,167518,66361,151066,194095,183942,36991,,856865,194436,399656,118885,712977,12557,12557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42573,PO,SPEC,Stichting RESPONZ,2015,42573-2015,7183111,1617935,845277,673175,10099492,0.71,0.16,0.08,0.07,164665,164665,66496,,174762,186413,34975,160805,810489,232945,,128450,716182,11470,11470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42573,PO,SPEC,Stichting RESPONZ,2016,42573-2016,7030636,1635783,810362,794650,10493422,0.67,0.16,0.08,0.08,165844,165844,66875,,200242,185954,37770,124962,707864,177819,,93582,657608,9766,9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42577,PO,BO3,Stg. Kathol. Onderwijs Maasdal,2012,42577-2012,2843055,,,1400,2726464,1.04,0.00,0.00,0.00,90751,90751,72810,11196,31082,11056,4082,393,169506,156631,147625,159985,464241,5350,5350,42577,Stichting Katholiek Onderwijs Maasdal,6097,0,711,2,729,1,0,0,0,0,0,0,0,0,,39.5,3,35.900002,0,.5,0,19.799999,,29.1,6.9000001,0,0,0,0,80.900002,19.1,0,0,0,0,,,,,,,35.93,110094.7,3063.8701,0.64,0.75,0.01,2.64,2.64,0.11,0.23,0.83,0.78,0.79,0.04,0.94,0.01,0.05,0.36,0.20,0.00,0.15,4,1.4537308,matched (3)
42577,PO,BO3,Stg. Kathol. Onderwijs Maasdal,2013,42577-2013,2728071,,,76412,2599233,1.05,0.00,0.00,0.03,85436,85436,69425,15653,45501,8670,3891,371,152171,142687,143108,35943,321738,11846,11846,42577,Stichting Katholiek Onderwijs Maasdal,6097,0,649,2,661.59998,1,0,0,0,0,0,0,0,0,,34.799999,1,33.799999,0,0,0,19.200001,,28.1,5.5999999,0,0,0,0,83.400002,16.6,0,0,0,0,,,,,,,33.759998,104559.62,3097,0.72,0.79,0.06,3.20,3.20,0.17,0.30,0.79,0.78,0.82,0.03,0.98,0.01,0.05,0.42,0.24,0.01,0.20,4,1.8903263,matched (3)
42577,PO,BO3,Stg. Kathol. Onderwijs Maasdal,2014,42577-2014,2569502,,,53186,2442701,1.05,0.00,0.00,0.02,87949,87949,69449,19761,36836,6962,3808,403,151719,113977,153488,30453,297918,6867,6867,42577,Stichting Katholiek Onderwijs Maasdal,6097,0,631,2,640.90002,1,0,0,0,0,0,0,0,0,,33.200001,1,32.200001,0,0,0,19.6,,25.6,6.5999999,0,0,0,0,79.5,20.5,0,0,0,0,58,40,2,0,0,0,32.23,101371.71,3144.8301,0.75,0.81,0.03,3.77,3.77,0.22,0.36,0.81,0.80,0.82,0.03,0.99,0.01,0.05,0.48,0.36,0.02,0.25,4,.68068594,matched (3)
42577,PO,BO3,Stg. Kathol. Onderwijs Maasdal,2015,42577-2015,1763124,396645,227471,,2276535,0.77,0.17,0.10,0.00,88758,88758,,8808,25801,6041,2470,107581,337408,111608,60905,34926,292873,7024,7024,42577,Stichting Katholiek Onderwijs Maasdal,6097,0,587,2,597.79999,1,0,0,0,0,0,0,0,0,,31.299999,1,30.299999,0,0,0,19.4,,22.1,8.1999998,0,0,0,0,73.099998,26.9,0,0,0,0,,,,,,,30.299999,97963.383,3233.3,0.69,0.84,0.03,4.89,4.89,0.25,0.39,0.74,0.73,0.76,0.09,0.99,0.00,0.11,0.56,0.39,0.02,0.34,4,1.2230426,matched (3)
42577,PO,BO3,Stg. Kathol. Onderwijs Maasdal,2016,42577-2016,1763744,387320,206803,,2462261,0.72,0.16,0.08,0.00,102441,102441,144104,10518,17601,9928,2272,1249,211672,100911,45239,72152,302215,7514,7514,42577,Stichting Katholiek Onderwijs Maasdal,6097,0,553,2,561.09998,1,0,0,0,0,0,0,0,0,,29.799999,0,29.799999,0,0,0,18.6,,21.9,7.9000001,0,0,0,0,73.599998,26.4,0,0,0,0,,,,,,,29.76,99886.594,3356.04,0.64,0.79,0.01,3.93,3.93,0.29,0.39,0.81,0.79,0.80,0.09,0.98,0.00,0.07,0.62,0.39,0.01,0.37,4,.6454972,matched (3)
42579,PO,BO1,Stichting Casa School,2012,42579-2012,229375,25683,26982,6490,304858,0.75,0.08,0.09,0.02,2394,2394,337,9284,5042,7246,661,5526,28096,10874,7759,42295,60928,3739,3739,42579,Stichting Casa School,2641,1,75,1,75.300003,1,0,0,0,0,0,0,0,0,,5.5999999,0,5.5999999,0,0,0,13.3,,2.5999999,3,0,0,0,0,46.900002,53.099998,0,0,0,0,,,,,,,5.6500001,16171.24,2862.52,0.62,0.64,0.20,2.29,2.29,0.24,0.25,0.82,0.62,0.77,0.01,0.75,0.00,0.07,0.40,0.25,0.07,0.18,1,0,matched (3)
42579,PO,BO1,Stichting Casa School,2013,42579-2013,678989,77871,71382,7475,870284,0.78,0.09,0.08,0.01,15045,15045,13826,11504,12515,10094,,8301,75715,60631,156945,,219719,5000,5000,42579,Stichting Casa School,2641,1,146,1,146.3,1,0,0,0,0,0,0,0,0,,10.4,2,7.8000002,0,.5,0,18.6,,5.8000002,2.0999999,0,0,0,0,73.800003,26.200001,0,0,0,0,,,,,,,7.8299999,21434.77,2735.8799,0.50,0.54,0.08,1.78,1.78,0.41,0.28,1.48,0.68,0.74,0.02,0.46,0.00,0.06,0.57,0.25,0.08,0.21,1,0,matched (3)
42579,PO,BO1,Stichting Casa School,2014,42579-2014,1098510,135109,117790,10098,1386561,0.79,0.10,0.08,0.01,27948,27948,5746,64528,21175,27734,,20077,119785,95990,278466,,389420,5000,5000,42579,Stichting Casa School,2641,1,209,1,209.60001,1,0,0,0,0,0,0,0,0,,15.4,2,12.9,0,.5,0,16.200001,,8.3000002,4.5999999,0,0,0,0,64.199997,35.799999,0,0,0,0,58,40,2,0,0,0,12.9,38436.891,2979.23,0.54,0.55,0.05,1.87,1.87,0.43,0.23,1.79,0.69,0.72,0.00,0.38,0.00,0.06,0.42,0.19,0.02,0.17,1,0,matched (3)
42579,PO,BO1,Stichting Casa School,2015,42579-2015,1431342,190191,145973,13496,1867982,0.77,0.10,0.08,0.01,33256,33256,10058,16956,26682,15735,,11123,80554,68783,330357,,401474,5000,5000,42579,Stichting Casa School,2641,1,271,1,271.89999,1,0,0,0,0,0,0,0,0,,19.6,1.9,15.9,0,1.8,0,17,,10.5,4.8000002,.69999999,0,0,0,65.699997,29.9,4.4000001,0,0,0,,,,,,,15.91,49037.789,3082.24,0.62,0.63,0.07,2.41,2.41,0.48,0.25,1.73,0.73,0.78,0.00,0.42,0.00,0.03,0.40,0.21,0.00,0.21,1,0,matched (3)
42579,PO,BO1,Stichting Casa School,2016,42579-2016,1683285,245980,151535,11292,2131066,0.79,0.12,0.07,0.01,35741,35741,70011,31785,30609,8182,,12298,172885,64256,34144,307280,459599,12605,12605,42579,Stichting Casa School,2641,1,288,1,288.89999,1,0,0,0,0,0,0,0,0,,20.299999,1.9,16.1,0,2.3,0,17.9,,9.1000004,6.3000002,.69999999,0,0,0,56.700001,38.900002,4.4000001,0,0,0,,,,,,,16.07,52700.469,3280.3101,0.62,0.65,0.08,2.65,2.65,0.56,0.27,1.62,0.70,0.76,0.01,0.43,0.00,0.06,0.44,0.22,0.01,0.25,1,0,matched (3)
42580,PO,BO1,Stg Evangelisch Ondw Deventer,2012,42580-2012,333247,36838,40775,,435404,0.77,0.08,0.09,0.00,11689,11689,,5242,14184,11821,1632,,32879,15877,30954,11550,58381,,5325,42580,Stichting Evangelisch Onderwijs Deventer e o,7413,1,144,1,146.39999,1,0,0,0,0,0,0,0,0,,8.3999996,1,7.4000001,0,0,0,19.6,,6.4000001,1,0,0,0,0,86.400002,13.6,0,0,0,0,,,,,,,7.3499999,20991.619,2854.3701,0.31,0.32,0.11,0.67,0.67,-0.11,0.14,0.76,0.72,0.81,0.01,0.95,0.03,0.06,0.45,0.14,0.09,-0.10,1,0,matched (3)
42580,PO,BO1,Stg Evangelisch Ondw Deventer,2013,42580-2013,461409,51431,59594,,598207,0.77,0.09,0.10,0.00,17295,17295,,3583,12405,14454,1630,,32072,16989,43476,12253,72718,,2910,42580,Stichting Evangelisch Onderwijs Deventer e o,7413,1,194,1,198.8,1,0,0,0,0,0,0,0,0,,10.4,1,9.3999996,0,0,0,20.700001,,7.4000001,2,0,0,0,0,78.599998,21.4,0,0,0,0,,,,,,,9.3500004,27332.74,2922.4399,0.51,0.52,0.16,1.20,1.20,0.04,0.26,0.74,0.70,0.83,0.01,0.95,0.02,0.04,0.51,0.26,0.05,0.05,1,0,matched (3)
42580,PO,BO1,Stg Evangelisch Ondw Deventer,2014,42580-2014,575786,68352,71826,,788537,0.73,0.09,0.09,0.00,22930,22930,6013,2516,14841,16217,1467,,41054,37360,46286,9480,93126,1513,1513,42580,Stichting Evangelisch Onderwijs Deventer e o,7413,1,219,1,221.7,1,0,0,0,0,0,0,0,0,,11.9,1,10.4,0,.5,0,21.1,,6.5,3.9000001,0,0,0,0,62.799999,37.200001,0,0,0,0,58,40,2,0,0,0,10.37,30510.789,2940.8799,0.49,0.51,0.00,1.08,1.08,0.01,0.23,0.88,0.84,0.83,0.01,0.95,0.02,0.04,0.47,0.23,0.03,0.02,1,0,matched (3)
42580,PO,BO1,Stg Evangelisch Ondw Deventer,2015,42580-2015,657287,79780,69207,36213,862780,0.76,0.09,0.08,0.04,26548,26548,14430,4971,9618,16163,790,,45972,29981,11119,17961,90542,2408,2408,42580,Stichting Evangelisch Onderwijs Deventer e o,7413,1,251,1,253.39999,1,0,0,0,0,0,0,0,0,,14,1,12.2,0,.80000001,0,20.6,,8.3000002,3.9000001,0,0,0,0,68.300003,31.700001,0,0,0,0,,,,,,,12.17,35993.449,2956.3899,0.58,0.59,0.07,1.46,1.46,0.09,0.27,0.82,0.78,0.84,0.00,0.96,0.02,0.04,0.46,0.27,0.00,0.09,1,0,matched (3)
42580,PO,BO1,Stg Evangelisch Ondw Deventer,2016,42580-2016,824070,105278,83575,98,937970,0.88,0.11,0.09,0.00,29386,29386,8418,40942,18964,27876,1442,,97642,35689,21364,14740,112805,2904,2904,42580,Stichting Evangelisch Onderwijs Deventer e o,7413,1,265,1,267.10001,1,0,0,0,0,0,0,0,0,,15.5,1,13.2,0,1.3,0,20.1,,8,5.1999998,0,0,0,0,60.799999,39.200001,0,0,0,0,,,,,,,13.22,40867.43,3092.2,0.57,0.61,0.07,1.44,1.44,0.08,0.30,0.80,0.74,0.80,0.02,0.93,0.01,0.08,0.49,0.30,0.04,0.09,1,0,matched (3)
42582,PO,BO1,Stg. Evang. Bas.ond. Hoogeveen,2012,42582-2012,206953,22484,24619,,247587,0.84,0.09,0.10,0.00,9911,9911,,1503,15196,7718,482,,24899,12250,16893,5550,34693,,3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42582,PO,BO1,Stg. Evang. Bas.ond. Hoogeveen,2013,42582-2013,270882,29565,34155,,305277,0.89,0.10,0.11,0.00,11747,11747,,3696,17119,9967,919,,31701,18353,22504,5865,46722,,3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
42582,PO,BO1,Stg. Evang. Bas.ond. Hoogeveen,2014,42582-2014,341303,41402,42122,,412096,0.83,0.10,0.10,0.00,14701,14701,,6865,14385,11665,1222,,34137,25652,28446,7290,61388,1696,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
