Bgnum,Naam,LA,LB,LC,LD,LE,Rest,Leraren,Leerlingen,SolvabiliteitI.2016,SolvabiliteitII.2016,Rentabiliteit.2016,Liquiditeitcurrentratio.2016,Liquiditeitquickratio.2016,Weerstandsvermogenexclusiefmateriëlevasteactiva.2016,Weerstandsvermogen.2016,Personeelslastenrijksbijdragen.2016,Personeelslastentotaalbatenplusfinanciëlebaten.2016,Personeelslastentotaallastenplusfinanciëlelasten.2016,Voorzieningentotaalbatenplusfinanciëlebaten.2016,Rijksbijdragentotaalbatenplusfinanciëlebaten.2016,Huisvestingsratio.2016,Investeringenhuisvestingtotaalbatenplusfinanciëlebaten.2016,Kapitalisatiefactor.2016,Nettowerkkapitaal.2016
30700,Ver. voor Chr. Primair Onderw. op Reform. Gr. Doetinchem eo,87.20,12.80,0.00,0.00,0.00,0.00,6.40,94.00,0.7069804967867430,0.8787210077924980,5.76,5.9927052973044200,5.9927052973044200,35.27,55.90,73.23,71.22,75.57,13.58,97.25,7.45,0.58,0.7849504812915290,47.88
30701,Stg. Alg. Bijzonder Onderwijs in Heemstede,36.20,63.80,0.00,0.00,0.00,0.00,8.00,194.00,0.6883561368263230,0.8418472036328230,1.13,5.2506487119040800,5.2506487119040800,39.70,48.71,82.26,76.06,76.92,10.86,92.46,10.89,0.00,0.6764075374867260,47.57
30703,Stichting Evangelische Basisscholen,82.60,17.40,0.00,0.00,0.00,0.00,12.70,231.00,0.7255133205026490,0.7357801603463080,1.81,3.2953360964532700,3.2953360964532700,48.05,50.48,95.51,82.45,83.97,0.71,86.33,6.02,0.00,0.6861384154856920,42.20
30709,Stichting Hindoe Onderwijs Nederland,70.10,29.90,0.00,0.00,0.00,0.00,57.50,1144.00,0.6998516287212890,0.7491499374654420,-8.22,3.6375300404394900,3.6375300404394900,45.94,62.09,90.90,84.67,78.24,4.37,93.15,6.53,0.00,0.8239162740512630,50.32
30715,Stichting voor Basisonderwijs Algem. Grondslag  Middelburg,70.90,29.10,0.00,0.00,0.00,0.00,28.70,509.00,0.5739258433425370,0.7495942607125330,4.51,3.0428943627166800,3.0428943627166800,19.31,32.65,87.51,76.81,80.44,9.99,87.78,9.89,4.36,0.4331499588883880,27.65
30725,Stg. Islamitische Educatie Zuid-Oost Nederland,85.10,14.90,0.00,0.00,0.00,0.00,26.00,434.00,0.3328183113446700,0.3729234128379250,-5.77,0.9983277356484510,0.9983277356484510,-2.24,7.87,89.72,82.72,78.20,0.95,92.19,8.80,,0.2361513982001150,-0.02
30731,Stichting Islamitisch Primair Onderwijs Rijnmond (SIPOR),70.10,29.90,0.00,0.00,0.00,0.00,87.60,1751.00,0.6621097901614260,0.6749056100449260,8.83,2.6915855795464200,2.6915855795464200,40.42,42.17,75.59,64.00,70.20,0.82,84.67,6.60,0.17,0.6332015032779810,35.03
30824,Stg. Algemeen Basisonderwijs Rijnwaarden,80.60,19.40,0.00,0.00,0.00,0.00,16.20,288.00,0.7225814852466840,0.8614570390451450,8.36,5.0252068010802900,5.0252068010802900,38.78,64.96,80.90,78.54,85.70,12.49,97.09,6.74,,0.7176170991815150,50.14
30835,Ver. v. Montessori-Onderwijs Westland,67.10,32.90,0.00,0.00,0.00,0.00,22.00,379.00,0.6530626890153260,0.7796094110410580,5.43,2.7772507904809500,2.7772507904809500,11.55,27.10,87.29,79.01,83.56,5.25,90.52,5.88,0.50,0.3997610535337920,15.90
30847,Stg. Montessori-/Tradit. B.O. Doesburg/Ellecom,60.30,39.70,0.00,0.00,0.00,0.00,16.30,290.00,0.6944081994145210,0.8193803113992690,2.37,3.8537954783650300,3.8537954783650300,21.55,37.96,80.58,79.82,81.75,6.83,99.05,8.27,,0.5466523106565040,28.18
30849,Stg. v. Chr. Bas.onderw. op Ref. Grondslag voor Katwijk eo,91.80,8.20,0.00,0.00,0.00,0.00,8.60,167.00,0.8575905605781480,0.9009303504027810,-10.07,7.2432209567742600,7.2432209567742600,56.14,81.41,89.59,87.14,79.17,4.11,97.26,10.97,,0.7799218642875290,58.72
30853,Stichting Montessori Basisonderwijs Duiven e.o.,87.50,12.50,0.00,0.00,0.00,0.00,17.30,262.00,0.8701983333773620,0.8836636932803820,1.55,6.0276211381498400,6.0276211381498400,51.91,76.33,77.24,74.58,75.76,1.18,96.56,13.13,7.86,0.7859424549985170,51.30
30883,Stichting Islamitische School Amsterdam,72.80,27.20,0.00,0.00,0.00,0.00,60.30,1100.00,0.5342424049942590,0.5738139482034640,3.22,1.8286017456135500,1.8286017456135500,20.15,31.63,82.29,78.11,80.71,2.34,94.92,6.38,,0.5921030885107570,20.91
30889,Ver. Protestants-Christelijk Basisonderwijs te Beesd,91.00,9.00,0.00,0.00,0.00,0.00,5.70,116.00,0.8096700051075930,0.8716425906597680,-7.24,5.5883586898930600,5.5883586898930600,60.08,84.40,88.85,84.62,78.90,6.46,95.24,6.65,0.00,1.0423767802269700,61.39
30967,Vereniging een School met de Bijbel,77.90,22.10,0.00,0.00,0.00,0.00,4.60,74.00,0.9119267348899530,0.9160680234932560,6.52,10.4054749444279000,10.4054749444279000,97.81,108.41,79.16,75.55,80.82,0.49,95.44,5.47,0.00,1.1335984380130100,93.85
31017,Borgesiusstichting,73.60,26.40,0.00,0.00,0.00,0.00,168.40,3381.00,0.4852515206968970,0.7801176502494810,0.08,3.0432524863253300,3.0428153962995800,14.22,26.90,86.59,81.88,81.95,16.34,94.56,6.38,0.03,0.5424998135437120,23.22
31019,Stichting Kievietschool,83.40,16.60,0.00,0.00,0.00,0.00,11.00,184.00,0.2906758947309580,0.3475291044814040,-1.03,0.4268773813201520,0.4268773813201520,-74.09,25.69,113.66,77.56,76.77,5.03,68.24,7.49,,0.2270933978178970,-16.00
31032,Ver. t. st. en instandhouding v.e. schl m.d. Bijbel Hoornaar,76.40,23.60,0.00,0.00,0.00,0.00,8.00,150.00,0.8526475985855600,0.8610883916376060,-3.66,6.0392821223868100,6.0392821223868100,68.75,80.36,85.97,81.50,78.62,0.80,94.81,6.17,,0.9267223913107390,65.97
31075,Stichting van Brienenoordsch. samenwerkingssch. v. p-c en o,67.10,32.90,0.00,0.00,0.00,0.00,21.90,361.00,0.0274566731609173,0.1092001884606080,-7.52,0.5547906237402690,0.5547906237402690,-9.44,0.49,96.32,87.76,81.62,1.47,91.11,5.81,,0.1577781938554880,-7.13
31076,Stg. Onderw. Islamit. grondsl. Midden- en Oost-Nederland,71.40,28.60,0.00,0.00,0.00,0.00,92.10,1780.00,0.3717878947666290,0.5100723379350040,-3.83,1.6108586528271900,1.6108586528271900,9.22,20.69,88.81,86.30,83.12,7.69,97.18,6.49,0.04,0.5552102062620420,16.65
31077,Stg. Verstr. Christ. Onderwijs op Gereformeerde Grondslag,75.60,24.40,0.00,0.00,0.00,0.00,42.30,797.00,0.7465471014478420,0.8529400015741290,0.25,4.9441859589483200,4.9441859589483200,33.57,51.01,84.81,81.76,81.96,7.27,96.40,6.89,,0.6596877640802490,39.63
31080,Stichting Islamitisch College,72.70,25.40,0.00,0.00,0.00,1.90,52.40,903.00,0.7548204278298940,0.7906198572950970,15.60,3.4773251661955500,3.4773251661955500,41.69,58.94,70.15,63.44,75.16,2.80,90.44,6.69,2.08,0.7324143433731830,40.50
31088,Stichting Islamitische Scholen Helmond en omgeving,46.20,53.80,0.00,0.00,0.00,0.00,10.70,195.00,0.7047712132780430,0.7362176400207920,-15.90,3.7322351050396100,3.7322351050396100,30.72,44.45,99.88,95.02,81.98,1.98,95.14,3.96,,0.5444829325600470,35.02
31089,Stichting Montessorischool Hoogeveen,81.20,18.80,0.00,0.00,0.00,0.00,5.20,91.00,0.7123184223598560,0.8700364949880410,6.89,4.9066104016614400,4.9066104016614400,19.98,39.75,70.56,68.97,74.07,8.80,97.76,10.80,,0.5580472312755780,28.33
31118,Stichting Islamitische Scholen Rijn en Gouwe,59.10,40.90,0.00,0.00,0.00,0.00,42.90,729.00,0.8352287172348640,0.8809749221629790,9.75,6.6053942581736500,6.6053942581736500,59.19,73.22,80.88,74.68,82.75,4.01,92.34,5.84,0.00,0.8656182148934920,58.48
31162,Delftse Vereniging voor Montessori-Onderwijs,62.60,37.40,0.00,0.00,0.00,0.00,11.80,217.00,0.5750425547296540,0.7764907299697020,3.20,3.2046253142596700,3.2046253142596700,18.16,30.81,88.73,76.25,78.77,10.79,85.94,9.37,0.00,0.4855639140102210,26.40
31189,Ver. Verstrekken Basisonderw. op Gereformeerde Grondslag,70.20,29.80,0.00,0.00,0.00,0.00,40.80,814.00,0.6750770305865760,0.8285574196339350,-0.28,4.1764812922127000,4.1764812922127000,22.09,36.62,86.75,83.32,83.09,8.33,96.04,4.66,5.72,0.4834530052713570,29.54
31204,Vereniging v. C.N. Schoolond. te Lunteren,71.00,29.00,0.00,0.00,0.00,0.00,10.10,229.00,0.7081218096636600,0.8792846654080140,1.18,5.2212857570403800,5.2212857570403800,27.04,54.25,77.03,73.86,74.74,13.11,95.88,8.43,5.80,0.5758794436492640,39.04
31227,Ver. Prot. Chr. Basisonderwijs 'Duinoordschool',67.90,32.10,0.00,0.00,0.00,0.00,12.20,242.00,0.7376939415270400,0.8758484106758120,10.68,4.7471312433123800,4.7471312433123800,61.95,62.71,84.06,67.50,75.57,11.74,80.31,9.48,,0.8501139389785540,39.55
31237,Stichting Katholiek Onderwijs Veluwe-Vallei,76.40,23.60,0.00,0.00,0.00,0.00,139.50,2721.00,0.6301207096969260,0.7022933485044220,-1.68,2.3288635528642500,2.3288635528642500,11.49,21.08,89.18,84.00,82.61,2.41,94.19,7.28,0.00,0.3327472794161100,13.23
31267,Stichting Kathol. Basisonderwijs Goirle,81.10,18.90,0.00,0.00,0.00,0.00,50.20,868.00,0.8039224901864710,0.8187460721271000,1.97,4.6262108791214600,4.6262108791214600,48.31,57.54,82.55,78.58,80.16,1.06,95.19,6.91,,0.7157914141918130,47.05
31280,Ver. verstr. onderwijs op Geref. grondslag te Leerdam,62.00,38.00,0.00,0.00,0.00,0.00,16.50,315.00,0.8451145336043090,0.9135721341938410,-0.74,7.5710976837865100,7.5710976837865100,51.18,78.14,85.47,80.05,79.45,6.33,93.66,4.96,,0.7701902718638940,52.51
31384,Stichting SKOzoK Samen Koersen op zichtbare ok,75.70,23.60,0.00,0.00,0.00,0.70,260.10,5287.00,0.5965847388007080,0.7822967479338210,-1.56,3.7001461676914400,3.7001461676914400,20.61,30.29,84.27,83.46,82.18,9.43,99.04,7.01,0.92,0.4920243052468700,29.85
31552,Vereniging De Gooische School,87.40,12.60,0.00,0.00,0.00,0.00,9.50,198.00,0.5763794307783170,0.6751773929506700,4.49,2.4181474952698200,2.4181474952698200,25.36,35.94,91.79,75.15,78.69,6.16,81.88,6.54,,0.6149833020000610,27.67
31657,Stg. Penta St. RK Prot. Chr. & Interconfessioneel Onderwij,70.10,29.90,0.00,0.00,0.00,0.00,168.80,3268.00,0.7070497818918300,0.7463503220913280,-1.06,1.5927077632738100,1.5927077632738100,3.90,24.22,82.61,80.63,79.78,1.35,97.59,10.16,0.26,0.2790192247468870,5.15
31890,Ver. tot het verstr. Onderwijs op Ger. grondslag te Borssele,63.30,36.70,0.00,0.00,0.00,0.00,10.20,169.00,0.7911796447712600,0.8839783154313380,-1.84,5.7604739737621700,5.7604739737621700,57.86,89.67,85.86,82.27,80.78,10.52,95.82,7.07,,0.9698091590559430,62.60
31969,Het Timpaan/Stg. RK/Prot.-Chr. Basisonderw. Wehl & Nieuw-Weh,64.90,35.10,0.00,0.00,0.00,0.00,22.70,433.00,0.7453043502487680,0.8439426888047850,4.80,4.1476579750998400,4.1476579750998400,22.72,38.56,88.56,79.18,83.17,5.10,89.41,7.21,,0.4710141463803250,25.42
32060,Stichting Katholiek Onderwijs Het Groene Lint,70.90,29.10,0.00,0.00,0.00,0.00,102.50,1776.00,0.6353631554929370,0.7313322133990900,-2.29,1.2269728834614300,1.2269728834614300,9.70,24.46,87.28,86.06,84.13,3.69,98.60,4.56,,0.3849847410632560,2.35
32072,Ver. Stichting Instandshouding School met de Bijbel Moerkap.,73.00,27.00,0.00,0.00,0.00,0.00,19.40,429.00,0.7645111661300770,0.8107947520583050,0.81,4.7968792862728700,4.7968792862728700,51.69,56.83,87.36,84.45,85.15,3.44,96.67,3.14,,0.7434102696707120,53.41
32073,Stichting Christelijke Kindcentra Drenthe,82.20,17.80,0.00,0.00,0.00,0.00,279.30,5083.00,0.6022679613042960,0.7019139458542860,2.29,2.6497607418665400,2.6497607418665400,24.13,34.80,81.30,76.33,78.12,5.76,93.89,6.29,0.07,0.5505927548890030,28.42
32099,Stichting R.K. Basisscholen Vleuten De Meern Haarzuilens,73.20,26.80,0.00,0.00,0.00,0.00,151.80,3188.00,0.5809189988806870,0.6635111546920200,1.30,1.9142589023057600,1.9142589023057600,8.53,20.66,84.91,80.03,81.09,2.94,94.26,7.40,0.00,0.3288597084999180,10.94
32177,Stichting Kiem Onderwijs,72.90,27.10,0.00,0.00,0.00,0.00,129.50,2635.00,0.6012761655111830,0.7353376449130040,-0.29,1.4553622530830700,1.4553622530830700,8.89,32.69,87.86,83.45,83.20,7.29,94.98,7.86,0.19,0.4275559065361110,6.55
32202,Ver. Stg. Schol. met de Bijb. te Giessen-Nieuwkerk e.o.,48.60,51.40,0.00,0.00,0.00,0.00,15.60,304.00,0.7884012230875980,0.9296862321997780,5.40,12.1305442490873000,12.1305442490873000,89.27,103.34,85.16,80.20,84.78,18.52,94.17,1.99,0.56,1.2133257873781000,102.59
32203,Stichting Katholiek Onderwijs Ginneken,67.20,30.40,2.40,0.00,0.00,0.00,41.30,812.00,,,,,,,,,,,,,,,,
32515,Ver. tot Instandh. en Best. vd Joris de Witteschool,76.20,23.80,0.00,0.00,0.00,0.00,10.80,226.00,0.5260341465291520,0.7518078705906890,-4.13,3.5607434695517700,3.5607434695517700,30.70,38.71,80.61,79.18,76.04,16.61,98.23,9.64,1.51,0.6891870246381680,46.76
32580,Stichting GOO Onderwijs,72.90,27.10,0.00,0.00,0.00,0.00,126.30,2836.00,0.5112535985344150,0.7966500915990580,-2.16,3.5501930501930500,3.5501930501930500,12.28,23.37,83.63,80.95,79.23,13.04,96.79,10.39,0.82,0.4338257281263080,23.70
32631,Ver. v. Scholen met de Bijbel Alblasserwaard,71.20,28.80,0.00,0.00,0.00,0.00,62.50,1186.00,0.7389937531200670,0.9101390744063820,3.80,8.1039838510560200,8.1039838510560200,49.49,75.04,72.97,69.96,72.72,17.38,95.87,10.50,0.00,1.0154559528938200,64.82
32813,Christelijke Schoolvereniging 'Obadja',66.50,33.50,0.00,0.00,0.00,0.00,7.90,158.00,0.7870866104020060,0.8700176867629800,1.16,4.8913541255428300,4.8913541255428300,50.99,55.84,84.95,80.86,81.81,5.88,95.18,4.93,,0.7094103799342310,35.88
33034,Vereniging 'Eben Haëzer' voor Chr. Schoolonderwijs Leerbroek,67.70,32.30,0.00,0.00,0.00,0.00,10.30,204.00,0.7428711151070400,0.8211926631513300,-8.19,3.0852646897278100,3.0852646897278100,28.25,69.51,93.77,91.46,84.54,7.33,97.53,3.51,,0.7687623565877960,34.89
33151,Edese Schoolvereniging,78.20,21.80,0.00,0.00,0.00,0.00,12.10,230.00,0.5874391119346820,0.8612099865120980,-4.80,4.5524792168162600,4.5524792168162600,15.86,39.83,86.27,80.85,77.15,18.56,93.72,9.85,,0.6241337639425160,33.43
33268,Schoolvereniging 'Agatha Snellen',76.80,23.20,0.00,0.00,0.00,0.00,10.70,209.00,0.7204490361306710,0.8501818076878680,28.86,2.4492624778669300,2.4492624778669300,33.68,38.85,86.43,56.10,78.86,6.99,64.91,9.73,10.02,0.4361763310075400,11.71
33424,Stichting Muziekinstituut van de Kathedraal Sint Bavo,78.60,21.40,0.00,0.00,0.00,0.00,2.90,65.00,0.1768646698592430,0.2150291025248000,0.29,3.0078049402932700,2.9740225216124500,-89.99,27.05,101.60,66.42,66.61,5.84,65.37,9.31,,0.6972478678976590,30.21
33645,Ver. tot Stg. & Instandhouding Scholen met Bijbel te Benneko,69.40,30.60,0.00,0.00,0.00,0.00,12.00,248.00,0.7903026907090990,0.8818041275392060,-0.55,5.1334247201279400,5.1334247201279400,33.88,65.07,80.47,77.64,77.21,7.53,96.49,10.18,2.03,0.6658248347217690,40.23
33853,Vereniging voor Christelyk Nationaal Basisonderwys,87.40,12.60,0.00,0.00,0.00,0.00,8.00,142.00,0.7587291940915660,0.7708735453025690,10.54,3.8221563297190400,3.8221563297190400,80.35,93.00,72.58,70.25,78.52,1.49,96.79,6.82,0.61,1.1459220882709200,79.26
33957,Hallsche Schoolvereniging,85.90,14.10,0.00,0.00,0.00,0.00,7.80,134.00,0.6208138627359930,0.8253801088706890,6.63,4.7212252195166100,4.7212252195166100,26.74,36.44,77.79,76.03,81.43,12.01,97.73,7.72,,0.5807736598026020,38.14
34139,Ver. tot Stg. & Inst.houd. van Sch. md Bijbel E'veen en H'su,71.60,28.40,0.00,0.00,0.00,0.00,27.60,489.00,0.6911217419518260,0.8381758064693760,-1.15,2.6899450845718500,2.6899450845718500,12.36,41.92,95.45,84.49,83.53,8.92,88.52,6.54,13.76,0.3942845954491990,16.59
34230,Vereniging voor Buitengewoon Speciaal Onderwijs School Vereniging Gooiland,97.80,2.20,0.00,0.00,0.00,0.00,18.20,416.00,0.4967331988665190,0.7282793300582830,5.02,2.5215163788613200,2.5215163788613200,13.90,29.27,84.90,74.33,78.26,13.64,87.55,8.20,,0.5891593527215530,24.36
34646,Zelfst Onderd vh Kerkgen vd Ger Gem Elspeet,79.70,20.30,0.00,0.00,0.00,0.00,9.90,183.00,0.6939161794682260,0.9099556481419260,3.79,8.2314141074915700,8.2314141074915700,51.50,64.16,80.15,78.72,81.82,19.97,98.21,4.76,,0.9245355111474220,60.20
34893,Ver. Scholen met de Bijbel Buurtsch. Horst & Telgt Ermelo,74.20,25.80,0.00,0.00,0.00,0.00,10.50,209.00,0.8803676924175440,0.8999509540548350,5.65,8.0171986147510300,8.0171986147510300,53.93,68.98,77.53,76.87,81.48,1.53,99.15,4.36,,0.7794135181390780,55.01
34919,Sticht. Verstr. Basisonderwijs op Gereformeerde Grondslag,73.60,22.40,0.00,0.00,0.00,4.00,25.00,453.00,0.8475090050373530,0.9136281073359440,-1.98,9.0169046060705200,9.0169046060705200,68.57,94.63,88.23,86.32,84.64,7.38,97.84,5.39,,0.9603221810470120,74.79
34932,Stichting School met de Bijbel,80.00,20.00,0.00,0.00,0.00,0.00,37.80,548.00,0.6383561853872070,0.7017886827071860,4.07,1.8224882494333600,1.8224882494333600,9.05,23.73,103.05,76.99,80.26,2.36,74.71,9.19,0.00,0.3382861403725410,9.12
35218,Christelijk Instituut 'Groen van Prinsterer',76.30,23.70,0.00,0.00,0.00,0.00,11.10,229.00,0.8376539261742500,0.9260544172676680,1.11,5.8215006512034800,5.8215006512034800,33.80,97.65,77.30,71.48,72.28,10.31,92.47,11.91,25.76,0.6700677415263100,41.56
35297,Stichting Rehobothschool Uddel,75.50,24.50,0.00,0.00,0.00,0.00,15.50,294.00,0.8650942130566190,0.9167595398840730,2.81,8.3886393055661300,8.3886393055661300,66.64,98.46,82.02,78.91,81.19,5.88,96.21,6.46,,0.9360788922385160,70.00
35466,Stg Scholen voor Christelijk Basisonderwijs Zeist e.o.,80.00,20.00,0.00,0.00,0.00,0.00,94.80,1822.00,0.6843109271259010,0.7849660050881560,-1.71,2.7311151264771500,2.7311151264771500,11.70,25.52,85.52,83.41,82.00,3.75,97.53,7.89,0.84,0.3521547321990180,13.86
35504,Leeuwarder Schoolvereniging,88.60,11.40,0.00,0.00,0.00,0.00,15.60,294.00,0.8300438563212290,0.9202072931999940,1.23,7.6345352884121700,7.6345352884121700,41.62,68.06,85.26,73.77,74.69,7.39,86.53,8.78,2.52,0.7437067977098550,43.41
36063,De ver. tot st. & instandh. v. Scholen m.d. Bijbel Ommerk. e,28.20,71.80,0.00,0.00,0.00,0.00,4.00,71.00,0.8048149925206740,0.8160001128954870,0.89,2.8483732916110600,2.8483732916110600,22.85,54.12,81.61,78.99,79.70,0.75,96.79,4.70,21.87,0.4012889708729020,22.87
36336,Ver. tot St. instandhouding scholen Bijbel Geref. grondsl.,62.20,37.80,0.00,0.00,0.00,0.00,6.80,143.00,0.5895341759461490,0.7372193777077590,4.53,3.3753815129714400,3.3753815129714400,19.09,23.61,76.76,76.71,80.35,5.91,99.93,8.05,,0.4004169187581900,24.99
36349,Ver. Prot. Christ. Onderwijs Wilhelminascholen Doetinchem,59.70,31.40,8.90,0.00,0.00,0.00,11.30,239.00,0.6927398279594960,0.9100832858929480,3.15,6.7524334160050900,6.7524334160050900,25.09,55.30,76.77,73.25,75.63,17.35,95.42,11.48,0.00,0.5915782355156440,41.29
36440,Stichting Algemeen Basisonderw. Comenius,100.00,0.00,0.00,0.00,0.00,0.00,7.50,169.00,0.6745283948346750,0.6889589874282410,6.63,1.6748055897243700,1.6748055897243700,15.60,49.68,79.34,73.24,78.43,1.06,92.31,6.30,21.19,0.4785610188247960,15.46
36479,Ver. tot Stg. en Instandh. van Chr. Nation. Scholen te Gouda,71.00,29.00,0.00,0.00,0.00,0.00,57.90,1131.00,0.6410045479585140,0.8343301513287480,3.61,5.1334646752363600,5.1334646752363600,33.88,41.69,78.66,74.22,77.00,12.57,94.36,9.08,,0.6495942758555930,44.54
36739,Vereniging voor Voorbereidend Onderwijs,81.30,18.70,0.00,0.00,0.00,0.00,14.10,247.00,0.6754824827905490,0.7766703755435080,2.80,3.1028821125284100,3.1028821125284100,23.12,38.30,82.67,74.70,76.86,5.74,90.36,9.67,,0.5048906956733110,26.63
36778,Vereniging tot Stichting Instandhouding Ener Christelijke School,74.00,26.00,0.00,0.00,0.00,0.00,4.80,96.00,0.9117661020011610,0.9150842710823170,-0.83,8.3906520484708600,8.3906520484708600,69.75,99.40,83.57,81.53,80.86,0.36,97.56,5.84,0.00,0.9253633179871200,68.42
36817,Vereniging Montessorischool Bilthoven,72.90,27.10,0.00,0.00,0.00,0.00,10.30,181.00,0.6153184316342120,0.8454753501548120,-7.93,3.5209651149577700,3.5209651149577700,13.06,45.20,94.76,84.96,78.72,16.91,89.65,7.89,,0.5716037876809000,28.62
36831,Ver. voor Chr. Nat. Schoolond. te Staphorst,70.40,29.60,0.00,0.00,0.00,0.00,14.00,295.00,0.7327956751008110,0.7598333850312400,3.08,3.7676388970892100,3.7676388970892100,25.94,29.36,82.38,81.15,83.73,1.08,98.52,6.38,0.17,0.3984839100999740,26.63
37038,Gereformeerde Schoolvereniging Westernieland en omstreken,65.20,34.80,0.00,0.00,0.00,0.00,9.90,182.00,0.8915833948921150,0.9062019313488230,-1.10,9.5557105511741800,9.5557105511741800,77.12,84.55,84.55,81.92,81.03,1.39,96.89,5.58,,0.9483664268922540,76.11
37233,Ver. Inst.houd. & Best. School voor CBO gen. Hofdijckschool,79.10,20.90,0.00,0.00,0.00,0.00,12.50,236.00,0.7355525860820140,0.8744670855519770,3.69,6.9528375142900300,6.9528375142900300,43.35,47.61,81.17,77.81,80.80,8.99,95.86,7.29,,0.6472711499027290,48.37
37299,Sticht. Confess. Basisonderw. West Zeeuws-Vlaanderen,52.90,47.10,0.00,0.00,0.00,0.00,47.90,679.00,0.6825902908339720,0.8676801174477170,-5.49,6.5438857691658300,6.5438857691658300,41.24,50.72,90.09,89.01,84.37,13.75,98.80,4.64,,0.7429823196144970,54.50
37428,Ver. Chr. Nat. Schoolonderwijs te Helmond,70.10,26.30,3.70,0.00,0.00,0.00,27.40,464.00,0.6743740389690860,0.8213630000229500,-13.80,4.3979002730046600,4.3979002730046600,25.09,35.54,98.15,94.82,83.32,7.75,96.61,4.28,,0.5269993748587390,31.99
37545,Vereniging Nieuwe Baarnsche School,78.90,21.10,0.00,0.00,0.00,0.00,23.00,467.00,0.3304557485995090,0.5547621875611450,4.81,1.7137961592560300,1.7137961592560300,-2.22,23.03,87.23,74.06,77.80,15.63,84.90,12.23,12.26,0.5866204947708690,18.65
37571,De Bussumse Montessorischoolvereniging,81.30,18.70,0.00,0.00,0.00,0.00,11.90,281.00,0.3920217284392190,0.7284615728528640,0.12,2.4820120194286700,2.4820120194286700,2.35,12.51,89.60,80.10,80.20,10.73,89.40,9.07,0.00,0.2511152237400910,12.84
37650,Stichting Katholiek Onderwijs Midden-Twente,71.60,28.40,0.00,0.00,0.00,0.00,120.00,2087.00,0.6397494442436790,0.8051381451427450,2.34,2.7648110058333600,2.7648110058333600,8.04,28.14,81.51,79.66,81.57,7.28,97.72,7.48,,0.3801389891157630,15.13
37663,Stichting Lijn 83 primair onderwijs,74.20,25.80,0.00,0.00,0.00,0.00,127.80,2319.00,0.6096297020939780,0.8008159843693540,-1.94,3.4727476559315100,3.4727476559315100,33.73,41.25,88.02,83.21,81.62,12.94,94.53,7.21,,0.6765658820753310,33.32
37857,Ver. Stichting Instandhouding School met de Bijbel,75.00,25.00,0.00,0.00,0.00,0.00,13.80,277.00,0.8466340604893480,0.9329407413547930,0.15,11.2255165790249000,11.2255165790249000,72.93,94.39,83.35,79.06,79.18,9.62,94.85,6.37,12.96,0.9919526371464000,76.45
37949,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,73.70,26.30,0.00,0.00,0.00,0.00,193.20,4057.00,0.6825256168368640,0.7201051782391850,0.86,1.6981273973373800,1.6981273973373800,5.34,23.09,83.48,80.87,81.58,1.27,96.88,8.02,0.22,0.2997794841062500,6.14
38001,Samenwerkingsstichting Kans & Kleur,65.60,33.10,0.70,0.00,0.00,0.50,183.10,3320.00,0.6769334327091030,0.7772558031179920,-0.00,3.1665920778960200,3.1665920778960200,21.87,37.07,83.77,80.66,80.66,5.49,96.29,10.47,,0.4965900107770470,26.43
38144,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,89.70,10.30,0.00,0.00,0.00,0.00,13.40,265.00,0.7141665155457570,0.8536585862825680,2.41,4.8074448977318600,4.8074448977318600,30.35,50.23,78.82,76.31,78.20,9.81,96.82,7.73,,0.6778832407098860,39.19
