BEVOEGD_GEZAGNUMMER,JAAR,Key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materi‘le vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financi‘le baten(%),Personeelslasten / totaal lasten plus financi‘le lasten(%),Voorzieningen / totaal baten plus financi‘le baten(%),Rijksbijdragen / totaal baten plus financi‘le baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financi‘le baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financi‘le baten,Investeringen inventaris en apparatuur / totaal baten plus financi‘le baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
42636,2015,42636-2015,Stg Samenwerkingsschool Yn de Mande,9166,1,67,1,67.9,1,0,0,0,0,0,0,0,0,,4.5,1,3.1,0,0.4,0,21.6,,3.1,0,0,0,0,0,100,0,0,0,0,0,,,,,,,3.1,9231.27,2981,0.64,0.65,0.23,3.91,3.91,0.2,0.31,0.64,0.59,0.76,0,0.91,0.04,0.09,0.48,0.31,0.01,0.26,1,0,225365,49866,27073,23953,339526,0.66,0.15,0.08,0.07,15317,15317,0,64,0,0,0,40402,40466,19938,0,7580,49013,2559,2559
42636,2016,42636-2016,Stg Samenwerkingsschool Yn de Mande,9166,1,58,1,59.5,1,0,0,0,0,0,0,0,0,,4.3,0,3.9,0,0.4,0,15,,3.9,0,0,0,0,0,100,0,0,0,0,0,,,,,,,3.86,11625.5,3009.99,0.3,0.3,-0.17,1.22,1.22,0.05,0.18,0.95,0.88,0.75,0,0.93,0.06,0.05,0.6,0.18,0.02,0.08,1,0,229462,49114,32431,122882,454265,0.51,0.11,0.07,0.27,17135,17135,0,252,0,0,0,32111,32363,62227,0,15149,99612,5801,5801
42640,2013,42640-2013,Stichting algemeen bijzonder onderwijs de Liemers,6921,1,101,1,101,1,0,0,0,0,0,0,0,0,,6.4,1,4.4,0,1.1,0,23,,3.4,1,0,0,0,0,77.3,22.7,0,0,0,0,,,,,,,4.4,12356.05,2808.19,0.13,0.18,0.07,1.03,1.03,-0.47,0.24,0.7,0.67,0.72,0.09,0.96,0,0.16,1.84,0.24,0.06,0.03,1,0,117191,25610,17248,2574,170923,0.69,0.15,0.1,0.02,11126,11126,0,0,30900,6631,233,0,37764,3614,13304,1049,17967,484,484
42640,2014,42640-2014,Stichting algemeen bijzonder onderwijs de Liemers,6921,1,110,1,113,1,0,0,0,0,0,0,0,0,,6.4,1,4.3,0,1.1,0,25.4,,1.8,2.5,0,0,0,0,41.5,58.5,0,0,0,0,58,40,2,0,0,0,4.34,12439.77,2867.16,0.15,0.27,-0.03,1.01,1.01,-0.25,0.08,0.81,0.79,0.76,0.06,0.97,0,0.08,0.54,0.08,0.02,0,1,0,293799,66360,41024,10484,409630,0.72,0.16,0.1,0.03,29246,29246,0,3629,-6905,12411,879,19593,41607,9531,23859,22198,55588,1705,1705
42640,2015,42640-2015,Stichting algemeen bijzonder onderwijs de Liemers,6921,1,136,1,138.7,1,0,0,0,0,0,0,0,0,,7.7,1,5.6,0,1.1,0,24.3,,3.3,2.4,0,0,0,0,58,42,0,0,0,0,,,,,,,5.6,16363.65,2922.08,0.18,0.27,0,0.86,0.86,-0.21,0.07,0.8,0.77,0.77,0.04,0.97,0,0.07,0.38,0.07,0.03,-0.02,1,0,326512,42569,38435,39420,464051,0.7,0.09,0.08,0.08,32841,32841,0,151,17136,15144,586,0,42417,10203,1750,19409,64216,1843,1843
42640,2016,42640-2016,Stichting algemeen bijzonder onderwijs de Liemers,6921,1,148,1,152.8,1,0,0,0,0,0,0,0,0,,6.4,1,3.9,0,1.6,0,38.4,,2.2,1.7,0,0,0,0,55.8,44.2,0,0,0,0,,,,,,,3.85,11929.9,3098.68,0.19,0.29,0.02,1.01,1.01,-0.23,0.08,0.76,0.75,0.77,0.04,0.98,0,0.07,0.4,0.08,0.08,0,1,0,347256,46744,38605,72544,507591,0.68,0.09,0.08,0.14,33386,33386,0,802,14361,18804,456,0,44423,10799,5438,28015,76637,1630,1630
42653,2012,42653-2012,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3212,3,3363.5,1,0,0,0,0,0,0,0,0,,200.9,13.2,174.8,0,12.9,0,18.4,,132.9,40.8,1,0,0,0,76.1,23.4,0.6,0,0,0,,,,,,,174.76,548257.85,3137.14,0.52,0.61,-0.01,1.6,1.6,0.07,0.22,0.87,0.83,0.82,0.04,0.96,0.01,0.06,0.38,0.15,0.01,0.09,11,1.836300629,9557398,1954170,1311622,17560,13090528,0.73,0.15,0.1,0,388154,388154,26719,114891,233429,383966,40497,9005,972009,502848,479048,491991,1473887,16783,16783
42653,2013,42653-2013,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3179,3,3334.1,1,0,0,0,0,0,0,0,0,,192,15.8,163.9,0,12.2,0,19.4,,122.8,41.2,0,0,0,0,74.9,25.1,0,0,0,0,,,,,,,163.94,517436.88,3156.21,0.58,0.7,0,2.15,2.15,0.09,0.21,0.83,0.81,0.81,0.04,0.97,0.01,0.06,0.34,0.16,0.01,0.12,11,2.172221318,9484798,1939522,1379660,24312,13045424,0.73,0.15,0.11,0,376953,376953,11842,116284,277246,356096,41349,8677,953624,631195,600984,555306,1787485,17085,17085
42653,2014,42653-2014,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3108,3,3253.8,1,0,0,0,0,0,0,0,0,,182.7,11.6,161.2,0,9.9,0,19.3,,114.4,46.9,0,0,0,0,70.9,29.1,0,0,0,0,58,40,2,0,0,0,161.24,515182.44,3195.1,0.62,0.74,0.01,2.46,2.46,0.11,0.23,0.85,0.82,0.82,0.04,0.96,0.01,0.06,0.35,0.19,0.01,0.14,11,2.479662734,8886301,2088634,1283319,23893,12218515,0.73,0.17,0.11,0,367020,367020,12403,130637,239119,354028,45261,15831,939279,303218,576761,420516,1300495,14218,14218
42653,2015,42653-2015,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3064,3,3199.3,1,0,0,0,0,0,0,0,0,,179.4,11.7,159.8,0,7.9,0,19.2,,111.6,48.2,0,0,0,0,69.8,30.2,0,0,0,0,,,,,,,159.76,522492.39,3270.56,0.59,0.75,-0.01,2.67,2.67,0.11,0.22,0.85,0.82,0.82,0.06,0.97,0,0.08,0.36,0.18,0.01,0.15,11,2.494029234,9028567,1232169,1114405,17244,12508444,0.72,0.1,0.09,0,384825,384825,13008,107940,228323,374578,51867,4881,1227993,289933,560946,358956,1209835,8860,8860
42653,2016,42653-2016,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3041,3,3170,1,0,0,0,0,0,0,0,0,,179.7,11.6,157.5,0,10.7,0,19.3,,105.2,52.3,0,0,0,0,66.8,33.2,0,0,0,0,,,,,,,157.48,536131.08,3404.53,0.58,0.75,0.01,2.7,2.7,0.1,0.22,0.85,0.82,0.82,0.07,0.97,0,0.08,0.37,0.19,0.03,0.16,11,2.577736851,8932899,1318427,1082836,408357,12824163,0.7,0.1,0.08,0.03,367204,367204,11860,110595,213187,355827,52207,6592,1197668,224151,538437,394698,1157286,15003,15003
42656,2012,42656-2012,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,2074,2,2147.5,1,0,0,0,0,0,0,0,0,,119.9,13.3,104.6,0,1.9,0,19.8,,89.5,15.1,0,0,0,0,85.5,14.5,0,0,0,0,,,,,,,71.43,213676.59,2991.31,0.8,0.84,0.02,2.83,2.83,0.26,0.43,0.89,0.8,0.81,0.02,0.9,0.01,0.06,0.49,0.21,0.01,0.16,18,0.855899587,6627598,748842,811107,418200,8835999,0.75,0.08,0.09,0.05,289078,289078,18127,195176,168242,264870,17060,0,663475,284831,553079,298828,1136738,8646,8646
42656,2013,42656-2013,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,2027,2,2105,1,0,0,0,0,0,0,0,0,,126.9,14,111.5,0,1.4,0,18.2,,89.5,22,0,0,0,0,80.3,19.7,0,0,0,0,,,,,,,111.49,345075.56,3095.25,0.81,0.84,0.02,3.52,3.52,0.28,0.44,0.88,0.79,0.8,0.02,0.91,0.01,0.06,0.5,0.22,0.01,0.22,18,1.04200251,6564279,842137,883603,307421,8868163,0.74,0.09,0.1,0.03,304480,304480,20406,156015,192318,302246,18462,0,689447,358025,545667,326502,1230194,9579,9579
42656,2014,42656-2014,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,1984,2,2044,1,0,0,0,0,0,0,0,0,,122.5,13,108.1,0,1.3,0,18.3,,86.2,21.1,0.8,0,0,0,79.7,19.5,0.7,0,0,0,58,40,2,0,0,0,108.14,340698.98,3150.42,0.78,0.83,-0.04,3.09,3.09,0.21,0.44,0.86,0.82,0.79,0.03,0.95,0.01,0.07,0.49,0.24,0.03,0.21,18,0.910902624,6074275,1317006,846372,422369,8469867,0.72,0.16,0.1,0.05,334424,334424,23881,190860,189871,299384,14163,0,718159,218426,538964,407696,1165086,8975,8975
42656,2015,42656-2015,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,1883,2,1941.8,1,0,0,0,0,0,0,0,0,,113.3,10.7,99.7,0,3,0,18.9,,82,16.9,0.8,0,0,0,82.3,16.9,0.8,0,0,0,,,,,,,99.66,319436.19,3205.26,0.79,0.85,0,3.44,3.44,0.21,0.44,0.84,0.8,0.81,0.03,0.96,0.01,0.07,0.48,0.23,0.02,0.21,18,0.755492707,5700112,1278591,714140,502892,8456732,0.67,0.15,0.08,0.06,361309,361309,27706,446,160322,326835,22033,0,712112,215407,132463,264913,969757,13809,13809
42656,2016,42656-2016,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,1895,2,1950.2,1,0,0,0,0,0,0,0,0,,115.9,10.4,102.7,0,2.9,0,18.5,,85.3,16.6,0.8,0,0,0,83.1,16.1,0.8,0,0,0,,,,,,,102.66,341840.23,3329.73,0.81,0.86,0.04,4.17,4.17,0.25,0.47,0.78,0.76,0.78,0.03,0.97,0,0.08,0.51,0.27,0.01,0.26,18,0.816889033,5690328,939884,668966,336798,7973047,0.71,0.12,0.08,0.04,370142,370142,27842,115963,178688,296205,15630,20856,793584,265661,508646,257592,1031899,21901,21901
42657,2012,42657-2012,Stichting Openbaar Basisonderwijs Harlingen,8861,0,566,2,590.3,1,0,0,0,0,0,0,0,0,,37.9,4.5,30.6,0,2.9,0,18.5,,22.4,8.2,0,0,0,0,73.3,26.7,0,0,0,0,,,,,,,6.96,23049.13,3313.75,0.59,0.69,0,2.42,2.42,0.1,0.16,0.91,0.79,0.78,0.03,0.87,0.09,0.05,0.26,0.16,0,0.12,3,0.2081666,2014083,404288,273653,89663,2760672,0.73,0.15,0.1,0.03,51523,51523,0,42293,56163,70190,10268,2475,181389,354405,166208,7007,527620,19516,19516
42657,2013,42657-2013,Stichting Openbaar Basisonderwijs Harlingen,8861,0,533,2,553.1,1,0,0,0,0,0,0,0,0,,35.8,3.5,30.5,0,1.9,0,17.5,,20.5,10,0,0,0,0,67.1,32.9,0,0,0,0,,,,,,,30.47,101908.45,3344.01,0.69,0.76,0.07,2.7,2.7,0.13,0.23,0.83,0.73,0.78,0.02,0.89,0.07,0.06,0.33,0.23,0.07,0.14,3,1.209683154,1884796,375028,312809,26471,2484254,0.76,0.15,0.13,0.01,71495,71495,0,54091,65093,66390,10399,1731,197704,293888,103672,14152,411712,0,0
42657,2014,42657-2014,Stichting Openbaar Basisonderwijs Harlingen,8861,0,520,2,538.9,1,0,0,0,0,0,0,0,0,,34.8,3.8,29,0,2,0,17.9,,19,10,0,0,0,0,65.5,34.5,0,0,0,0,58,40,2,0,0,0,29.02,98118.39,3380.58,0.71,0.79,0.03,3.35,3.35,0.18,0.29,0.87,0.83,0.85,0.03,0.96,0.02,0.07,0.41,0.29,0.01,0.2,3,1.601041328,1893803,320950,277093,35733,2424552,0.78,0.13,0.11,0.01,70040,70040,0,74534,24447,62542,2028,0,193551,78182,64629,25395,168206,10000,10000
42657,2015,42657-2015,Stichting Openbaar Basisonderwijs Harlingen,8861,0,518,2,538.4,1,0,0,0,0,0,0,0,0,,32.4,4.6,25.5,0,2.3,0,20.3,,15.3,10.3,0,0,0,0,59.8,40.2,0,0,0,0,,,,,,,25.51,87555.85,3432.28,0.74,0.81,0.05,4.15,4.15,0.25,0.34,0.82,0.8,0.84,0.03,0.97,0,0.07,0.46,0.34,0,0.27,3,1.609347694,1763406,395792,223862,39086,2323306,0.76,0.17,0.1,0.02,65470,65470,0,26883,52674,60953,9607,4639,184756,66393,74834,57010,198237,10206,10206
42657,2016,42657-2016,Stichting Openbaar Basisonderwijs Harlingen,8861,0,534,2,558.6,1,0,0,0,0,0,0,0,0,,28.6,2.6,25.1,0,0.9,0,21.3,,15.4,9.7,0,0,0,0,61.4,38.6,0,0,0,0,,,,,,,25.11,88329.06,3517.12,0.65,0.79,0.05,4.16,4.16,0.3,0.38,0.75,0.74,0.77,0.08,0.98,0,0.11,0.57,0.37,0,0.37,3,1.069267662,1720953,385564,206306,15067,2243098,0.77,0.17,0.09,0.01,62455,62455,2059,34821,50620,64940,11330,3796,318136,114477,67099,94875,276451,12493,12493
42658,2012,42658-2012,Stichting Christel. Onderw. Bomm.waard,5308,0,804,2,845.7,1.1,0,0,0,0,0,0,0,0,,49,6.1,39.6,0,3.3,0,20.3,,35.2,4.5,0,0,0,0,88.7,11.3,0,0,0,0,,,,,,,36.46,106227.68,2913.51,0.68,0.8,0,3.6,3.6,0.24,0.4,0.88,0.85,0.84,0.08,0.96,0,0.04,0.57,0.12,0.01,0.31,6,0.725947657,758426,159357,98633,0,1137227,0.67,0.14,0.09,0,31555,31555,0,8347,21222,3958,2264,3245,50536,32985,42723,58427,134135,3662,3662
42658,2013,42658-2013,Stichting Christel. Onderw. Bomm.waard,5308,0,805,2,849.1,1.1,0,0,0,0,0,0,0,0,,51.7,5,42.1,0,4.6,0,19.1,,36.7,5.4,0,0,0,0,87.1,12.9,0,0,0,0,,,,,,,42.1,123899.69,2942.9,0.65,0.78,0,3.23,3.23,0.22,0.39,0.86,0.83,0.83,0.08,0.96,0,0.04,0.57,0.09,0.02,0.29,6,0.627428615,794907,168238,113724,0,1166618,0.68,0.14,0.1,0,32447,32447,0,14583,25692,2687,2301,740,57503,39134,38545,76401,154080,3764,3764
42658,2014,42658-2014,Stichting Christel. Onderw. Bomm.waard,5308,0,782,2,821.3,1.1,0,0,0,0,0,0,0,0,,50.4,6.7,40.1,0,3.6,0,19.5,,33.7,6.4,0,0,0,0,84,16,0,0,0,0,58,40,2,0,0,0,40.1,121314.69,3025.26,0.69,0.82,0.04,4.09,4.09,0.27,0.42,0.85,0.8,0.83,0.08,0.95,0,0.05,0.59,0.11,0.02,0.33,6,0.770497675,822942,191127,114926,0,1125738,0.73,0.17,0.1,0,33944,33944,0,20158,21471,3202,2873,1979,63783,30406,59645,43107,133158,1513,1513
42658,2015,42658-2015,Stichting Christel. Onderw. Bomm.waard,5308,0,769,2,805,1,0,0,0,0,0,0,0,0,,50.4,6.4,39.8,0,4.1,0,19.3,,32.8,7.1,0,0,0,0,82.2,17.8,0,0,0,0,,,,,,,39.83,123431.93,3099.16,0.66,0.84,0.03,4.43,4.43,0.25,0.43,0.8,0.78,0.8,0.11,0.97,0,0.08,0.63,0.11,0.03,0.36,6,0.934701378,864261,197415,103703,0,1150003,0.75,0.17,0.09,0,34004,34004,0,18559,22655,2486,4174,0,113374,29570,431,46783,139329,2844,2844
42658,2016,42658-2016,Stichting Christel. Onderw. Bomm.waard,5308,0,757,2,790.9,1,0,0,0,0,0,0,0,0,,49.2,5.8,39.4,0,3.9,0,19.2,,32.5,5.9,1,0,0,0,82.5,15,2.5,0,0,0,,,,,,,39.43,126652.8,3212.46,0.61,0.82,-0.02,3.73,3.73,0.2,0.41,0.82,0.81,0.79,0.14,0.98,0,0.08,0.66,0.06,0.03,0.34,6,1.099848474,909347,205786,102365,0,1186633,0.77,0.17,0.09,0,38382,38382,0,9690,20822,2560,3970,16023,118565,47104,548,37225,154911,2844,2844
42669,2012,42669-2012,Stichting Kom Leren,6224,0,4029,3,4234.5,1.1,0,0,0,0,0,0,0,0,,254.5,20.9,221.1,0,12.4,0,18.2,,195.3,25.8,0,0,0,0,88.3,11.7,0,0,0,0,,,,,,,221.07,709532,3209.51,0.64,0.74,0.01,2.13,2.13,0.27,0.3,0.9,0.85,0.83,0.05,0.95,0,0.05,0.48,0.07,0.01,0.14,20,1.021492716,19002120,0,0,151531,19056194,1,0,0,0.01,334533,334533,19529,296983,272982,421592,29675,78902,1246393,724985,849151,780167,2354303,17400,17400
42669,2013,42669-2013,Stichting Kom Leren,6224,0,3863,3,4046.9,1,0,0,0,0,0,0,0,0,,237.5,18.9,208.1,0,10.4,0,18.6,,171.4,36.8,0,0,0,0,82.3,17.7,0,0,0,0,,,,,,,208.12,676371.96,3249.94,0.66,0.76,0,2.2,2.2,0.28,0.32,0.86,0.83,0.83,0.05,0.97,0,0.06,0.48,0.07,0.01,0.14,20,1.158163246,18080354,0,0,202499,18122811,1,0,0,0.01,304769,304769,19931,297867,295463,419314,29260,100569,1261022,752932,839703,659073,2251708,30250,30250
42669,2014,42669-2014,Stichting Kom Leren,6224,0,3732,3,3906.9,1,0,0,0,0,0,0,0,0,,225.1,18.9,197.3,0,8.8,0,18.9,,155.8,41.5,0,0,0,0,79,21,0,0,0,0,58,40,2,0,0,0,197.32,655359.89,3321.3,0.67,0.78,-0.02,2.05,2.05,0.29,0.31,0.92,0.86,0.82,0.05,0.93,0.01,0.06,0.47,0.07,0.01,0.11,20,1.381179892,17344979,0,0,440340,17901666,0.97,0,0,0.02,270180,270180,69631,361314,295216,441092,36010,8373,1347097,606943,749367,851315,2207625,16693,16693
42669,2015,42669-2015,Stichting Kom Leren,6224,0,3687,3,3883.2,1.1,0,0,0,0,0,0,0,0,,215.1,18.2,190.1,0,6.9,0,19.4,,146,44.1,0,0,0,0,76.8,23.2,0,0,0,0,,,,,,,190.1,639701.36,3365.16,0.68,0.8,0.01,2.44,2.44,0.29,0.32,0.87,0.82,0.83,0.06,0.95,0.01,0.07,0.48,0.08,0.01,0.14,20,1.43820063,11997356,2870930,1564343,119315,16972877,0.71,0.17,0.09,0.01,216875,216875,65586,292876,304806,522046,33802,8573,1377689,405332,292361,673734,1681470,17164,17164
42669,2016,42669-2016,Stichting Kom Leren,6224,0,3612,3,3832.5,1.1,0,0,0,0,0,0,0,0,,201.1,15.5,175.9,0,9.7,0,20.5,,134.7,41.2,0,0,0,0,76.6,23.4,0,0,0,0,,,,,,,175.85,611697.85,3478.45,0.63,0.8,0.04,2.75,2.75,0.33,0.36,0.81,0.78,0.82,0.1,0.96,0.01,0.1,0.56,0.2,0,0.2,20,1.337505534,12315366,2711801,1419348,419147,16656422,0.74,0.16,0.09,0.03,232573,232573,56003,334948,251804,365298,29656,10090,2008200,328820,273452,536681,1460906,15512,18422
42674,2014,42674-2014,Stichting Democratisch Onderwijs De Vallei,6665,1,70,1,70,1,0,0,0,0,0,0,0,0,,3.4,0.8,1.6,0,1,0,43.8,,1.6,0,0,0,0,0,100,0,0,0,0,0,58,40,2,0,0,0,1.6,5020,3137.5,0.48,0.48,0.19,1.94,1.94,0.38,0.26,0.87,0.59,0.73,0,0.68,0.07,0.15,0.54,0.19,0.02,0.26,1,0,70571,16774,9817,70584,168631,0.42,0.1,0.06,0.42,0,0,12615,373,0,66,0,20615,34218,13310,10045,3615,26970,6050,6050
42674,2015,42674-2015,Stichting Democratisch Onderwijs De Vallei,6665,1,152,1,152,1,0,0,0,0,0,0,0,0,,7.3,0.8,4.7,0,1.8,0,32.1,,4.7,0,0,0,0,0,100,0,0,0,0,0,,,,,,,4.73,14590.8,3085.39,0.78,0.78,0.24,4.5,4.5,0.37,0.36,0.68,0.64,0.83,0,0.94,0.03,0.07,0.46,0.34,0.09,0.35,1,0,259447,60447,29524,35153,401734,0.65,0.15,0.07,0.09,1157,1157,0,1637,5364,1439,574,22026,32509,14958,10343,11416,46163,5864,5864
42674,2016,42674-2016,Stichting Democratisch Onderwijs De Vallei,6665,1,197,1,197,1,0,0,0,0,0,0,0,0,,10.9,0.8,5.6,0.5,4,0,35.2,,5.6,0,0,0,0,0,100,0,0,0,0,0,,,,,,,5.6,18171,3244.82,0.82,0.82,0.17,5.44,5.44,0.42,0.43,0.66,0.66,0.79,0,0.99,0,0.08,0.52,0.42,0.01,0.42,1,0,400377,92080,43747,22349,571554,0.7,0.16,0.08,0.04,2455,2455,775,32782,13307,2673,1394,7016,58925,35505,15717,25828,89608,5929,5929
42676,2016,42676-2016,Stichting De Verwondering,1141,1,119,1,120.8,1,0,0,0,0,0,0,0,0,,7.5,0.8,6,0,0.7,0,19.9,,3.6,1.4,1,0,0,0,59.8,23.4,16.7,0,0,0,,,,,,,5.98,18337.35,3069.01,0.56,0.59,-0.03,0.82,0.82,-0.02,0.14,0.87,0.85,0.82,0.01,0.98,0,0.03,0.23,0.14,0.01,-0.02,1,0,326631,46834,35969,27315,468524,0.7,0.1,0.08,0.06,20636,20636,0,0,7720,7458,1249,1548,17975,36228,14487,2875,62591,0,3373
42679,2014,42679-2014,Stichting Kronenburgh,2284,1,44,1,45.2,1,0,0,0,0,0,0,0,0,,4,0.5,3.5,0,0,0,12.7,,0.7,2.8,0,0,0,0,19.3,80.7,0,0,0,0,58,40,2,0,0,0,3.47,11966.74,3447.63,-0.57,-0.47,-0.15,0.24,0.24,-0.41,-0.15,1.02,0.82,0.71,0.03,0.81,0,0.03,0.27,-0.15,0.17,-0.3,1,0,85925,19733,11784,0,159869,0.54,0.12,0.07,0,1016,1016,0,2244,0,3909,0,127,6280,17166,24089,16509,57764,2178,2178
42679,2015,42679-2015,Stichting Kronenburgh,2284,1,118,1,119.5,1,0,0,0,0,0,0,0,0,,12.8,0.2,12.6,0,0,0,9.4,,3.2,8.4,1,0,0,0,25.4,66.7,7.9,0,0,0,,,,,,,12.6,43349,3440.4,-0.67,-0.58,-0.14,0.14,0.14,-0.59,-0.18,1.42,0.94,0.83,0.02,0.67,0,0.08,0.27,-0.18,0.16,-0.37,1,0,485305,61460,57807,4836,688005,0.71,0.09,0.08,0.01,14136,14136,48297,3904,0,11817,0,1201,65219,15571,31408,16886,63865,726,726
42679,2016,42679-2016,Stichting Kronenburgh,2284,1,186,1,186.3,1,0,0,0,0,0,0,0,0,,14.7,1,13.7,0,0,0,13.6,,2.5,10.2,1,0,0,0,18.3,74.4,7.3,0,0,0,,,,,,,13.7,48523.67,3540.61,-0.13,-0.06,0.07,0.54,0.54,-0.25,-0.04,1.19,0.76,0.82,0.02,0.64,0,0.06,0.29,-0.04,0.01,-0.14,1,0,707934,94571,81471,7049,941450,0.75,0.1,0.09,0.01,29750,29750,54251,397,0,15534,46,1004,71232,25457,46255,30516,102228,3866,3866
42683,2012,42683-2012,Stichting Meer Primair,2131,0,5712,3,5883.3,1,0,0,0,0,0,0,0,0,,347.7,25.7,293,0,29.1,0,19.5,,247.8,45.1,0,0,0,0,84.6,15.4,0,0,0,0,,,,,,,242.66,709132.47,2922.29,0.59,0.69,0.01,2.16,2.16,0.12,0.22,0.88,0.83,0.83,0.04,0.94,0,0.07,0.38,0.1,0.02,0.13,18,1.616267386,16181595,3390016,2188399,0,21455052,0.75,0.16,0.1,0,546609,546609,530048,247530,288181,434530,42080,32073,1797533,479464,787778,735776,2003018,25065,29176
42683,2013,42683-2013,Stichting Meer Primair,2131,0,5733,3,5922,1,0,0,0,0,0,0,0,0,,343.5,23.7,292.1,0,27.7,0,19.6,,238.4,53.7,0,0,0,0,81.6,18.4,0,0,0,0,,,,,,,292.09,880916.73,3015.95,0.61,0.71,0.04,2.4,2.4,0.15,0.25,0.85,0.8,0.84,0.04,0.95,0,0.07,0.42,0.11,0.02,0.17,18,2.019844361,16330149,3408983,2333595,0,21797972,0.75,0.16,0.11,0,595050,595050,587226,164503,339044,444438,40104,34291,1918201,470602,693019,587230,1750851,25680,25798
42683,2014,42683-2014,Stichting Meer Primair,2131,0,5686,3,5883.4,1,0,0,0,0,0,0,0,0,,344.9,23.7,294.8,0,26.4,0,19.3,,224.7,70.1,0,0,0,0,76.2,23.8,0,0,0,0,58,40,2,0,0,0,294.78,903633.31,3065.41,0.64,0.73,0,2.42,2.42,0.13,0.25,0.88,0.85,0.84,0.04,0.96,0,0.07,0.39,0.11,0.02,0.15,18,2.829772849,16113945,4070278,2527221,0,22322241,0.72,0.18,0.11,0,613915,613915,593041,159909,304355,437964,34906,26745,1738098,532308,849685,503664,1885657,31733,31733
