bevoegdgezag,year,bestuur_key,sector,groepering,naam,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,merge_bestuurs_kenmerk_fin
41366,2015,41366-2015,PO,BO4,Stg. PCPO  Duin-/Bollenstreek,5884582,1376299,715188,7070,8109059,.73000002,.17,.090000004,0,271220,271220,81271,35997,156836,248883,26950,63836,876933,378254,0,329115,971078,15657,15657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
41366,2016,41366-2016,PO,BO4,Stg. PCPO  Duin-/Bollenstreek,5350954,1205571,603102,6563,7280629,.73000002,.17,.079999998,0,239497,239497,67724,64406,152439,267197,33420,35703,888821,849028,,322256,1466092,45091,46543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
41371,2012,41371-2012,PO,BO5,Stichting IJsselgraaf,10248271,1366016,1335925,1214440,14651738,.69999999,.090000004,.090000004,.079999998,440194,440194,114787,126625,304518,302999,12635,17689,1210294,186549,636613,168428,991590,16216,16216,Stichting IJsselgraaf,6999,0,3578,3,3826.1001,1.1,0,0,0,0,0,0,0,0,,202.89999,18.799999,159.2,0,24.799999,0,22.5,,137.3,22,0,0,0,0,86.199997,13.8,0,0,0,0,,,,,,,159.22,503582.59,3162.77,.52,.7,.02,2.15,2.15,.07,.2,.86000001,.82999998,.85000002,.059999999,.97000003,0,.07,.37,.13,.01,.13,16,.85049003,matched (3)
41371,2013,41371-2013,PO,BO5,Stichting IJsselgraaf,9952565,1351000,1380259,1554705,14625640,.68000001,.090000004,.090000004,.11,739594,739594,175672,117967,301897,309676,13176,19595,1582187,393912,659391,213790,1267093,13286,13286,Stichting IJsselgraaf,6999,0,3481,3,3733.3,1.1,0,0,0,0,0,0,0,0,,215.7,18.799999,172.5,0,24.299999,0,20.200001,,147.60001,24.9,0,0,0,0,85.599998,14.4,0,0,0,0,,,,,,,172.52,549745.75,3186.52,.51,.7,.01,2.27,2.27,.07,.2,.82999998,.80000001,.80000001,.079999998,.95999998,0,.09,.37,.19,.02,.15,16,.98655546,matched (3)
41371,2014,41371-2014,PO,BO5,Stichting IJsselgraaf,9490327,2292296,1441176,1719833,15399240,.62,.15000001,.090000004,.11,434919,434919,170931,128774,241466,322879,14025,21175,1139300,293240,570771,208653,1072664,12173,12173,Stichting IJsselgraaf,6999,0,3541,3,3821.2,1.1,0,0,0,0,0,0,0,0,,206.5,16.700001,166.10001,0,23.6,0,21.299999,,139.5,26.6,0,0,0,0,84,16,0,0,0,0,58,40,2,0,0,0,166.06,539696.88,3250.04,.57,.72,.01,2.34,2.34,.09,.22,.88,.85000002,.85000002,.059999999,.95999998,.01,.07,.37,.22,.02,.15,16,1.2387494,matched (3)
41371,2015,41371-2015,PO,BO5,Stichting IJsselgraaf,10302539,1274953,1279542,1791071,15808612,.64999998,.079999998,.079999998,.11,506607,506607,184287,234661,244740,340970,14924,18044,1771667,359941,195530,113557,1143440,10648,11098,Stichting IJsselgraaf,6999,0,3496,3,3776.8,1.1,0,0,0,0,0,0,0,0,,212.3,19.299999,166.89999,0,26,0,20.9,,136.10001,30.9,0,0,0,0,81.5,18.5,0,0,0,0,,,,,,,166.94,551208.88,3301.76,.51,.71,-.02,2.38,2.38,.07,.19,.86000001,.83999997,.81999999,.07,.97000003,.01,.09,.35,.18,.01,.14,16,1.4037449,matched (3)
41371,2016,41371-2016,PO,BO5,Stichting IJsselgraaf,10760738,1334683,1235565,1736778,15976786,.67000002,.079999998,.079999998,.11,435972,435972,160330,132303,260059,336999,6648,20512,1466851,253694,161860,159296,1130986,10648,11098,Stichting IJsselgraaf,6999,0,3432,3,3719.3999,1.1,0,0,0,0,0,0,0,0,,214.7,16.700001,170.60001,0,27.4,0,20.1,,137.10001,33.5,0,0,0,0,80.400002,19.6,0,0,0,0,,,,,,,170.62,581517.75,3408.25,.52,.71,.01,2.44,2.44,.09,.2,.85000002,.82999998,.83999997,.079999998,.98000002,.01,.08,.37,.19,.01,.16,16,1.5440208,matched (3)
41373,2012,41373-2012,PO,BO6,"MosaLira Stg. leren, ond./opv.",30998452,1440407,3857588,505769,35989994,.86000001,.039999999,.11,.0099999998,741685,741685,272054,390649,712492,671579,35123,158265,2622162,175017,1283115,1475048,2933180,60491,67086,"MosaLira Stichting voor leren, onderwijs en opvoeding",6217,0,4642,3,4975.8999,1.1,0,0,0,0,0,0,0,0,,324.89999,22.299999,272,5.3000002,25.299999,0,17.1,,255.89999,15.5,0,0,0,.60000002,94.099998,5.6999998,0,0,0,.2,,,,,,,271.98999,851364.25,3130.1899,.5600000000000001,.67,0,1.84,1.84,.18,.27,.97000003,.86000001,.85000002,.050000001,.88999999,.02,.06,.44,.2,.03,.13,16,15.746625,matched (3)
41373,2013,41373-2013,PO,BO6,"MosaLira Stg. leren, ond./opv.",30523250,1445674,4131229,518258,36222914,.83999997,.039999999,.11,.0099999998,770652,770652,353380,390059,698852,703351,20024,110993,2696456,90651,1293531,1245861,2638685,55660,60851,"MosaLira Stichting voor leren, onderwijs en opvoeding",6217,0,4544,3,4852.1001,1.1,0,0,0,0,0,0,0,0,,305.29999,18.5,260.29999,0,26.5,0,17.5,,242.60001,17.4,0,0,0,.2,93.199997,6.6999998,0,0,0,.1,,,,,,,260.06,817930.06,3145.1201,.58,.69,.01,1.88,1.88,.17,.28,.97000003,.86000001,.86000001,.050000001,.88,.01,.06,.44,.21,.02,.13,16,15.795655,matched (3)
41373,2014,41373-2014,PO,BO6,"MosaLira Stg. leren, ond./opv.",26736419,3146479,3792560,409140,35010661,.75999999,.090000004,.11,.0099999998,834753,834753,264337,477276,664496,671442,62807,69203,2591561,42968,1256826,137542,1437336,24200,25410,"MosaLira Stichting voor leren, onderwijs en opvoeding",6217,0,4527,3,4845.8999,1.1,0,0,0,0,0,0,0,0,,296.70001,18.5,249.39999,0,28.700001,0,18.1,,231,17.799999,0,0,0,.60000002,92.599998,7.0999999,0,0,0,.2,58,40,2,0,0,0,249.44,796136.75,3191.72,.62,.74,0,2.43,2.43,.21,.3,.97000003,.88999999,.88,.059999999,.91000003,.01,.06,.46,.21,.01,.18,16,13.890318,matched (3)
41373,2015,41373-2015,PO,BO6,"MosaLira Stg. leren, ond./opv.",24553244,3141537,3154643,358948,33520553,.73000002,.090000004,.090000004,.0099999998,684282,684282,250757,367547,541913,659883,30382,76633,3166301,36414,19628,855580,2101869,24200,24200,"MosaLira Stichting voor leren, onderwijs en opvoeding",6217,0,4535,3,4840.7002,1.1,0,0,0,0,0,0,0,0,,295.79999,16.1,247.89999,1,30.799999,0,18.299999,,225,22.9,0,0,0,0,90.800003,9.1999998,0,0,0,0,,,,,,,247.92,799003.31,3222.8899,.61,.75,.04,2.88,2.88,.25,.33,.88,.81999999,.85000002,.079999998,.93000001,.01,.08,.51,.23,.01,.25,16,11.901299,matched (3)
41373,2016,41373-2016,PO,BO6,"MosaLira Stg. leren, ond./opv.",23606259,3056573,2889320,339065,31707768,.74000001,.1,.090000004,.0099999998,684300,684300,238675,429535,497141,660463,41014,123396,2890224,197064,44688,1038529,2574517,34060,37811,"MosaLira Stichting voor leren, onderwijs en opvoeding",6217,0,4498,3,4797.7002,1.1,0,0,0,0,0,0,0,0,,287.60001,15.3,238.7,3,30.6,0,18.799999,,217.5,20.200001,0,0,0,1,91.099998,8.5,0,0,0,.40000001,,,,,,,237.71001,791556.94,3329.8701,.61,.77,.04,3.51,3.51,.31,.38,.85000002,.80000001,.83999997,.1,.94,.02,.08,.6,.29,.02,.37,16,11.479066,matched (3)
41375,2012,41375-2012,PO,BO5,Stichting O.P.O. IJmond,14530835,2405697,1941064,,19127338,.75999999,.13,.1,0,607085,607085,114193,180714,359178,602174,55764,98596,1648946,315203,782331,699443,1796977,19427,19427,Stichting openb. primair onderw. IJmond,1991,0,4227,3,4695.8999,1.1,0,0,0,0,0,0,0,0,,275.39999,27,224.60001,0,23.799999,0,18.799999,,195.89999,28.700001,0,0,0,0,87.199997,12.8,0,0,0,0,,,,,,,119.99,344413.34,2870.4099,.62,.78,-.01,2.64,2.64,.1,.28,.88999999,.83999997,.82999998,.07,.94,0,.07,.41,.27,.04,.16,15,3.9055302,matched (3)
41375,2013,41375-2013,PO,BO5,Stichting O.P.O. IJmond,14123205,2196649,2051085,,18507754,.75999999,.12,.11,0,635209,635209,73028,151177,373834,575758,58370,52609,1531719,762460,651573,749491,2163524,23057,23057,Stichting openb. primair onderw. IJmond,1991,0,4039,3,4483.8999,1.1,0,0,0,0,0,0,0,0,,272.20001,28.700001,221.5,0,22,0,18.200001,,191.2,30.299999,0,0,0,0,86.300003,13.7,0,0,0,0,,,,,,,221.50999,681340.5,3075.8899,.63,.8,.02,3.11,3.11,.13,.29,.85000002,.80000001,.81,.07,.94,0,.07,.43,.28,.01,.2,15,3.261997,matched (3)
41375,2014,41375-2014,PO,BO5,Stichting O.P.O. IJmond,13403635,2591793,1900763,853,17931662,.75,.14,.11,0,641416,641416,90922,145674,329442,538116,57523,35492,1422305,732284,667951,,2043896,12947,12947,Stichting openb. primair onderw. IJmond,1991,0,3814,3,4186.6001,1.1,0,0,0,0,0,0,0,0,,249.89999,26.4,203.8,0,19.700001,0,18.700001,,170.89999,32.900002,0,0,0,0,83.800003,16.200001,0,0,0,0,58,40,2,0,0,0,203.77,644894.13,3164.76,.62,.77,-.01,2.92,2.92,.14,.3,.86000001,.82999998,.81,.07,.97000003,0,.07,.46,.29,.01,.21,15,2.7820556,matched (3)
41375,2015,41375-2015,PO,BO5,Stichting O.P.O. IJmond,13273687,3027451,1605290,1907,17602279,.75,.17,.090000004,0,739913,739913,81734,165240,339430,553515,48701,32209,1731469,974087,0,661868,2300328,17848,17848,Stichting openb. primair onderw. IJmond,1991,0,3564,3,3898.8,1.1,0,0,0,0,0,0,0,0,,231.7,18.1,191.7,0,21.9,0,18.6,,160.39999,31.299999,0,0,0,0,83.699997,16.299999,0,0,0,0,,,,,,,191.73,619432.63,3230.6699,.5600000000000001,.73,-.06,2.17,2.17,.07,.25,.86000001,.83999997,.79000002,.07,.98000002,0,.08,.4,.24,.04,.14,15,2.4851224,matched (3)
41375,2016,41375-2016,PO,BO5,Stichting O.P.O. IJmond,13042068,2883751,1486599,3710,17605360,.74000001,.16,.079999998,0,675006,675006,88630,77612,318441,545148,87039,11890,1564402,707495,,604062,1924607,20268,20268,Stichting openb. primair onderw. IJmond,1991,0,3372,3,3677.7,1.1,0,0,0,0,0,0,0,0,,213.7,13,176.8,0,23.799999,0,19.1,,147,29.799999,0,0,0,0,83.199997,16.799999,0,0,0,0,,,,,,,176.83,597556.94,3379.3701,.5600000000000001,.75,-.04,1.94,1.94,.02,.21,.87,.83999997,.81,.07,.97000003,0,.08,.33,.2,.02,.09,15,1.9445223,matched (3)
41376,2012,41376-2012,PO,BO6,Talent Primair,16053362,3434291,2177136,3300,21686016,.74000001,.16,.1,0,498931,498931,484052,136549,537841,605286,63453,144129,2443946,613464,655049,880958,2149471,39775,39775,Stichting Basisonderwijs Gooi en Vechtstreek,1272,0,5465,3,5698.7002,1,0,0,0,0,0,0,0,0,,323.60001,25.299999,273.79999,0,24.5,0,20,,234.60001,37.200001,2,0,0,0,85.699997,13.6,.69999999,0,0,0,,,,,,,273.78,851070.5,3108.6201,.25,.48,-.02,1.26,1.26,-.04,.06,.88999999,.81999999,.81,.050000001,.93000001,.01,.09,.23,.03,.01,.03,22,1.4709599,matched (3)
41376,2013,41376-2013,PO,BO6,Talent Primair,15374563,3233556,2213968,7978,20567907,.75,.16,.11,0,459632,459632,237782,150521,642971,643988,73974,94228,2371123,527848,636392,764129,1928369,14350,14350,Stichting Basisonderwijs Gooi en Vechtstreek,1272,0,5343,3,5580,1,0,0,0,0,0,0,0,0,,306.60001,23.200001,263.29999,0,20.200001,0,20.299999,,216.10001,45.200001,2,0,0,0,82.099998,17.200001,.80000001,0,0,0,,,,,,,263.28,823074.19,3126.23,.38,.54,.05,1.66,1.66,.01,.1,.81999999,.77999997,.81,.050000001,.94999999,.01,.09,.27,.07,0,.07,22,1.5386225,matched (3)
41376,2014,41376-2014,PO,BO6,Talent Primair,14918867,3597011,2133979,11219,20189298,.74000001,.18000001,.11,0,445711,445711,283792,216364,564100,652871,65887,62987,2346360,460510,705298,746679,1912487,18862,18862,Stichting Basisonderwijs Gooi en Vechtstreek,1272,0,5124,3,5354.1001,1,0,0,0,0,0,0,0,0,,292,21.4,257.89999,0,12.8,0,19.9,,204.10001,51.799999,2,0,0,0,79.099998,20.1,.80000001,0,0,0,58,40,2,0,0,0,257.87,822497.25,3189.6399,.46,.61,.03,2.06,2.06,.05,.14,.83999997,.79000002,.81,.050000001,.94,.01,.09,.3,.1,.01,.11,22,1.7729876,matched (3)
41376,2015,41376-2015,PO,BO6,Talent Primair,14708552,1891750,1797731,22775,19744824,.74000001,.1,.090000004,0,471524,471524,115022,221078,551297,648486,70493,70222,2736794,412044,777163,659503,1848710,23197,23197,Stichting Basisonderwijs Gooi en Vechtstreek,1272,0,4980,3,5185.7998,1,0,0,0,0,0,0,0,0,,283.89999,19,252.5,0,12.4,0,19.700001,,200.3,51.200001,1.1,0,0,0,79.300003,20.299999,.40000001,0,0,0,,,,,,,252.50999,813302.88,3220.8799,.47,.67,.03,2.4,2.4,.07,.17,.80000001,.76999998,.80000001,.07,.95999998,.01,.11,.36,.14,.02,.15,22,1.9221482,matched (3)
41376,2016,41376-2016,PO,BO6,Talent Primair,14946365,2030440,1715811,29832,20242008,.74000001,.1,.079999998,0,489125,489125,110187,225919,479258,643765,65805,38311,2317378,411002,855085,752006,2018093,21634,21634,Stichting Basisonderwijs Gooi en Vechtstreek,1272,0,4727,3,4925,1,0,0,0,0,0,0,0,0,,295.10001,22.1,258.10001,0,14.9,0,18.299999,,205.39999,51.700001,1,0,0,0,79.599998,20,.40000001,0,0,0,,,,,,,258.13,859801.38,3330.8601,.49,.69,.03,2.74,2.74,.1,.2,.81999999,.79000002,.81,.079999998,.95999998,.01,.09,.4,.16,.01,.19,22,1.8303597,matched (3)
41385,2012,41385-2012,PO,BO5,Stichting Nije Gaast,4332905,970257,618740,,6573373,.66000003,.15000001,.090000004,0,129979,129979,15000,52012,121853,63619,14139,16712,363394,194648,308372,262891,765911,,,Stg. voor Christelijk en Algemeen/Neutraal Bijzonder Basisonderwijs Nije Gaast,8561,0,1235,2,1267.1,1,0,0,0,0,0,0,0,0,,85.800003,10,67.900002,0,7.9000001,0,18.200001,,62.299999,5.5999999,0,0,0,0,91.800003,8.1999998,0,0,0,0,,,,,,,67.879997,214189.8,3155.3501,.75,.8100000000000001,-.02,3.23,3.23,.29,.41,.94999999,.86000001,.83999997,.029999999,.91000003,.01,.05,.52,.2,.01,.22,11,.55103207,matched (3)
41385,2013,41385-2013,PO,BO5,Stichting Nije Gaast,4102216,933942,630383,,6481278,.63,.14,.1,0,141574,141574,47413,29950,171063,54912,15972,51338,519353,189390,309529,235549,734468,,,Stg. voor Christelijk en Algemeen/Neutraal Bijzonder Basisonderwijs Nije Gaast,8561,0,1178,2,1205,1,0,0,0,0,0,0,0,0,,84.599998,9.3999996,67.099998,0,8,0,17.6,,61.700001,5.4000001,0,0,0,0,91.900002,8.1000004,0,0,0,0,,,,,,,67.080002,212741.84,3171.6101,.72,.8,-.02,3.8,3.8,.27,.38,.89999998,.83999997,.81999999,.050000001,.93000001,.01,.07,.52,.17,.01,.3,11,.38729835,matched (3)
41385,2014,41385-2014,PO,BO5,Stichting Nije Gaast,4018464,993013,606985,,6338867,.63,.16,.1,0,155174,155174,32651,39666,108223,57885,18969,26959,500319,192377,277403,190839,660619,10767,10767,Stg. voor Christelijk en Algemeen/Neutraal Bijzonder Basisonderwijs Nije Gaast,8561,0,1142,2,1176.8,1,0,0,0,0,0,0,0,0,,78.199997,9.1000004,62.400002,0,6.6999998,0,18.299999,,57.799999,4.6999998,0,0,0,0,92.5,7.5,0,0,0,0,58,40,2,0,0,0,62.43,199592.94,3197.28,.69,.82,-.02,3.88,3.88,.27,.38,.91000003,.85000002,.82999998,.07,.93000001,.01,.07,.52,.16,0,.29,11,.38162333,matched (3)
41385,2015,41385-2015,PO,BO5,Stichting Nije Gaast,3675721,991796,606985,,5909600,.62,.17,.1,0,163311,163311,17076,50341,90433,66961,14564,5203,407914,181375,3760,199056,661386,13473,13473,Stg. voor Christelijk en Algemeen/Neutraal Bijzonder Basisonderwijs Nije Gaast,8561,0,1127,2,1158.5,1,0,0,0,0,0,0,0,0,,74.5,8.1000004,59.299999,0,7.0999999,0,19,,54.700001,4.6999998,0,0,0,0,92.199997,7.8000002,0,0,0,0,,,,,,,59.349998,194992.48,3285.5701,.69,.8,.03,3.64,3.64,.33,.42,.86000001,.80000001,.82999998,.07,.93000001,.01,.06,.59,.19,.01,.33,11,.37099376,matched (3)
41385,2016,41385-2016,PO,BO5,Stichting Nije Gaast,3759080,836077,454972,,5813428,.64999998,.14,.079999998,0,120229,120229,26340,32305,110634,96377,6977,5649,495658,190032,2039,234569,710511,13874,13874,Stg. voor Christelijk en Algemeen/Neutraal Bijzonder Basisonderwijs Nije Gaast,8561,0,1140,2,1197.9,1.1,0,0,0,0,0,0,0,0,,71.300003,7,60.5,0,3.7,0,18.799999,,56.099998,4.4000001,0,0,0,0,92.699997,7.3000002,0,0,0,0,,,,,,,60.540001,206257.09,3406.74,.73,.87,.05,5.58,5.58,.37,.46,.81999999,.76999998,.81,.090000004,.94,.01,.07,.61,.24,.02,.39,11,.34483197,matched (3)
41386,2012,41386-2012,PO,BO4,Stg. v. OVO in G'chem en Regio,16401705,1808773,2255181,65277,20684907,.79000002,.090000004,.11,0,769959,769959,59561,869153,452637,556662,70305,100021,2108339,677999,2190121,,2868120,21420,24456,Stg. Openbaar Verenigd Onderw. in Gorinchem en de regio,4207,0,1786,2,2064.3999,1.2,0,0,0,0,0,0,0,0,,93.900002,11.2,73.800003,0,8.8999996,0,24.200001,,55.400002,18.299999,0,0,0,0,75.099998,24.9,0,0,0,0,,,,,,,73.790001,229336.77,3108,.39,.72,.01,1.67,1.67,-.06,.15,.81999999,.77999997,.77999997,.13,.94999999,.01,.09,.28,.13,.03,.07,6,6.7135258,matched (3)
41386,2013,41386-2013,PO,BO4,Stg. v. OVO in G'chem en Regio,16090442,1852385,2383284,164313,20837697,.76999998,.090000004,.11,.0099999998,812037,812037,60638,811341,451223,565653,57177,97654,2043686,705875,2461546,,3167421,25008,31748,Stg. Openbaar Verenigd Onderw. in Gorinchem en de regio,4207,0,1737,2,1987.2,1.1,0,0,0,0,0,0,0,0,,107.6,10.5,88.300003,0,8.8000002,0,19.700001,,59.700001,28.6,0,0,0,0,67.599998,32.400002,0,0,0,0,,,,,,,88.339996,275606.06,3119.9199,.4,.72,.02,1.88,1.88,-.04,.17,.80000001,.75999999,.77999997,.13,.94999999,.01,.08,.32,.12,.03,.1,6,8.3554945,matched (3)
41386,2014,41386-2014,PO,BO4,Stg. v. OVO in G'chem en Regio,16169535,1925796,2343356,338267,21173219,.75999999,.090000004,.11,.02,814767,814767,71398,805149,384160,561767,83595,71811,1977880,718646,2520108,,3238754,19602,19602,Stg. Openbaar Verenigd Onderw. in Gorinchem en de regio,4207,0,1702,2,1885.3,1.1,0,0,0,0,0,0,0,0,,104.1,10.5,85.400002,0,8.1999998,0,19.9,,52.200001,33.099998,0,0,0,0,61.200001,38.799999,0,0,0,0,58,40,2,0,0,0,85.379997,269519.06,3156.5601,.37,.73,-.02,1.86,1.86,-.06,.15,.85000002,.80000001,.77999997,.15000001,.94,.01,.08,.31,.13,.02,.09,6,8.9617844,matched (3)
41386,2015,41386-2015,PO,BO4,Stg. v. OVO in G'chem en Regio,16157999,1972218,2051598,458273,21686409,.75,.090000004,.090000004,.02,814969,814969,81028,8741,373114,648287,74354,106925,2081100,782033,682190,935898,3385205,22688,36240,Stg. Openbaar Verenigd Onderw. in Gorinchem en de regio,4207,0,1679,2,1827.5,1.1,0,0,0,0,0,0,0,0,,103.6,9.8000002,83.5,0,10.3,0,20.1,,48.5,35,0,0,0,0,58.099998,41.900002,0,0,0,0,,,,,,,83.489998,266917.97,3197.1201,.3,.7,-.03,1.63,1.63,-.09,.12,.83999997,.80000001,.77999997,.16,.94999999,0,.08,.29,.1,.02,.07,6,8.8690472,matched (3)
41386,2016,41386-2016,PO,BO4,Stg. v. OVO in G'chem en Regio,16580933,2164494,2060526,1111109,22749915,.73000002,.1,.090000004,.050000001,861368,861368,93423,7947,400965,665537,66149,89764,2107119,672231,675756,978395,3338634,25718,25718,Stg. Openbaar Verenigd Onderw. in Gorinchem en de regio,4207,0,1691,2,1872.8,1.1,0,0,0,0,0,0,0,0,,102.5,9.8000002,83.300003,0,9.5,0,20.299999,,50.099998,33.299999,0,0,0,0,60.099998,39.900002,0,0,0,0,,,,,,,83.309998,275268.13,3304.3401,.3,.7,.01,1.79,1.79,-.06,.12,.81,.77999997,.77999997,.15000001,.95999998,0,.07,.3,.1,.02,.09,6,11.430591,matched (3)
41390,2012,41390-2012,PO,BO5,Stg. Openb. Prim. Ond. Z'meer,12733396,2645553,1745363,284522,17134405,.74000001,.15000001,.1,.02,360764,360764,44015,195852,444160,537646,42149,35386,1489208,354575,730129,404049,1488753,17449,19805,Stg. Openbaar Prim. Onderwijs Zoetermeer,2718,0,3790,3,4131.7002,1.1,0,0,0,0,0,0,0,0,,252.60001,25.4,201.8,0,25.5,0,18.799999,,168.39999,33.400002,0,0,0,0,83.5,16.5,0,0,0,0,,,,,,,201.78999,612917.88,3037.3401,.53,.64,0,1.49,1.49,.11,.17,.93000001,.83999997,.83999997,.029999999,.89999998,.03,.07,.31,.16,0,.06,13,3.717356,matched (3)
41390,2013,41390-2013,PO,BO5,Stg. Openb. Prim. Ond. Z'meer,12739131,2678953,1862517,344246,17346124,.73000002,.15000001,.11,.02,350229,350229,56022,162789,362280,423710,47495,25219,1267515,373800,721677,380966,1476443,17000,17000,Stg. Openbaar Prim. Onderwijs Zoetermeer,2718,0,3845,3,4139,1.1,0,0,0,0,0,0,0,0,,241.3,25.4,192.89999,0,23.1,0,19.9,,151,41.900002,0,0,0,0,78.300003,21.700001,0,0,0,0,,,,,,,192.87,592501.56,3071.95,.58,.6800000000000001,.05,1.97,1.97,.17,.21,.88999999,.81,.85000002,.039999999,.89999998,.03,.06,.36,.17,.01,.11,13,4.5795054,matched (3)
41390,2014,41390-2014,PO,BO5,Stg. Openb. Prim. Ond. Z'meer,12764779,2946574,1814496,391153,17622164,.72000003,.17,.1,.02,352379,352379,72984,261994,415181,343144,34970,32151,1450424,422901,850000,479312,1752213,16976,16976,Stg. Openbaar Prim. Onderwijs Zoetermeer,2718,0,3965,3,4251.7998,1.1,0,0,0,0,0,0,0,0,,255.10001,21.700001,208.3,0,25.1,0,19,,155.60001,52.299999,.40000001,0,0,0,74.699997,25.1,.2,0,0,0,58,40,2,0,0,0,208.34,644408.25,3093.0901,.57,.69,0,2.16,2.16,.17,.22,.91000003,.82999998,.82999998,.050000001,.92000002,.03,.07,.38,.21,.02,.14,13,3.8909659,matched (3)
41390,2015,41390-2015,PO,BO5,Stg. Openb. Prim. Ond. Z'meer,13668739,2992766,1641314,284028,18449561,.74000001,.16,.090000004,.02,349406,349406,160581,292112,317654,436122,44114,13672,1764255,386495,380879,481732,1586359,17000,17000,Stg. Openbaar Prim. Onderwijs Zoetermeer,2718,0,4203,3,4498.2002,1.1,0,0,0,0,0,0,0,0,,267.60001,24,214.8,0,28.9,0,19.6,,157.10001,57.299999,.40000001,0,0,0,73.099998,26.700001,.2,0,0,0,,,,,,,214.75999,665267.44,3097.79,.57,.71,.02,2.28,2.28,.15,.22,.88,.81,.82999998,.050000001,.93000001,.04,.09,.33,.22,0,.15,13,3.6557045,matched (3)
41390,2016,41390-2016,PO,BO5,Stg. Openb. Prim. Ond. Z'meer,14432698,2431703,1650315,388775,19267418,.75,.13,.090000004,.02,429554,429554,274684,74135,227424,366041,33713,60310,1786307,385205,774019,604498,1763722,28047,28047,Stg. Openbaar Prim. Onderwijs Zoetermeer,2718,0,4369,3,4683.7002,1.1,0,0,0,0,0,0,0,0,,282.10001,24.1,218.10001,0,39.900002,0,20,,159,57.700001,1.4,0,0,0,72.900002,26.5,.60000002,0,0,0,,,,,,,218.12,699843.81,3208.48,.57,.74,.03,2.62,2.62,.16,.24,.83999997,.80000001,.82999998,.07,.94999999,.03,.08,.43,.24,.03,.18,13,3.5919707,matched (3)
41396,2012,41396-2012,PO,BO5,LOGOS Stg. Prot. Chr. Onderw.,11558222,2442577,1540405,,15408437,.75,.16,.1,0,557144,557144,198413,59509,226023,265464,36381,26265,952055,920952,454723,638894,2014569,18029,18029,LOGOS Stichting voor Protestant Christelijk Onderwijs,4141,0,2428,2,2563,1.1,0,0,0,0,0,0,0,0,,150.89999,12,129.89999,0,9.1000004,0,18.700001,,103.8,25.1,0,0,0,1,79.900002,19.299999,0,0,0,.80000001,,,,,,,81.040001,238790.98,2946.52,.7,.8100000000000001,0,3.75,3.75,.45,.52,.95999998,.83999997,.81,.090000004,.87,.01,.06,.73,.18,.01,.34,11,6.8963442,matched (3)
