BEVOEGD_GEZAGNUMMER,JAAR,Key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materile vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financile baten(%),Personeelslasten / totaal lasten plus financile lasten(%),Voorzieningen / totaal baten plus financile baten(%),Rijksbijdragen / totaal baten plus financile baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financile baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financile baten,Investeringen inventaris en apparatuur / totaal baten plus financile baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB
69539,2015,69539-2015,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,378,1,402,1.1,0,0,0,0,0,0,0,0,,26,2.8,20.7,0,2.4,0,18.2,,17.2,3.5,0,0,0,0,83.2,16.8,0,0,0,0,,,,,,,20.73,65335.26,3151.56,0.74,0.78,0.01,4.05,4.05,0.35,0.37,0.85,0.76,0.77,0.02,0.89,0.00,0.05,0.50,0.12,0.00,0.33,2,0.070710678
69539,2016,69539-2016,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,395,1,418.4,1.1,0,0,0,0,0,0,0,0,,26.2,2.5,20.9,0,2.8,0,18.9,,16.1,4.8,0,0,0,0,77.1,22.9,0,0,0,0,,,,,,,20.9,69137.59,3307.39,0.68,0.76,-0.11,3.50,3.50,0.24,0.29,0.91,0.85,0.77,0.03,0.93,0.01,0.08,0.43,0.06,0.01,0.25,2,0.212132034
69539,2017,69539-2017,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,361,1,391,1.1,0,0,0,0,0,0,0,0,,28,2.7,20.8,0,4.5,0,17.3,,14.5,6.3,0,0,0,0,69.8,30.2,0,0,0,0,,,,,,,20.84,69138.58,3317.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0.353553391
69643,2012,69643-2012,Vereniging voor Reformatorisch Onderwijs,3351,1,173,1,179.6,1,0,0,0,0,0,0,0,0,,9.4,1.2,7.5,0,0.7,0,23,,5.9,1.6,0,0,0,0,78.7,21.3,0,0,0,0,,,,,,,7.52,21759.73,2892.54,0.62,0.77,-0.01,3.08,3.08,0.14,0.25,0.85,0.80,0.79,0.06,0.93,0.00,0.06,0.41,0.20,0.01,0.20,1,0
69643,2013,69643-2013,Vereniging voor Reformatorisch Onderwijs,3351,1,177,1,183,1,0,0,0,0,0,0,0,0,,9.7,1.2,7.8,0,0.8,0,22.8,,5.2,2.5,0,0,0,0,67.4,32.6,0,0,0,0,,,,,,,7.76,22643.86,2918.06,0.58,0.75,0.05,3.24,3.24,0.20,0.28,0.77,0.71,0.75,0.08,0.93,0.00,0.09,0.48,0.22,0.00,0.27,1,0
69643,2014,69643-2014,Vereniging voor Reformatorisch Onderwijs,3351,1,160,1,164.8,1,0,0,0,0,0,0,0,0,,9.8,1.2,7.7,0,0.9,0,20.8,,5.2,2.5,0,0,0,0,67.1,32.9,0,0,0,0,58,40,2,0,0,0,7.7,22937.87,2979.95,0.63,0.82,0.05,4.11,4.11,0.24,0.32,0.80,0.73,0.77,0.09,0.91,0.00,0.07,0.51,0.27,0.01,0.29,1,0
69643,2015,69643-2015,Vereniging voor Reformatorisch Onderwijs,3351,1,169,1,171.7,1,0,0,0,0,0,0,0,0,,9.7,1.2,7.9,0,0.6,0,21.4,,5.9,2,0,0,0,0,74.7,25.3,0,0,0,0,,,,,,,7.91,23882.55,3018.87,0.59,0.68,0.02,2.40,2.40,0.23,0.33,0.77,0.73,0.74,0.05,0.94,0.00,0.11,0.54,0.28,0.02,0.25,1,0
69643,2016,69643-2016,Vereniging voor Reformatorisch Onderwijs,3351,1,171,1,173.7,1,0,0,0,0,0,0,0,0,,9.9,1.2,7.7,0,1,0,22.1,,5.8,1.9,0,0,0,0,75.1,24.9,0,0,0,0,,,,,,,7.73,24689.47,3193.57,0.75,0.83,0.05,4.03,4.03,0.25,0.37,0.75,0.71,0.75,0.04,0.94,0.01,0.09,0.48,0.32,0.02,0.26,1,0
69643,2017,69643-2017,Vereniging voor Reformatorisch Onderwijs,3351,1,176,1,176.9,1,0,0,0,0,0,0,0,0,,10.7,1.2,8.9,0,0.6,0,19.8,,7,1.9,0,0,0,0,78.3,21.7,0,0,0,0,,,,,,,8.88,27958.15,3149.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0
69669,2012,69669-2012,Vereniging voor Christ. Onderw. Groningen,9735,0,3021,3,3183.6,1.1,0,0,0,0,0,0,0,0,,186.9,21.2,150.9,0,14.8,0,20,,129.3,19.8,1.7,0,0,0,85.7,13.1,1.1,0,0,0,,,,,,,147.38,443449.59,3008.89,0.78,0.81,0.13,3.46,3.46,0.25,0.35,0.94,0.75,0.86,0.01,0.79,0.11,0.06,0.40,0.02,0.02,0.21,10,1.157391704
69669,2013,69669-2013,Vereniging voor Christ. Onderw. Groningen,9735,0,3159,3,3331.5,1.1,0,0,0,0,0,0,0,0,,191.1,21.5,155,0,14.5,0,20.4,,112.4,40.9,1.7,0,0,0,72.5,26.4,1.1,0,0,0,,,,,,,155.04,468145.83,3019.59,0.78,0.80,0.05,3.57,3.57,0.30,0.41,0.87,0.78,0.82,0.01,0.89,0.02,0.06,0.48,0.06,0.01,0.28,10,1.152774431
69669,2014,69669-2014,Vereniging voor Christ. Onderw. Groningen,9735,0,3235,3,3393.1,1,0,0,0,0,0,0,0,0,,197.4,20,163,0,14.4,0,19.9,,110.7,51.5,0.7,0,0,0,67.9,31.6,0.4,0,0,0,58,40,2,0,0,0,162.95,495590.77,3041.35,0.72,0.74,-0.08,2.55,2.55,0.21,0.34,0.92,0.82,0.76,0.01,0.89,0.02,0.13,0.43,0.04,0.03,0.19,10,1.050132267
69669,2015,69669-2015,Vereniging voor Christ. Onderw. Groningen,9735,0,3293,3,3445.4,1,0,0,0,0,0,0,0,0,,203,20.5,166.5,0,16,0,19.8,,111.7,54.1,0.8,0,0,0,67.1,32.5,0.5,0,0,0,,,,,,,166.53,512054.26,3074.87,0.73,0.75,-0.03,2.36,2.36,0.14,0.29,0.92,0.83,0.80,0.01,0.90,0.00,0.08,0.36,0.00,0.04,0.14,10,0.543650214
69669,2016,69669-2016,Vereniging voor Christ. Onderw. Groningen,9735,0,3317,3,3493.4,1.1,0,0,0,0,0,0,0,0,,222.5,17.8,184.4,0,20.3,0,18,,129.6,54,0.8,0,0,0,70.3,29.3,0.4,0,0,0,,,,,,,184.44,583712.74,3164.8,0.69,0.70,-0.02,1.92,1.92,0.11,0.25,0.95,0.82,0.80,0.01,0.86,0.05,0.07,0.33,0.00,0.03,0.10,10,0.825227241
69669,2017,69669-2017,Vereniging voor Christ. Onderw. Groningen,9735,0,3265,3,3444.4,1.1,0,0,0,0,0,0,0,0,,221.5,17.4,183.6,0,20.5,0,17.8,,133.6,49,0.3,0,0,0.8,72.7,26.7,0.2,0,0,0.4,,,,,,,183.6,582617,3173.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,0.693541635
69799,2012,69799-2012,Katholieke Stichting Willibrordus,3262,1,231,1,233.4,1,0,0,0,0,0,0,0,0,,12.8,1,11.2,0,0.6,0,20.6,,8.2,3.1,0,0,0,0,72.8,27.2,0,0,0,0,,,,,,,11.23,33691.2,3000.64,0.91,0.91,-0.01,7.56,7.56,0.69,1.02,0.84,0.79,0.77,0.01,0.93,0.03,0.08,1.08,0.39,0.03,0.65,1,0
69799,2013,69799-2013,Katholieke Stichting Willibrordus,3262,1,241,1,243.4,1,0,0,0,0,0,0,0,0,,15.1,1,13.5,0,0.6,0,17.9,,11.3,2.2,0,0,0,0,83.7,16.3,0,0,0,0,,,,,,,13.48,40226.52,2983.28,0.90,0.91,0.06,7.38,7.38,0.71,1.01,0.80,0.75,0.78,0.01,0.93,0.02,0.07,1.08,0.35,0.02,0.67,1,0
69799,2014,69799-2014,Katholieke Stichting Willibrordus,3262,1,237,1,238.2,1,0,0,0,0,0,0,0,0,,14.1,1,12.2,0,0.9,0,19.4,,9.3,2.9,0,0,0,0,76.2,23.8,0,0,0,0,58,40,2,0,0,0,12.22,37653.83,3081.48,0.90,0.91,-0.02,7.48,7.48,0.69,1.00,0.87,0.82,0.80,0.01,0.94,0.02,0.06,1.07,0.32,0.02,0.65,1,0
69799,2015,69799-2015,Katholieke Stichting Willibrordus,3262,1,231,1,231.9,1,0,0,0,0,0,0,0,0,,13.6,1.8,11.1,0,0.7,0,20.8,,8.4,2.7,0,0,0,0,75.9,24.1,0,0,0,0,,,,,,,11.1,35555.88,3203.43,0.87,0.92,-0.07,7.79,7.79,0.57,0.89,0.88,0.84,0.78,0.04,0.95,0.01,0.09,0.98,0.26,0.03,0.58,1,0
69799,2016,69799-2016,Katholieke Stichting Willibrordus,3262,1,239,1,239.9,1,0,0,0,0,0,0,0,0,,13.6,1.8,11.1,0,0.7,0,21.6,,7.8,3.3,0,0,0,0,70.2,29.8,0,0,0,0,,,,,,,11.06,37522.28,3393.9,0.85,0.92,-0.06,7.99,7.99,0.52,0.81,0.87,0.82,0.78,0.06,0.94,0.01,0.09,0.92,0.18,0.02,0.54,1,0
69799,2017,69799-2017,Katholieke Stichting Willibrordus,3262,1,233,1,233.6,1,0,0,0,0,0,0,0,0,,15.1,1.8,12.1,0,1.1,0,19.2,,8,4.2,0,0,0,0,65.6,34.4,0,0,0,0,,,,,,,12.15,41765.16,3438.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0
69877,2012,69877-2012,Vereniging voor Primair Christelijk Onderwijs H'veen,7902,0,2192,2,2330.6,1.1,0,0,0,0,0,0,0,0,,140.1,12.7,115.1,0,12.2,0,19,,103.6,11.5,0,0,0,0,90,10,0,0,0,0,,,,,,,115.14,353924.45,3073.9,0.68,0.71,-0.01,1.27,1.27,0.13,0.22,0.85,0.84,0.83,0.01,0.98,0.00,0.06,0.32,0.19,0.00,0.02,9,0.657647322
69877,2013,69877-2013,Vereniging voor Primair Christelijk Onderwijs H'veen,7902,0,2283,2,2409.6,1.1,0,0,0,0,0,0,0,0,,137.1,12.7,112.9,0,11.5,0,20.2,,102.1,10.7,0,0,0,0,90.5,9.5,0,0,0,0,,,,,,,112.86,349958.36,3100.92,0.72,0.75,0.05,1.71,1.71,0.16,0.26,0.82,0.81,0.84,0.01,0.99,0.00,0.06,0.34,0.22,0.01,0.06,9,0.637268476
69877,2014,69877-2014,Vereniging voor Primair Christelijk Onderwijs H'veen,7902,0,2319,2,2415.3,1,0,0,0,0,0,0,0,0,,142.7,12,118.6,0,12.1,0,19.6,,105.1,13.5,0,0,0,0,88.6,11.4,0,0,0,0,58,40,2,0,0,0,118.62,371972.1,3135.89,0.73,0.76,0.02,1.62,1.62,0.16,0.28,0.85,0.82,0.84,0.01,0.96,0.00,0.06,0.33,0.24,0.01,0.06,9,0.915150261
69877,2015,69877-2015,Vereniging voor Primair Christelijk Onderwijs H'veen,7902,0,2415,2,2518.2,1,0,0,0,0,0,0,0,0,,139.3,11.9,115.3,0,12.1,0,20.9,,101.8,13.5,0,0,0,0,88.3,11.7,0,0,0,0,,,,,,,115.31,364397.52,3160.16,0.75,0.77,0.02,1.99,1.99,0.18,0.29,0.83,0.82,0.84,0.01,0.99,0.00,0.06,0.34,0.00,0.01,0.09,9,0.915150261
69877,2016,69877-2016,Vereniging voor Primair Christelijk Onderwijs H'veen,7902,0,2356,2,2465.5,1,0,0,0,0,0,0,0,0,,147.4,11.9,123.3,0,12.1,0,19.1,,107.1,16.2,0,0,0,0,86.9,13.1,0,0,0,0,,,,,,,123.29,398110.01,3229.08,0.72,0.74,0.07,1.71,1.71,0.18,0.35,0.79,0.77,0.83,0.01,0.97,0.00,0.07,0.38,0.32,0.02,0.09,9,1.042166547
69877,2017,69877-2017,Vereniging voor Primair Christelijk Onderwijs H'veen,7902,0,2348,2,2445.5,1,0,0,0,0,0,0,0,0,,150.4,11.9,124.7,0,13.8,0,18.8,,100.5,24.2,0,0,0,0,80.6,19.4,0,0,0,0,,,,,,,124.74,400694.25,3212.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,1.145401434
70002,2012,70002-2012,Stichting Kalisto Boeiend Basisonderwijs,3447,0,3962,3,4069.1,1,0,0,0,0,0,0,0,0,,235.6,23.1,188.3,0.5,23.8,0,21,,149.4,38.9,0,0,0,0,79.3,20.7,0,0,0,0,,,,,,,111.09,323637.54,2913.28,0.63,0.80,0.01,3.67,3.67,0.19,0.31,0.87,0.83,0.84,0.09,0.95,0.00,0.06,0.50,0.10,0.02,0.26,14,3.026832385
70002,2013,70002-2013,Stichting Kalisto Boeiend Basisonderwijs,3447,0,3860,3,3968.3,1,0,0,0,0,0,0,0,0,,245.3,22.7,199.3,1,22.4,0,19.4,,151.8,47.4,0,0,0,0,76.2,23.8,0,0,0,0,,,,,,,199.25,615232.47,3087.67,0.65,0.81,0.05,3.98,3.98,0.24,0.35,0.85,0.81,0.84,0.08,0.95,0.01,0.06,0.54,0.13,0.01,0.31,14,2.9190181
70002,2014,70002-2014,Stichting Kalisto Boeiend Basisonderwijs,3447,0,3756,3,3864.3,1,0,0,0,0,0,0,0,0,,242.6,21.8,200,0,20.8,0,18.8,,150,50,0,0,0,0,75,25,0,0,0,0,58,40,2,0,0,0,200.04,627828.35,3138.54,0.66,0.82,0.01,4.40,4.40,0.25,0.36,0.89,0.85,0.84,0.09,0.95,0.00,0.06,0.54,0.13,0.01,0.33,14,3.028247961
70002,2015,70002-2015,Stichting Kalisto Boeiend Basisonderwijs,3447,0,3718,3,3815.5,1,0,0,0,0,0,0,0,0,,237.2,21.2,196.3,0,19.7,0,18.9,,147.8,48.5,0,0,0,0,75.3,24.7,0,0,0,0,,,,,,,196.28,621455.84,3166.24,0.63,0.81,-0.01,4.05,4.05,0.23,0.35,0.87,0.83,0.82,0.10,0.95,0.00,0.07,0.54,0.17,0.02,0.32,14,3.225670842
70002,2016,70002-2016,Stichting Kalisto Boeiend Basisonderwijs,3447,0,3650,3,3735.5,1,0,0,0,0,0,0,0,0,,225.8,21.9,184.8,0,19.1,0,19.8,,137.7,47.1,0,0,0,0,74.5,25.5,0,0,0,0,,,,,,,184.79,609552.68,3298.59,0.57,0.77,-0.04,3.20,3.20,0.18,0.32,0.88,0.86,0.83,0.11,0.97,0.00,0.07,0.54,0.28,0.03,0.28,14,3.76932481
70002,2017,70002-2017,Stichting Kalisto Boeiend Basisonderwijs,3447,0,3553,3,3637.3,1,0,0,0,0,0,0,0,0,,210.6,21,171.7,0,17.8,0,20.7,,126.8,44.9,0,0,0,0,73.9,26.1,0,0,0,0,,,,,,,171.71,568109.46,3308.49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14,3.690889685
70033,2012,70033-2012,Vereniging Jenaplan Stichtsevecht,3628,0,342,1,345.9,1,0,0,0,0,0,0,0,0,,21,1.9,18.3,0,0.8,0,18.7,,16.4,1.9,0,0,0,0,89.7,10.3,0,0,0,0,,,,,,,15.74,40896.94,2598.55,0.30,0.38,0.22,4.33,4.33,0.28,0.30,0.66,0.58,0.73,0.08,0.88,0.08,0.14,0.99,0.21,0.01,0.72,2,0.212132034
70033,2013,70033-2013,Vereniging Jenaplan Stichtsevecht,3628,0,311,1,314.9,1,0,0,0,0,0,0,0,0,,21.9,1.7,19.5,0,0.7,0,15.9,,17.9,1.1,0.6,0,0,0,91.5,5.4,3.1,0,0,0,,,,,,,19.52,53422.61,2736.52,0.41,0.50,0.18,6.64,6.64,0.44,0.51,0.68,0.64,0.77,0.11,0.94,0.00,0.09,1.22,0.42,0.03,0.96,2,0.070710678
70033,2014,70033-2014,Vereniging Jenaplan Stichtsevecht,3628,0,286,1,290.2,1,0,0,0,0,0,0,0,0,,18.9,1.6,16.6,0,0.7,0,17.2,,12.9,3.1,0.6,0,0,0,77.8,18.6,3.6,0,0,0,58,40,2,0,0,0,16.59,46718.45,2816.69,0.45,0.56,0.06,11.06,11.06,0.57,0.64,0.79,0.74,0.78,0.15,0.95,0.00,0.09,1.42,0.54,0.00,1.19,2,2.192031022
70033,2015,70033-2015,Vereniging Jenaplan Stichtsevecht,3628,0,267,1,268.2,1,0,0,0,0,0,0,0,0,,17.4,0.6,16.3,0,0.5,0,16.4,,12.7,3,0.6,0,0,0,77.9,18.4,3.7,0,0,0,,,,,,,16.32,47034.41,2882.01,0.42,0.56,-0.08,6.73,6.73,0.28,0.44,0.84,0.80,0.74,0.14,0.95,0.00,0.12,1.01,0.38,0.06,0.74,2,2.121320344
70033,2016,70033-2016,Vereniging Jenaplan Stichtsevecht,3628,0,266,1,268.7,1,0,0,0,0,0,0,0,0,,18.3,1.1,16.3,0,0.9,0,16.3,,11.5,4.3,0.6,0,0,0,70.2,26.2,3.7,0,0,0,,,,,,,16.33,51012.05,3124.63,0.48,0.64,0.05,6.86,6.86,0.29,0.43,0.78,0.74,0.78,0.14,0.95,0.00,0.08,0.84,0.38,0.01,0.63,2,3.040559159
70033,2017,70033-2017,Vereniging Jenaplan Stichtsevecht,3628,0,256,1,258.7,1,0,0,0,0,0,0,0,0,,15.9,1.9,13.5,0,0.5,0,18.9,,10.3,2.6,0.6,0,0,0,76.4,19.1,4.4,0,0,0,,,,,,,13.54,43691.11,3227.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0.707106781
70085,2012,70085-2012,Stichting Hervormde Scholen voor Basisonderwijs,3905,0,1198,2,1305.7,1.1,0,0,0,0,0,0,0,0,,76.4,5.1,68.8,0,2.5,0,17.4,,50.8,18,0,0,0,0,73.9,26.1,0,0,0,0,,,,,,,68.8,209689.93,3047.96,0.56,0.70,0.01,1.71,1.71,0.05,0.20,0.84,0.82,0.83,0.05,0.97,0.03,0.06,0.33,0.19,0.02,0.07,3,5.244362052
70085,2013,70085-2013,Stichting Hervormde Scholen voor Basisonderwijs,3905,0,1177,2,1279.9,1.1,0,0,0,0,0,0,0,0,,76.1,5.2,68.5,0,2.5,0,17.2,,49.1,19.4,0,0,0,0,71.7,28.3,0,0,0,0,,,,,,,68.46,210054.38,3068.25,0.69,0.79,0.10,2.37,2.37,0.11,0.28,0.83,0.73,0.82,0.04,0.89,0.02,0.07,0.38,0.28,0.06,0.11,3,5.25388745
70085,2014,70085-2014,Stichting Hervormde Scholen voor Basisonderwijs,3905,0,1144,2,1237.3,1.1,0,0,0,0,0,0,0,0,,73.9,5.2,66.7,0,2,0,17.1,,46.6,20.1,0,0,0,0,69.8,30.2,0,0,0,0,58,40,2,0,0,0,66.71,209982.36,3147.7,0.66,0.77,-0.04,1.90,1.90,0.06,0.28,0.87,0.87,0.83,0.05,0.99,0.00,0.06,0.40,0.28,0.02,0.09,3,5.632051136
70085,2015,70085-2015,Stichting Hervormde Scholen voor Basisonderwijs,3905,0,1129,2,1213.6,1.1,0,0,0,0,0,0,0,0,,74,5.1,66.9,0,2,0,16.9,,47.7,19.2,0,0,0,0,71.3,28.7,0,0,0,0,,,,,,,66.85,212951.48,3185.33,0.61,0.78,-0.01,2.34,2.34,0.06,0.25,0.85,0.81,0.81,0.07,0.95,0.01,0.08,0.39,0.25,0.01,0.12,3,4.757099957
70085,2016,70085-2016,Stichting Hervormde Scholen voor Basisonderwijs,3905,0,1120,2,1202.8,1.1,0,0,0,0,0,0,0,0,,75.7,5.1,67.5,0,3.2,0,16.6,,47.9,19.6,0,0,0,0,71,29,0,0,0,0,,,,,,,67.48,225353.79,3339.47,0.61,0.78,0.02,2.57,2.57,0.09,0.26,0.85,0.81,0.82,0.07,0.95,0.00,0.07,0.41,0.26,0.00,0.15,3,4.735328218
70085,2017,70085-2017,Stichting Hervormde Scholen voor Basisonderwijs,3905,0,1167,2,1242.6,1.1,0,0,0,0,0,0,0,0,,76.2,4.8,68.1,0,3.3,0,17.1,,47.6,20.5,0,0,0,0,70,30,0,0,0,0,,,,,,,68.1,223774.92,3285.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,6.085228015
70176,2012,70176-2012,Stichting Christel. Onderwijs Haaglanden,2517,0,8808,3,10543.5,1.2,0,0,0,0,0,0,0,0,,628.7,49.7,508.4,0.5,70.1,0,17.3,,381.5,127,0,0,0,0,75,25,0,0,0,0,,,,,,,322.86,912336.57,2825.79,0.78,0.80,0.05,2.80,2.80,0.42,0.45,0.95,0.80,0.83,0.01,0.84,0.09,0.06,0.58,0.24,0.02,0.20,29,4.248139484
70176,2013,70176-2013,Stichting Christel. Onderwijs Haaglanden,2517,0,8752,3,10330.6,1.2,0,0,0,0,0,0,0,0,,627.6,49.6,513.5,0,64.5,0,17,,369.4,144.1,0,0,0,0,71.9,28.1,0,0,0,0,,,,,,,513.48,1552099.36,3022.68,0.75,0.77,0.06,2.70,2.70,0.46,0.49,0.94,0.79,0.83,0.02,0.83,0.11,0.07,0.64,0.28,0.02,0.24,29,4.175132464
70176,2014,70176-2014,Stichting Christel. Onderwijs Haaglanden,2517,0,8906,3,10363.1,1.2,0,0,0,0,0,0,0,0,,635,49.4,521.7,0.8,63.1,0,17.1,,374.3,147.5,0,0,0,0,71.7,28.3,0,0,0,0,58,40,2,0,0,0,521.26,1598655.26,3066.89,0.80,0.82,0.00,3.13,3.13,0.46,0.50,0.99,0.82,0.81,0.01,0.83,0.11,0.09,0.62,0.29,0.03,0.23,29,4.281682698
70176,2015,70176-2015,Stichting Christel. Onderwijs Haaglanden,2517,0,9052,3,10311.4,1.1,0,0,0,0,0,0,0,0,,623.4,47.5,512.3,0,63.6,0,17.7,,362.3,149.9,0,0,0,0,70.7,29.3,0,0,0,0,,,,,,,512.25,1607856.41,3138.81,0.79,0.82,0.03,2.89,2.89,0.48,0.52,0.98,0.81,0.83,0.02,0.82,0.13,0.07,0.66,0.30,0.03,0.22,29,4.457649454
70176,2016,70176-2016,Stichting Christel. Onderwijs Haaglanden,2517,0,8989,3,10085.8,1.1,0,0,0,0,0,0,0,0,,615.4,47.1,506.5,0,61.8,0,17.7,,350.4,156.1,0,0,0,0,69.2,30.8,0,0,0,0,,,,,,,506.52,1661975.89,3281.19,0.74,0.78,-0.01,2.61,2.61,0.46,0.51,1.01,0.84,0.83,0.03,0.84,0.11,0.07,0.68,0.23,0.02,0.23,29,4.891096352
70176,2017,70176-2017,Stichting Christel. Onderwijs Haaglanden,2517,0,8988,3,9957.9,1.1,0,0,0,0,0,0,0,0,,593.5,46.3,487.5,0,59.7,0,18.4,,333.4,154.1,0,0,0,0,68.4,31.6,0,0,0,0,,,,,,,487.51,1607906,3298.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29,4.886584276
70280,2012,70280-2012,Ver. v. Prot.-Chr. Basisond.,3471,1,147,1,148.5,1,0,0,0,0,0,0,0,0,,10.3,0.8,8,0,1.5,0,18.4,,6.9,1,0,0,0,0,87.2,12.8,0,0,0,0,,,,,,,7.97,22253.04,2791.93,0.83,0.95,0.02,16.21,16.21,1.28,1.39,0.87,0.79,0.78,0.20,0.90,0.03,0.06,1.68,0.42,0.06,1.36,1,0
70280,2013,70280-2013,Ver. v. Prot.-Chr. Basisond.,3471,1,138,1,140.1,1,0,0,0,0,0,0,0,0,,8.6,0.8,7.2,0,0.6,0,19.2,,5.3,1.9,0,0,0,0,74.2,25.8,0,0,0,0,,,,,,,7.17,20548.39,2866.28,0.81,0.94,0.00,14.52,14.52,1.24,1.35,0.85,0.78,0.77,0.23,0.92,0.04,0.08,1.68,0.36,0.02,1.36,1,0
70280,2014,70280-2014,Ver. v. Prot.-Chr. Basisond.,3471,1,129,1,131.4,1,0,0,0,0,0,0,0,0,,9,0.8,7.5,0,0.6,0,17.2,,5.3,2.2,0,0,0,0,70.7,29.3,0,0,0,0,58,40,2,0,0,0,7.49,22129.08,2953.02,0.84,0.95,0.01,18.25,18.25,1.34,1.43,0.84,0.78,0.77,0.19,0.93,0.01,0.07,1.70,0.36,0.00,1.44,1,0
70280,2015,70280-2015,Ver. v. Prot.-Chr. Basisond.,3471,1,136,1,138.1,1,0,0,0,0,0,0,0,0,,7.9,0.8,6.4,0,0.6,0,21.3,,4.6,1.8,0,0,0,0,71.7,28.3,0,0,0,0,,,,,,,6.38,18748.08,2936.82,0.84,0.95,0.05,18.58,18.58,1.35,1.42,0.78,0.74,0.78,0.19,0.95,0.01,0.04,1.69,0.38,0.01,1.46,1,0
