Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
41772,PO,BO4,"St. Talent, Openb. Bas.onderw.",2015,41772-2015,"8,102,896","1,158,664","1,015,645",,"11,267,244",,,,,"291,890","291,890","38,797","300,015","144,909","217,566","15,335","344,798","1,061,420","385,070","200,063","98,149","984,087","23,595","23,595"
41772,PO,BO4,"St. Talent, Openb. Bas.onderw.",2016,41772-2016,"8,079,443","1,540,322","952,403",,"11,109,494",,,,,"277,680","277,680","39,045","352,791","191,234","214,164","7,858","294,898","1,099,990","254,728","208,815","84,945","931,114","22,083","22,083"
41774,PO,BO5,Samen tussen Amstel en IJ Stg.,2012,41774-2012,"21,218,898","4,635,628","2,880,827",,"30,109,112",,,,,"957,555","957,555","53,753","444,113","769,302","736,143","85,482","400,526","2,489,319","842,585","1,340,130","871,965","3,054,680",,
41774,PO,BO5,Samen tussen Amstel en IJ Stg.,2013,41774-2013,"20,379,272","4,333,873","2,966,743",,"27,938,908",,,,,"894,605","894,605","48,167","522,112","580,167","731,476","69,435","304,970","2,256,327","647,333","1,245,426","433,784","2,326,543",,
41774,PO,BO5,Samen tussen Amstel en IJ Stg.,2014,41774-2014,"20,467,986","4,950,583","2,850,800","1,248,491","28,595,515",,,,,"951,544","951,544","51,149","560,225","557,880","828,773","48,029","430,780","2,476,836","629,489","1,442,397","525,576","2,597,462","17,817","40,087"
41774,PO,BO5,Samen tussen Amstel en IJ Stg.,2015,41774-2015,"21,550,409","5,010,654","2,597,262","1,356,617","30,236,676",,,,,"893,427","893,427","48,323","522,882","476,125","1,013,947","50,219","511,913","2,623,409","580,156","1,387,191","502,170","2,469,517","15,579","23,989"
41774,PO,BO5,Samen tussen Amstel en IJ Stg.,2016,41774-2016,"22,674,523","5,127,236","2,573,686","1,215,475","31,499,164",,,,,"712,655","712,655","47,623","982,809","550,619","943,953","15,309","415,252","2,955,565","623,617","1,504,175","590,610","2,718,402","13,945","21,387"
41775,PO,BO6,Stichting BOOR,2012,41775-2012,"149,437,230","17,094,163","19,963,734","6,932,800","203,249,066",,,,,"3,384,618","3,384,618","590,396","6,961,074","5,651,735","5,475,756","577,267","2,140,217","21,396,445","16,479,050","6,074,027","4,594,459","27,147,536","310,525","564,121"
41775,PO,BO6,Stichting BOOR,2013,41775-2013,"140,531,000","19,560,000","20,753,000","5,512,000","199,239,000",,,,,"4,395,000","4,395,000","801,000","5,351,000","5,309,000","5,553,000","457,000","2,493,000","19,964,000","16,343,000","6,330,000","5,128,000","27,801,000","166,980","332,363"
41775,PO,BO6,Stichting BOOR,2014,41775-2014,"141,320,000","21,888,000","20,482,000","5,424,000","198,242,000",,,,,"4,148,000","4,148,000","686,000","3,959,000","4,667,000","5,128,000","384,000","1,630,000","16,454,000","13,985,000","6,069,000","4,390,000","24,444,000","84,700","88,935"
41775,PO,BO6,Stichting BOOR,2015,41775-2015,"142,688,000","22,562,000","17,691,000","6,527,000","198,139,000",,,,,"4,621,000","4,621,000","915,000","5,403,000","3,744,000","5,174,000","161,000","1,183,000","16,580,000","14,527,000","1,433,000","4,250,000","25,004,000","111,300,000","168,000,000"
41775,PO,BO6,Stichting BOOR,2016,41775-2016,"146,590,000","23,117,000","17,254,000","9,933,000","204,132,000",,,,,"4,354,000","4,354,000","788,000","7,809,000","4,035,000","4,856,000","141,000","700,000","18,329,000","15,776,000","1,917,000","3,767,000","26,224,000","131,890,000","187,496,000"
41777,PO,BO5,Sticht. Onderwijsgroep Primus,2012,41777-2012,"4,416,616","972,029","600,623","39,995","5,896,755",,,,,"194,266","194,266","28,689","60,819","129,542","138,022","19,425","29,955","459,815","257,322","268,003","86,819","612,144","18,493","18,493"
41777,PO,BO5,Sticht. Onderwijsgroep Primus,2013,41777-2013,"4,248,291","807,422","571,486","52,538","5,563,509",,,,,"213,266","213,266","10,522","52,341","148,059","147,136","18,148","37,072","466,641","266,202","305,663","79,886","651,751","14,218","14,218"
41777,PO,BO5,Sticht. Onderwijsgroep Primus,2014,41777-2014,"3,576,708","845,301","531,921","936,830","5,952,408",,,,,"220,256","220,256","14,794","74,141","165,193","139,214","18,546","27,866","512,534","269,345","346,016","139,905","755,266","14,132","14,132"
41777,PO,BO5,Sticht. Onderwijsgroep Primus,2015,41777-2015,"3,720,469","823,402","467,807",,"5,997,873",,,,,"200,873","200,873","11,193","63,074","93,603","133,183","16,726","84,476","528,701","321,712","1,667","84,144","723,787","11,046","12,364"
41777,PO,BO5,Sticht. Onderwijsgroep Primus,2016,41777-2016,"3,530,126","771,903","419,516","858,518","5,546,016",,,,,"313,227","313,227","7,187","37,482","109,003","124,888","17,910","90,241","475,161","160,536","3,390","124,160","612,835","16,391","26,374"
41778,PO,BO4,Stg. Samen Onderw. Maken (SOM),2012,41778-2012,"5,198,793",,,,"5,110,105",,,,,"218,813","218,813","25,560","53,692","105,956","156,526","22,845","55,415","520,779","216,450","270,481","133,092","620,023","9,000","11,000"
41778,PO,BO4,Stg. Samen Onderw. Maken (SOM),2013,41778-2013,"5,074,386",,,,"5,053,181",,,,,"212,614","212,614","14,489","67,298","123,838","160,658","20,495","46,428","524,436","220,985","248,057","250,923","719,965","7,260","13,431"
41778,PO,BO4,Stg. Samen Onderw. Maken (SOM),2014,41778-2014,"3,688,415","599,082","709,623",,"5,117,950",,,,,"183,360","183,360","14,773","61,394","116,460","170,982","21,460","33,879","530,733","195,873","243,962","277,846","717,681","7,260","10,467"
41778,PO,BO4,Stg. Samen Onderw. Maken (SOM),2015,41778-2015,"3,944,478","441,372","446,787","33,197","5,341,362",,,,,"178,154","178,154","16,382","58,988","102,753","171,122","21,150","32,872","533,357","120,698","228,867","202,010","551,575","10,602","10,602"
41778,PO,BO4,Stg. Samen Onderw. Maken (SOM),2016,41778-2016,"3,786,074","482,388","436,540","33,322","5,268,026",,,,,"179,822","179,822","21,852","73,036","117,827","173,258","23,792","34,720","630,806","113,767","218,711","269,331","601,809","8,333","8,333"
41779,PO,BO5,St. Openb. Pr. Ond. Slochteren,2012,41779-2012,"3,581,827","739,272","499,609","118,459","4,718,378",,,,,"138,327","138,327","45,329","151,842","99,163","131,835","8,682","12,961","449,812","173,202","216,518","65,322","455,042",,
41779,PO,BO5,St. Openb. Pr. Ond. Slochteren,2013,41779-2013,"3,557,995","732,551","530,061","31,192","4,799,337",,,,,"166,326","166,326","46,925","121,485","93,677","130,276","12,772","71,645","476,780","134,702","242,993","74,394","452,089",,
41779,PO,BO5,St. Openb. Pr. Ond. Slochteren,2014,41779-2014,"3,482,822","795,350","502,925","207,616","4,755,272",,,,,"130,747","130,747","48,098","120,466","76,267","124,015","15,781","16,818","426,445","164,888","232,684","34,880","432,452",,
41779,PO,BO5,St. Openb. Pr. Ond. Slochteren,2015,41779-2015,"3,584,428","778,302","450,015","85,882","4,633,512",,,,,"132,090","132,090","49,000","150,864","78,398","146,052","12,010","11,797","518,121","169,141","220,870","37,422","427,433","6,491","6,491"
41779,PO,BO5,St. Openb. Pr. Ond. Slochteren,2016,41779-2016,"3,553,403","765,880","411,695","168,305","4,764,919",,,,,"129,368","129,368","15,128","127,506","76,182","147,629","16,175","19,082","501,702","241,802",,"62,656","439,032","5,770","6,770"
41780,PO,BO6,Scholengroep Opron,2012,41780-2012,"13,398,631","2,689,399","1,840,019","296,258","17,656,657",,,,,"383,661","383,661","29,860","402,417","474,646","515,113","73,359","88,011","1,583,406","528,588","661,388","122,959","1,312,935",,
41780,PO,BO6,Scholengroep Opron,2013,41780-2013,"12,904,784","2,702,593","1,922,515","321,575","17,180,689",,,,,"372,374","372,374","30,524","163,926","483,667","543,375","59,451","54,403","1,552,046","503,945","616,885","175,405","1,296,235","13,500","13,500"
41780,PO,BO6,Scholengroep Opron,2014,41780-2014,"12,597,585","2,852,298","1,797,860","710,237","17,131,367",,,,,"351,377","351,377","30,715","250,786","489,126","524,729","47,361","18,767","1,569,884","440,229","705,561","174,636","1,320,426","20,449","20,449"
41780,PO,BO6,Scholengroep Opron,2015,41780-2015,"12,144,837","2,607,861","1,436,241","1,539,579","17,541,355",,,,,"364,683","364,683","34,745","174,918","356,855","464,572","59,663","78,808","1,460,561","507,450","707,814","191,408","1,406,672","19,919","19,919"
41780,PO,BO6,Scholengroep Opron,2016,41780-2016,"11,571,547","2,519,474","1,355,151","1,624,369","17,154,177",,,,,"377,620","377,620","31,161","179,679","380,992","427,301","27,400","67,733","1,514,266","370,859","688,475","258,626","1,317,960","18,870","18,870"
41781,PO,BO5,St. Openbaar Onderw. ad Amstel,2012,41781-2012,"24,084,036","2,626,586","3,048,453","1,380,139","31,611,397",,,,,"707,068","707,068","193,430","1,062,613","532,661","854,258","33,355","146,163","3,358,902","898,712","2,030,078",,"2,928,790","26,525","52,031"
41781,PO,BO5,St. Openbaar Onderw. ad Amstel,2013,41781-2013,"24,370,269","2,780,148","3,299,350","1,712,639","32,585,531",,,,,"741,088","741,088","202,767","1,389,958","598,955","951,197","28,201","112,791","3,824,745","967,614","2,101,668",,"3,069,282","25,525","51,286"
41781,PO,BO5,St. Openbaar Onderw. ad Amstel,2014,41781-2014,"24,714,441","3,015,915","3,279,035","1,772,496","33,184,876",,,,,"774,932","774,932","219,900","1,083,362","592,533","934,669","34,619","109,715","3,520,265","1,014,376","2,130,161",,"3,144,537","21,102","52,255"
41781,PO,BO5,St. Openbaar Onderw. ad Amstel,2015,41781-2015,"25,494,028","3,270,230","2,919,167","1,958,378","34,291,202",,,,,"797,351","797,351","441,930","2,290,789","551,629","989,574","28,514","78,094","4,380,530","899,639","2,107,194",,"3,006,833","11,774","37,153"
41781,PO,BO5,St. Openbaar Onderw. ad Amstel,2016,41781-2016,"32,262,319",,,"2,150,891","35,049,669",,,,,"758,532","758,532","363,179","1,582,593","611,907","1,044,095","22,946","77,717","3,702,437","966,292","2,119,378",,"3,085,670","18,660","37,840"
41782,PO,BO6,Stichting De Waarden,2012,41782-2012,"10,792,136","2,394,519","1,483,601",,"14,263,086",,,,,"446,297","446,297","123,942","56,854","263,595","175,658","50,708","40,935","714,460","361,197","641,470","358,599","1,361,266",,
41782,PO,BO6,Stichting De Waarden,2013,41782-2013,"10,705,211","2,326,877","1,583,340","61,507","14,141,164",,,,,"434,883","434,883","108,306","38,649","297,067","168,247","45,247","255,786","913,302","347,382","651,190","246,422","1,244,994","14,677","14,677"
41782,PO,BO6,Stichting De Waarden,2014,41782-2014,"10,714,955","2,497,199","1,543,469","56,381","14,174,273",,,,,"440,307","440,307","104,020","512,318","260,582","184,030","49,478","34,455","1,145,328","389,621","687,804","233,749","1,311,174",,
41782,PO,BO6,Stichting De Waarden,2015,41782-2015,"10,769,036","2,435,058","1,367,117","79,837","14,027,993",,,,,"417,134","417,134","97,454","322,373","306,370","168,214","54,862","2,225","951,698","438,282","654,504","372,295","1,465,081","22,100","41,634"
41782,PO,BO6,Stichting De Waarden,2016,41782-2016,"10,554,558","2,351,507","1,238,513","197,587","13,882,655",,,,,"528,053","528,053","106,374","354,511","329,997","157,984","49,564","6,459","1,004,889","405,204","670,616","174,995","1,250,815","46,400","56,543"
41785,PO,BO5,St. Openb. Ond. Hof van Twente,2012,41785-2012,"4,894,043","1,008,746","689,427","193,125","6,464,350",,,,,"240,043","240,043","3,788","138,656","164,453","191,087","15,017","2,481","515,482","154,371","106,789","321,056","582,216","5,204","5,204"
41785,PO,BO5,St. Openb. Ond. Hof van Twente,2013,41785-2013,"4,598,378","980,611","697,265","265,679","6,370,755",,,,,"185,441","185,441","4,282","98,730","168,191","196,366","9,578","9,471","486,618","146,261","80,024","284,128","510,413","4,679","5,193"
41785,PO,BO5,St. Openb. Ond. Hof van Twente,2014,41785-2014,"4,406,154","1,025,792","646,379","213,258","6,081,099",,,,,"172,535","172,535","5,067","115,300","126,314","198,302","18,639",664,"464,286","149,624","90,568","357,000","597,192","4,106","4,106"
41785,PO,BO5,St. Openb. Ond. Hof van Twente,2015,41785-2015,"4,437,255","996,344","553,060","20,581","5,918,846",,,,,"160,769","160,769","3,869","99,605","122,132","198,321","19,349","3,380","446,656","167,184","106,682","208,236","615,847","5,043","5,043"
41785,PO,BO5,St. Openb. Ond. Hof van Twente,2016,41785-2016,"4,489,150","1,027,630","525,020","19,260","5,924,940",,,,,"154,780","154,780","3,960","130,070","126,790","199,260","18,960","1,100","480,140","172,370","101,420","231,510","651,810","5,260","5,260"
41787,PO,BO6,Stichting Accent,2012,41787-2012,"11,226,973","1,530,608","1,448,267","116,956","14,366,851",,,,,"478,355","478,355","5,607","134,161","269,907","310,596","28,403","75,980","969,669","271,970","867,011","320,462","1,459,443","15,536","15,536"
41787,PO,BO6,Stichting Accent,2013,41787-2013,"10,531,179","1,946,307","1,561,746","256,335","14,443,634",,,,,"498,158","498,158","5,708","125,508","336,821","328,025","29,687","29,857","1,000,606","253,165","857,920","333,731","1,444,816","12,221","12,221"
41787,PO,BO6,Stichting Accent,2014,41787-2014,"10,455,567","1,660,358","1,502,944","280,508","14,386,970",,,,,"583,357","583,357","6,687","163,877","309,353","344,203","23,087","-2,171","1,052,539","246,280","849,301","251,657","1,347,238","16,638","16,638"
41787,PO,BO6,Stichting Accent,2015,41787-2015,"10,473,145","1,265,533","1,283,081","487,254","14,396,623",,,,,"597,857","597,857","8,602","179,933","247,131","395,665","29,046","54,266","1,314,643","249,056","202,349","311,872","1,415,381","6,513","7,510"
41787,PO,BO6,Stichting Accent,2016,41787-2016,"10,961,672","1,754,856","1,262,960","482,716","14,901,869",,,,,"683,202","683,202","7,207","193,692","264,890","391,229","26,942","57,773","1,341,733","237,597","179,029","283,029","1,295,798","7,804","8,954"
41792,PO,BO4,Stg. ROBO IJsselstein & N'gein,2012,41792-2012,"7,392,746","1,513,353","1,002,181","13,715","9,593,373",,,,,"269,243","269,243","48,407","229,805","168,891","261,087","5,390","71,751","915,331","337,477","307,500","326,990","971,967","16,022","16,022"
41792,PO,BO4,Stg. ROBO IJsselstein & N'gein,2013,41792-2013,"7,296,925","1,522,750","1,065,642","11,125","9,743,224",,,,,"280,682","280,682","50,104","215,960","132,827","261,942","5,673","60,843","885,723","336,788","391,141","412,829","1,140,758","15,198","15,198"
41792,PO,BO4,Stg. ROBO IJsselstein & N'gein,2014,41792-2014,"7,816,558","1,812,389","1,108,596","8,940","10,489,324",,,,,"302,733","302,733","77,291","266,206","141,644","293,543","13,310","172,282","1,094,275","318,054","333,662","460,129","1,111,845","13,951","13,951"
41792,PO,BO4,Stg. ROBO IJsselstein & N'gein,2015,41792-2015,"8,037,569","1,811,456","964,365","10,913","10,356,765",,,,,"393,191","393,191","89,105","261,695","130,650","282,477","7,300","14,146","1,112,374","272,128","341,766","292,406","906,300","13,461","13,461"
41792,PO,BO4,Stg. ROBO IJsselstein & N'gein,2016,41792-2016,"7,484,249","1,027,684","867,214","30,952","9,935,862",,,,,"420,129","420,129","95,799","129,630","130,196","342,942","15,083","73,170","1,182,820","212,789","302,149","304,667","819,605","15,000","15,000"
41794,PO,BO4,Stg. Delta De Bilt Prim. Ond.,2012,41794-2012,"7,147,708","1,541,855","957,265","5,060","9,669,231",,,,,"303,229","303,229","10,408","116,045","165,038","295,754","20,069","9,230","685,544","164,556","432,227","234,663","831,446","8,265","8,265"
41794,PO,BO4,Stg. Delta De Bilt Prim. Ond.,2013,41794-2013,"7,321,952","1,550,952","1,039,722","6,664","9,873,674",,,,,"327,982","327,982","7,771","102,855","245,246","259,944","20,814","4,869","740,499","188,031","447,559","517,342","1,152,932","15,619","15,619"
41794,PO,BO4,Stg. Delta De Bilt Prim. Ond.,2014,41794-2014,"7,253,885","1,733,132","1,023,172","11,965","9,948,623",,,,,"348,227","348,227","40,000","108,409","216,534","260,333","15,310","-1,461","741,125","183,212","435,249","230,195","848,656","15,972","15,972"
41794,PO,BO4,Stg. Delta De Bilt Prim. Ond.,2015,41794-2015,"7,361,560","1,521,793","891,144","10,757","9,719,619",,,,,"336,510","336,510","95,668","118,048","187,625","262,314","16,402","8,096","953,403","187,138","433,653","234,709","855,500","16,976","18,247"
41794,PO,BO4,Stg. Delta De Bilt Prim. Ond.,2016,41794-2016,"7,568,235","1,015,135","858,799","10,851","9,961,804",,,,,"341,490","341,490","21,945","139,820","202,440","304,235","20,301","8,577","962,568","188,547","489,349","353,963","1,031,859","19,033","19,033"
41797,PO,BO5,St. Kath. Ond. Echt-Maasbracht,2012,41797-2012,"5,074,504","54,990","37,371","76,875","5,010,789",,,,,"105,715","105,715","4,606","60,493","115,827","157,009","13,589","4,258","380,871","280,354","272,745","84,892","637,991","7,650","7,650"
41797,PO,BO5,St. Kath. Ond. Echt-Maasbracht,2013,41797-2013,"5,102,820","48,262","34,575","71,838","4,938,458",,,,,"103,966","103,966","1,828","37,189","114,176","156,824","11,431","29,482","362,430","233,104","269,699","116,369","619,172","9,378","9,378"
41797,PO,BO5,St. Kath. Ond. Echt-Maasbracht,2014,41797-2014,"5,156,166","60,213","32,302","83,463","4,964,580",,,,,"104,430","104,430","1,839","54,246","80,055","152,054","9,838","48,761","399,293","258,259","253,750","63,871","575,880","14,423","14,423"
41797,PO,BO5,St. Kath. Ond. Echt-Maasbracht,2015,41797-2015,"4,853,687","48,680","26,421","25,124","4,794,713",,,,,"108,124","108,124","1,864","43,504","81,187","134,094","9,221","31,196","463,883","198,598","85,322","131,806","548,716","15,361","17,297"
41797,PO,BO5,St. Kath. Ond. Echt-Maasbracht,2016,41797-2016,"3,517,705","777,437","424,814","10,719","4,633,122",,,,,"109,976","109,976","31,771","47,780","79,171","133,229","10,128","69,459","489,969","192,418","255,072","97,977","545,467","13,207","13,207"
41799,PO,BO1,Stichting Lerend Leven,2012,41799-2012,"266,848","29,863","23,635","7,526","341,239",,,,,"12,550","12,550",,"7,115","28,785","27,433","3,184",391,"66,908","14,033","19,992","13,591","47,616","3,227","3,227"
41799,PO,BO1,Stichting Lerend Leven,2013,41799-2013,"279,827","31,491","35,486","4,992","358,049",,,,,"8,180","8,180",333,"2,778","21,852","22,356",753,"1,945","50,017","6,215","18,911","17,011","42,137",,
41799,PO,BO1,Stichting Lerend Leven,2014,41799-2014,"316,667","36,477","38,033","4,769","411,209",,,,,"14,358","14,358",,"2,081","18,390","13,944",790,"1,253","36,458","13,873","24,362","30,002","68,237",,
41799,PO,BO1,Stichting Lerend Leven,2015,41799-2015,"344,651","39,222","33,644","11,472","423,814",,,,,"16,873","16,873",,,"25,601","17,038","2,649","6,089","58,769","11,085","2,896","42,909","66,942",,
41799,PO,BO1,Stichting Lerend Leven,2016,41799-2016,"326,222","40,322","32,899","19,256","400,635",,,,,"16,049","16,049",,"1,597","22,419","11,399","1,742","8,581","53,130","11,480","19,029","23,325","53,834","3,933","3,933"
