,ONDERWIJSSECTOR,JAAR,BEVOEGD_GEZAGNUMMER,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Bevoegd Gezag,Sector,Groepering,Naam,Jaar,ImmateriÃ«le vaste activa,MateriÃ«le vaste activa,FinanciÃ«le vaste activa,Totaal van vaste activa,Voorraden,Vorderingen,Effecten (kortlopend),Liquide middelen,Totaal van vlottende activa,Totaal van activa,Eigen vermogen,Voorzieningen,Langlopende schulden,Kortlopende schulden,Totaal van passiva
2894,1,2013,41574,Stichting openbaar onderwijs Marenland,9901,0,2925,3,3151.5,1.1,0.0,0.0,0,0,0,0,0,0,,197.1,26.5,162.4,0.0,8.2,0.0,18.0,,112.8,49.6,0.0,0.0,0.0,0.0,69.5,30.5,0.0,0.0,0.0,0.0,,,,,,,162.35,527172.09,3247.08,41574,PO,BO6,Stg. Openb. Onderw. Marenland,2013,,1.841.507,,1.841.507,,1.347.899,,4.893.922,6.241.821,8.083.328,4.739.601,783.036,,2.560.691,8.083.328
2895,1,2014,41574,Stichting openbaar onderwijs Marenland,9901,0,2822,3,3032.3,1.1,0.0,0.0,0,0,0,0,0,0,,194.3,25.8,159.3,0.0,9.2,0.0,17.7,,110.5,48.8,0.0,0.0,0.0,0.0,69.4,30.6,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,159.32,525153.22,3296.28,41574,PO,BO6,Stg. Openb. Onderw. Marenland,2014,,2.288.322,,2.288.322,,1.418.058,,3.948.857,5.366.915,7.655.237,4.538.285,742.753,,2.374.199,7.655.237
2896,1,2015,41574,Stichting openbaar onderwijs Marenland,9901,0,2702,3,2895.2,1.1,0.0,0.0,0,0,0,0,0,0,,195.3,26.3,160.9,0.0,8.1,0.0,16.8,,104.4,56.6,0.0,0.0,0.0,0.0,64.8,35.2,0.0,0.0,0.0,0.0,,,,,,,160.94,539285.22,3350.93,41574,PO,BO6,Stg. Openb. Onderw. Marenland,2015,,2.194.016,4.950,2.198.966,,1.428.807,,4.349.336,5.778.143,7.977.109,5.440.145,239.930,,2.297.034,7.977.109
2897,1,2016,41574,Stichting openbaar onderwijs Marenland,9901,0,2623,3,2797.3,1.1,0.0,0.0,0,0,0,0,0,0,,200.2,22.8,165.0,0.0,12.4,0.0,15.9,,108.6,56.4,0.0,0.0,0.0,0.0,65.8,34.2,0.0,0.0,0.0,0.0,,,,,,,164.99,565494.35,3427.54,41574,PO,BO6,Stg. Openb. Onderw. Marenland,2016,,2.058.545,13.500,2.072.045,,1.520.836,,4.624.796,6.145.632,8.217.677,5.856.500,240.916,,2.120.261,8.217.677
2898,1,2012,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,5078,3,6749.9,1.3,0.0,0.0,0,0,0,0,0,0,,402.5,24.6,332.0,0.0,45.9,0.0,15.3,,298.5,32.6,0.9,0.0,0.0,0.0,89.9,9.8,0.3,0.0,0.0,0.0,,,,,,,332.02,1020001.42,3072.11,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2012,,3.189.057,,3.189.057,,3.811.182,,7.924.664,11.735.846,14.924.903,7.807.719,2.562.292,,4.554.892,14.924.903
2899,2,2012,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,155,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,30.5,2.2,23.0,0.0,5.3,0.0,6.7,,0.0,22.0,1.0,0.0,0.0,0.0,0.0,95.6,4.4,0.0,0.0,0.0,,,,,,,22.97,76569.36,3332.84,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2012,,3.189.057,,3.189.057,,3.811.182,,7.924.664,11.735.846,14.924.903,7.807.719,2.562.292,,4.554.892,14.924.903
2900,1,2013,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,5006,3,6569.3,1.3,0.0,0.0,0,0,0,0,0,0,,415.5,25.0,341.5,0.6,48.3,0.0,14.7,,303.8,37.7,0.0,0.0,0.0,0.0,89.0,11.0,0.0,0.0,0.0,0.0,,,,,,,341.53,1050862.53,3076.92,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2013,,2.784.256,,2.784.256,,2.187.088,,12.580.550,14.767.638,17.551.894,9.179.562,3.594.373,,4.777.959,17.551.894
2901,2,2013,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,144,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,28.3,2.2,20.2,0.0,5.9,0.0,7.1,,0.0,17.2,3.0,0.0,0.0,0.0,0.0,85.1,14.9,0.0,0.0,0.0,,,,,,,20.2,67980.18,3365.74,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2013,,2.784.256,,2.784.256,,2.187.088,,12.580.550,14.767.638,17.551.894,9.179.562,3.594.373,,4.777.959,17.551.894
2902,1,2014,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,4959,3,6350.4,1.3,0.0,0.0,0,0,0,0,0,0,,396.2,20.7,328.4,0.6,46.6,0.0,15.1,,276.5,51.8,0.0,0.0,0.0,0.0,84.2,15.8,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,328.37,1027125.3,3127.98,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2014,,2.136.529,,2.136.529,,2.523.637,,12.706.535,15.230.172,17.366.701,10.055.713,3.175.840,,4.135.148,17.366.701
2903,2,2014,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,153,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,25.6,2.2,18.0,0.0,5.4,0.0,8.5,,0.0,15.4,2.6,0.0,0.0,0.0,0.0,85.4,14.6,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,0.0,18.03,61838.08,3428.84,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2014,,2.136.529,,2.136.529,,2.523.637,,12.706.535,15.230.172,17.366.701,10.055.713,3.175.840,,4.135.148,17.366.701
2904,1,2015,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,4888,3,6142.6,1.3,0.0,0.0,0,0,0,0,0,0,,401.5,22.5,329.3,2.1,47.5,0.0,14.8,,275.4,53.9,0.0,0.0,0.0,0.0,83.6,16.4,0.0,0.0,0.0,0.0,,,,,,,329.32,1033471.0,3138.24,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2015,,2.299.566,,2.299.566,,2.183.816,,14.769.566,16.953.382,19.252.948,11.263.221,3.237.005,,4.752.722,19.252.948
2905,2,2015,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,147,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,27.7,2.2,18.8,0.0,6.7,0.0,7.8,,0.8,10.9,7.1,0.0,0.0,0.0,4.3,58.0,37.7,0.0,0.0,0.0,,,,,,,18.79,65448.77,3482.39,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2015,,2.299.566,,2.299.566,,2.183.816,,14.769.566,16.953.382,19.252.948,11.263.221,3.237.005,,4.752.722,19.252.948
2906,1,2016,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,5004,3,6177.0,1.2,0.0,0.0,0,0,0,0,0,0,,402.1,20.8,326.0,2.0,53.4,0.0,15.3,,261.3,64.7,0.0,0.0,0.0,0.0,80.2,19.8,0.0,0.0,0.0,0.0,,,,,,,326.02,1052457.8,3228.2,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2016,,3.056.560,22.800,3.079.360,,2.215.754,,13.434.569,15.650.323,18.729.683,10.262.605,3.551.264,,4.915.814,18.729.683
2907,2,2016,41579,Sticht. Openbaar Basisonderw. Westelijke Tuinsteden,1064,0,147,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,26.8,2.2,15.6,0.6,8.5,0.0,9.5,,0.0,8.5,7.1,0.0,0.0,0.0,0.0,54.6,45.4,0.0,0.0,0.0,,,,,,,15.55,57767.59,3714.55,41579,PO,BO5,Stg. OBO Westelijke Tuinsteden,2016,,3.056.560,22.800,3.079.360,,2.215.754,,13.434.569,15.650.323,18.729.683,10.262.605,3.551.264,,4.915.814,18.729.683
2908,1,2012,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,2974,3,3042.4,1.0,0.0,0.0,0,0,0,0,0,0,,165.1,13.6,124.9,0.0,26.6,0.0,23.8,,109.6,15.4,0.0,0.0,0.0,0.0,87.7,12.3,0.0,0.0,0.0,0.0,,,,,,,124.95,386995.11,3097.29,41580,PO,BO5,"AmstelWijs, stichting",2012,,2.060.857,,2.060.857,,887.021,,3.860.094,4.747.115,6.807.972,2.678.898,1.617.452,,2.511.622,6.807.972
2909,2,2012,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,210,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,31.3,3.4,17.7,0.0,10.2,0.0,11.9,,0.0,16.7,1.0,0.0,0.0,0.0,0.0,94.2,5.8,0.0,0.0,0.0,,,,,,,17.7,59920.81,3386.2,41580,PO,BO5,"AmstelWijs, stichting",2012,,2.060.857,,2.060.857,,887.021,,3.860.094,4.747.115,6.807.972,2.678.898,1.617.452,,2.511.622,6.807.972
2910,1,2013,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,3002,3,3076.7,1.0,0.0,0.0,0,0,0,0,0,0,,176.6,14.4,141.3,0.0,20.8,0.0,21.2,,115.1,26.2,0.0,0.0,0.0,0.0,81.4,18.6,0.0,0.0,0.0,0.0,,,,,,,141.32,439827.56,3112.33,41580,PO,BO5,"AmstelWijs, stichting",2013,,1.939.363,,1.939.363,,1.038.762,,4.580.007,5.618.769,7.558.132,3.586.875,1.449.734,,2.521.523,7.558.132
2911,2,2013,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,221,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,34.8,3.1,23.2,0.0,8.5,0.0,9.5,,0.0,21.2,2.0,0.0,0.0,0.0,0.0,91.4,8.6,0.0,0.0,0.0,,,,,,,23.16,77988.39,3368.06,41580,PO,BO5,"AmstelWijs, stichting",2013,,1.939.363,,1.939.363,,1.038.762,,4.580.007,5.618.769,7.558.132,3.586.875,1.449.734,,2.521.523,7.558.132
2912,1,2014,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,3031,3,3116.5,1.0,0.0,0.0,0,0,0,0,0,0,,185.8,15.7,147.1,1.3,21.8,0.0,20.6,,94.3,52.8,0.0,0.0,0.0,0.0,64.1,35.9,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,147.06,465084.61,3162.62,41580,PO,BO5,"AmstelWijs, stichting",2014,,2.137.605,,2.137.605,,1.189.967,,3.563.971,4.753.938,6.891.543,3.152.101,1.210.928,,2.528.514,6.891.543
2913,2,2014,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,215,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,36.4,3.2,24.7,0.0,8.5,0.0,8.7,,0.0,22.7,2.0,0.0,0.0,0.0,0.0,91.9,8.1,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,0.0,24.66,83156.27,3371.76,41580,PO,BO5,"AmstelWijs, stichting",2014,,2.137.605,,2.137.605,,1.189.967,,3.563.971,4.753.938,6.891.543,3.152.101,1.210.928,,2.528.514,6.891.543
2914,1,2015,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,3033,3,3114.9,1.0,0.0,0.0,0,0,0,0,0,0,,181.8,16.9,138.8,0.0,26.2,0.0,21.9,,86.5,52.3,0.0,0.0,0.0,0.0,62.3,37.7,0.0,0.0,0.0,0.0,,,,,,,138.79,439385.05,3165.77,41580,PO,BO5,"AmstelWijs, stichting",2015,,2.341.601,,2.341.601,,1.135.930,,2.747.051,3.882.981,6.224.582,2.506.823,922.652,,2.795.107,6.224.582
2915,2,2015,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,199,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,30.4,1.0,22.2,0.0,7.2,0.0,9.0,,0.0,18.3,3.9,0.0,0.0,0.0,0.0,82.5,17.5,0.0,0.0,0.0,,,,,,,22.2,74676.21,3363.46,41580,PO,BO5,"AmstelWijs, stichting",2015,,2.341.601,,2.341.601,,1.135.930,,2.747.051,3.882.981,6.224.582,2.506.823,922.652,,2.795.107,6.224.582
2916,1,2016,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,2985,3,3059.1,1.0,0.0,0.0,0,0,0,0,0,0,,177.4,16.2,139.1,0.0,22.0,0.0,21.5,,88.0,51.1,0.0,0.0,0.0,0.0,63.3,36.7,0.0,0.0,0.0,0.0,,,,,,,139.12,457409.15,3287.87,41580,PO,BO5,"AmstelWijs, stichting",2016,,2.363.600,,2.363.600,,882.335,,3.119.466,4.001.801,6.365.401,2.619.722,1.281.251,,2.464.428,6.365.401
2917,2,2016,41580,"AmstelWijs, stichting voor openbaar primair onderw.",1185,0,203,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,33.8,3.0,24.0,0.0,6.7,0.0,8.4,,0.0,20.2,3.8,0.0,0.0,0.0,0.0,84.2,15.8,0.0,0.0,0.0,,,,,,,24.03,80687.71,3357.43,41580,PO,BO5,"AmstelWijs, stichting",2016,,2.363.600,,2.363.600,,882.335,,3.119.466,4.001.801,6.365.401,2.619.722,1.281.251,,2.464.428,6.365.401
2918,1,2012,41582,"Alpha Scholengroep, Ver. voor Chr. Basisonderw. Z. Beveland",4462,0,2354,2,2444.9,1.0,0.0,0.0,0,0,0,0,0,0,,151.6,14.4,122.6,0.0,14.6,0.0,19.2,,90.7,31.9,0.0,0.0,0.0,0.0,74.0,26.0,0.0,0.0,0.0,0.0,,,,,,,122.59,383274.11,3126.53,41582,PO,BO5,Alpha Scholengroep,2012,,1.489.097,38.512,1.527.609,,753.106,,1.091.096,1.844.202,3.371.811,1.691.472,520.427,,1.159.912,3.371.811
2919,1,2013,41582,"Alpha Scholengroep, Ver. voor Chr. Basisonderw. Z. Beveland",4462,0,2363,2,2458.7,1.0,0.0,0.0,0,0,0,0,0,0,,148.0,16.2,119.1,0.0,12.7,0.0,19.8,,81.0,38.1,0.0,0.0,0.0,0.0,68.0,32.0,0.0,0.0,0.0,0.0,,,,,,,119.09,374097.14,3141.27,41582,PO,BO5,Alpha Scholengroep,2013,,1.372.585,44.499,1.417.084,,734.672,,1.866.692,2.601.364,4.018.448,2.254.294,507.615,,1.256.539,4.018.448
2920,1,2014,41582,"Alpha Scholengroep, Ver. voor Chr. Basisonderw. Z. Beveland",4462,0,2320,2,2407.6,1.0,0.0,0.0,0,0,0,0,0,0,,143.6,14.9,115.3,0.0,13.5,0.0,20.1,,69.1,46.1,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,115.28,370175.51,3211.12,41582,PO,BO5,Alpha Scholengroep,2014,,1.298.023,60.722,1.358.745,,918.425,,2.037.323,2.955.748,4.314.493,2.396.772,542.033,,1.375.688,4.314.493
2921,1,2015,41582,"Alpha Scholengroep, Ver. voor Chr. Basisonderw. Z. Beveland",4462,0,2269,2,2360.2,1.0,0.0,0.0,0,0,0,0,0,0,,134.8,11.8,109.4,0.0,13.6,0.0,20.7,,67.3,42.0,0.0,0.0,0.0,0.0,61.6,38.4,0.0,0.0,0.0,0.0,,,,,,,109.38,353233.68,3229.4,41582,PO,BO5,Alpha Scholengroep,2015,,1.158.687,65.697,1.224.384,,775.395,,2.606.355,3.381.750,4.606.134,2.725.464,645.363,,1.235.307,4.606.134
2922,1,2016,41582,"Alpha Scholengroep, Ver. voor Chr. Basisonderw. Z. Beveland",4462,0,2161,2,2243.5,1.0,0.0,0.0,0,0,0,0,0,0,,135.7,10.7,108.5,0.0,16.5,0.0,19.9,,68.6,39.9,0.0,0.0,0.0,0.0,63.2,36.8,0.0,0.0,0.0,0.0,,,,,,,108.49,359449.63,3313.06,41582,PO,BO5,Alpha Scholengroep,2016,,1.348.483,66.146,1.414.629,,1.098.682,,2.411.763,3.510.445,4.925.074,3.135.923,432.575,,1.356.576,4.925.074
2923,1,2012,41583,"RADAR, Vereniging voor P.C.O. Schouwen-Duiveland",4301,0,574,2,604.0,1.1,0.0,0.0,0,0,0,0,0,0,,42.0,5.3,33.3,0.0,3.5,0.0,17.2,,27.4,5.9,0.0,0.0,0.0,0.0,82.2,17.8,0.0,0.0,0.0,0.0,,,,,,,33.28,106040.3,3186.05,41583,PO,BO4,"RADAR, VPCO Schouwen-Duiveland",2012,,607.760,,607.760,,222.273,,1.341.736,1.564.009,2.171.769,1.394.816,244.003,,532.950,2.171.769
2924,1,2013,41583,"RADAR, Vereniging voor P.C.O. Schouwen-Duiveland",4301,0,595,2,624.7,1.0,0.0,0.0,0,0,0,0,0,0,,41.3,5.0,32.9,0.0,3.4,0.0,18.1,,27.2,5.7,0.0,0.0,0.0,0.0,82.7,17.3,0.0,0.0,0.0,0.0,,,,,,,32.85,104632.31,3185.14,41583,PO,BO4,"RADAR, VPCO Schouwen-Duiveland",2013,,586.681,,586.681,,235.063,,1.307.791,1.542.854,2.129.535,1.550.558,243.208,,335.769,2.129.535
2925,1,2014,41583,"RADAR, Vereniging voor P.C.O. Schouwen-Duiveland",4301,0,557,2,586.7,1.1,0.0,0.0,0,0,0,0,0,0,,40.2,4.2,32.2,0.0,3.8,0.0,17.3,,25.8,6.4,0.0,0.0,0.0,0.0,80.1,19.9,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,32.21,103124.05,3201.86,41583,PO,BO4,"RADAR, VPCO Schouwen-Duiveland",2014,,538.414,,538.414,,282.722,,1.248.892,1.531.614,2.070.028,1.532.682,234.110,,303.236,2.070.028
2926,1,2015,41583,"RADAR, Vereniging voor P.C.O. Schouwen-Duiveland",4301,0,560,2,593.3,1.1,0.0,0.0,0,0,0,0,0,0,,37.0,4.0,30.0,0.0,3.0,0.0,18.7,,24.1,5.9,0.0,0.0,0.0,0.0,80.4,19.6,0.0,0.0,0.0,0.0,,,,,,,29.97,96251.39,3212.02,41583,PO,BO4,"RADAR, VPCO Schouwen-Duiveland",2015,,705.826,,705.826,,230.241,,1.269.281,1.499.522,2.205.348,1.551.621,314.080,,339.647,2.205.348
2927,1,2016,41583,"RADAR, Vereniging voor P.C.O. Schouwen-Duiveland",4301,0,546,2,578.4,1.1,0.0,0.0,0,0,0,0,0,0,,36.8,4.0,29.5,0.0,3.3,0.0,18.5,,23.4,6.1,0.0,0.0,0.0,0.0,79.3,20.7,0.0,0.0,0.0,0.0,,,,,,,29.52,97614.2,3306.46,41583,PO,BO4,"RADAR, VPCO Schouwen-Duiveland",2016,,677.382,,677.382,,272.083,,1.347.832,1.619.915,2.297.297,1.587.195,353.770,,356.332,2.297.297
2928,1,2012,41588,Ver. v. Chr. Schoolonderwijs te Well,5325,1,145,1,149.8,1.0,0.0,0.0,0,0,0,0,0,0,,8.5,1.0,7.3,0.0,0.2,0.0,19.9,,7.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.28,20336.12,2793.27,41588,PO,BO1,Ver. Chr. Schoolonderwijs Well,2012,,86.676,,86.676,,51.465,,218.149,269.614,356.290,256.506,2.353,,97.428,356.287
2929,1,2013,41588,Ver. v. Chr. Schoolonderwijs te Well,5325,1,140,1,145.7,1.0,0.0,0.0,0,0,0,0,0,0,,7.6,0.0,7.4,0.0,0.2,0.0,19.0,,7.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.37,20258.42,2749.29,41588,PO,BO1,Ver. Chr. Schoolonderwijs Well,2013,,83.460,,83.460,,42.415,,395.682,438.097,521.557,258.104,1.396,,262.053,521.553
2930,1,2014,41588,Ver. v. Chr. Schoolonderwijs te Well,5325,1,144,1,147.9,1.0,0.0,0.0,0,0,0,0,0,0,,8.4,0.0,8.2,0.0,0.2,0.0,17.5,,8.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,8.23,22938.32,2787.43,41588,PO,BO1,Ver. Chr. Schoolonderwijs Well,2014,,238.022,,238.022,,50.117,,235.627,285.744,523.766,445.855,1.635,,76.276,523.766
2931,1,2015,41588,Ver. v. Chr. Schoolonderwijs te Well,5325,1,139,1,141.7,1.0,0.0,0.0,0,0,0,0,0,0,,7.7,0.0,7.5,0.0,0.2,0.0,18.5,,5.4,2.1,0.0,0.0,0.0,0.0,71.8,28.2,0.0,0.0,0.0,0.0,,,,,,,7.5,22163.28,2953.69,41588,PO,BO1,Ver. Chr. Schoolonderwijs Well,2015,,274.180,,274.180,,53.030,,165.176,218.206,492.386,396.319,10.131,,85.935,492.385
2932,1,2016,41588,Ver. v. Chr. Schoolonderwijs te Well,5325,1,142,1,144.1,1.0,0.0,0.0,0,0,0,0,0,0,,5.9,0.0,5.7,0.0,0.2,0.0,24.8,,4.3,1.4,0.0,0.0,0.0,0.0,74.8,25.2,0.0,0.0,0.0,0.0,,,,,,,5.72,17594.84,3073.55,41588,PO,BO1,Ver. Chr. Schoolonderwijs Well,2016,0,256.879,0,256.879,0,39.330,0,186.739,226.069,482.948,381.330,23.123,0,78.497,482.950
2933,1,2012,41595,"'Spirit', Stichting voor Confessioneel Onderwijs",1111,0,2081,2,2207.0,1.1,0.0,0.0,0,0,0,0,0,0,,131.9,9.3,108.9,0.0,13.7,0.0,19.1,,81.2,27.8,0.0,0.0,0.0,0.0,74.5,25.5,0.0,0.0,0.0,0.0,,,,,,,68.44,203239.69,2969.48,41595,PO,BO4,"'Spirit', Stg. Conf. Onderwijs",2012,,804.698,,804.698,,660.142,,2.781.209,3.441.351,4.246.049,2.620.630,364.746,,1.260.673,4.246.049
2934,1,2013,41595,"'Spirit', Stichting voor Confessioneel Onderwijs",1111,0,2087,2,2210.6,1.1,0.0,0.0,0,0,0,0,0,0,,132.0,10.3,107.5,0.0,14.2,0.0,19.4,,73.3,34.3,0.0,0.0,0.0,0.0,68.1,31.9,0.0,0.0,0.0,0.0,,,,,,,107.55,335450.65,3119.12,41595,PO,BO4,"'Spirit', Stg. Conf. Onderwijs",2013,,891.927,,891.927,,702.236,,2.761.838,3.464.074,4.356.001,2.968.126,513.796,,874.079,4.356.001
2935,1,2014,41595,"'Spirit', Stichting voor Confessioneel Onderwijs",1111,0,2096,2,2208.8,1.1,0.0,0.0,0,0,0,0,0,0,,136.3,10.3,111.3,0.0,14.7,0.0,18.8,,77.4,33.9,0.0,0.0,0.0,0.0,69.5,30.5,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,111.29,350725.11,3151.48,41595,PO,BO4,"'Spirit', Stg. Conf. Onderwijs",2014,,1.354.798,,1.354.798,,858.247,,1.814.479,2.672.726,4.027.524,2.416.611,459.328,45.123,1.106.462,4.027.524
2936,1,2015,41595,"'Spirit', Stichting voor Confessioneel Onderwijs",1111,0,2058,2,2140.2,1.0,0.0,0.0,0,0,0,0,0,0,,137.5,9.7,113.2,0.1,14.5,0.0,18.2,,78.8,34.4,0.0,0.0,0.0,0.0,69.6,30.4,0.0,0.0,0.0,0.0,,,,,,,113.22,360977.15,3188.29,41595,PO,BO4,"'Spirit', Stg. Conf. Onderwijs",2015,,1.347.136,,1.347.136,,1.041.664,,1.161.758,2.203.422,3.550.558,2.038.249,378.438,42.867,1.091.004,3.550.558
2937,1,2016,41595,"'Spirit', Stichting voor Confessioneel Onderwijs",1111,0,2039,2,2104.7,1.0,0.0,0.0,0,0,0,0,0,0,,133.4,9.6,107.0,0.4,16.4,0.0,19.1,,73.0,34.0,0.0,0.0,0.0,0.0,68.2,31.8,0.0,0.0,0.0,0.0,,,,,,,106.97,357968.01,3346.38,41595,PO,BO4,"'Spirit', Stg. Conf. Onderwijs",2016,,1.350.484,63.750,1.414.234,,1.266.971,,724.734,1.991.705,3.405.939,1.721.840,423.735,40.611,1.219.753,3.405.939
2938,1,2012,41596,Stichting De Noordwijkse School,2202,1,211,1,211.0,1.0,0.0,0.0,0,0,0,0,0,0,,16.5,1.0,12.5,0.0,3.0,0.0,16.9,,10.5,2.0,0.0,0.0,0.0,0.0,83.9,16.1,0.0,0.0,0.0,0.0,,,,,,,12.46,34887.68,2799.79,41596,PO,BO1,Sticht. De Noordwijkse School,2012,,169.239,250,169.489,,124.532,,27.195,151.727,321.216,-30.920,3.112,,349.024,321.216
2939,1,2013,41596,Stichting De Noordwijkse School,2202,1,188,1,188.0,1.0,0.0,0.0,0,0,0,0,0,0,,13.9,0.0,11.7,0.0,2.2,0.0,16.0,,9.7,2.0,0.0,0.0,0.0,0.0,82.9,17.1,0.0,0.0,0.0,0.0,,,,,,,11.72,33947.65,2897.2,41596,PO,BO1,Sticht. De Noordwijkse School,2013,,135.255,250,135.505,,104.089,,75.933,180.022,315.527,24.921,5.382,,285.224,315.527
2940,1,2014,41596,Stichting De Noordwijkse School,2202,1,194,1,194.0,1.0,0.0,0.0,0,0,0,0,0,0,,13.5,0.0,11.8,0.0,1.7,0.0,16.5,,8.5,3.3,0.0,0.0,0.0,0.0,71.7,28.3,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,11.79,35022.43,2971.02,41596,PO,BO1,Sticht. De Noordwijkse School,2014,,98.135,250,98.385,,117.086,,202.739,319.825,418.210,50.301,24.215,64.372,279.322,418.210
